Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
134,FIVN,"Five9, Inc.",26.69,54.01,54.11,-3.57,,40.42,68.32,55.44,35.06,43.85,50.87,49.26,84.86,47.45,,81.51,33.81,,81.51,33.81,,-30.75,"4,147",39.35,,"93,827",0.48,,7.33,1.39,2.24,2.58,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
288,VRNS,"Varonis Systems, Inc.",59.16,34.19,29.18,-4.58,,25.86,42.4,34.7,7.97,7.55,31.76,32.53,35.24,11.93,-35.8,,,,,,,-6.06,247,-62.06,-63.3,"5,447",-0.66,10.94,0.1,1.37,1.2,1.06,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
318,VAC,Marriott Vacations Worldwide Corporation,78.61,42.47,51.46,-0.77,,36.83,59.26,46.43,61.35,72.25,49.46,47.01,61.82,56.85,,,,,,,,-10.36,397,3.93,-6.59,"2,527",1.16,2.97,2.84,2.41,2.66,2.48,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
315,RPAY,Repay Holdings Corporation,5.94,43.87,61.47,-0.6,,33.92,66.76,47.49,72.11,88.08,54.14,50.21,59.68,-2.92,,,,,,,,1.79,187,12.65,,"2,776",-0.47,,0.06,0.25,0.32,0.59,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
342,PATK,Patriot Battery Metals Inc.,112.47,34.65,36.33,-0.21,,30.2,39.93,35.94,51.39,55.81,34.82,35.87,42.27,13.46,9.72,41.44,-0.71,-19.84,41.44,-0.71,-19.84,-5.94,217,-3.98,49.66,"1,033",0.0,24.46,0.54,2.89,2.03,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
110,MMM,3M Company,157.56,27.01,31.31,-10.52,,20.31,38.81,32.5,30.28,42.87,31.14,28.83,34.22,29.76,,43.31,58.0,,43.31,58.0,,-2.92,"14,596",-10.59,,"161,264",0.76,,4.58,3.09,2.26,0.55,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
361,CSGS,"CSG Systems International, Inc.",63.67,22.77,26.95,-1.48,,24.44,31.25,27.79,22.71,30.33,26.58,26.5,33.31,7.3,,,,,,,,-6.37,23,0.0,,77,2.67,,1.02,1.36,1.25,0.84,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
18,AVGO,Broadcom Inc.,308.65,29.48,44.58,-1.87,,44.58,77.67,60.2,0.0,1.9,61.17,56.59,31.96,-46.52,,24.78,-54.51,,24.78,-54.51,,12.62,"278,730",106.96,,"1,865,445",1.28,,15.28,7.56,4.3,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
43,TGT,Target Corporation,96.81,33.37,38.18,-0.06,,30.02,53.92,41.43,28.69,30.3,36.07,40.98,39.35,1.54,,34.54,-7.67,,34.54,-7.67,,-1.17,"79,483",48.62,,"690,071",0.74,,-0.13,3.0,3.13,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
111,FLR,Fluor Corporation,41.61,98.6,67.61,-2.31,,28.17,71.26,47.18,92.03,96.39,61.87,57.43,49.93,3.02,,54.76,-7.39,,54.76,-7.39,,17.68,"8,856",-3.15,-50.78,"150,444",0.68,4.59,0.68,1.57,1.22,1.11,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
108,AR,Antero Resources Corporation,32.14,44.61,45.05,-10.9,,35.1,54.23,45.18,58.57,49.21,47.91,46.01,48.45,9.17,,43.45,-27.5,,43.45,-27.5,,-3.4,"8,616",-1.44,,"167,040",0.86,,0.06,1.18,1.1,0.91,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
275,INSG,Inseego Corp.,12.28,84.14,71.82,-1.06,,63.64,120.66,92.37,32.67,15.05,69.68,87.98,74.14,5.08,,,,,,,,-2.32,"1,163",-43.79,,"7,942",6.69,,0.15,0.77,0.73,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
16,PDD,PDD Holdings Inc.,122.22,31.04,41.57,-5.26,,41.57,78.07,59.62,0.0,5.85,46.85,50.37,38.7,-10.6,,37.63,-2.02,,37.63,-2.02,,2.87,"84,249",-31.92,,"2,013,832",1.27,,0.24,3.85,3.85,4.12,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
283,SPB,"Spectrum Brands, Inc.",55.95,42.34,40.54,-2.42,,21.17,42.99,31.05,93.63,93.69,36.38,32.95,38.7,1.33,,,,,,,,1.84,780,-11.16,,"6,662",0.02,,2.05,1.85,1.74,4.13,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
335,AMPH,"Amphastar Pharmaceuticals, Inc.",30.26,65.38,49.42,-0.27,,34.92,49.72,40.19,96.81,99.68,44.13,42.99,68.17,-10.86,,,,,,,,-18.74,179,1.13,,"1,410",0.43,,17.08,1.12,1.31,0.86,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
10,OPEN,Opendoor Technologies Inc.,4.27,250.33,181.18,0.08,,70.21,181.18,92.5,99.6,99.94,143.34,128.19,169.8,-16.13,,174.86,2.77,,174.86,2.77,,11.38,"699,896",-15.6,,"2,812,359",2.55,,0.45,0.18,0.21,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
270,CMRC,Costar Technologies Inc.,4.66,63.21,47.24,-0.48,,39.98,58.41,49.79,30.68,28.03,47.47,47.9,66.4,-6.54,,,,,,,,-19.16,952,217.33,,"9,046",1.33,,0.05,0.26,0.41,0.85,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
72,LUV,Southwest Airlines Co.,32.98,47.79,47.89,-6.21,,25.86,54.89,39.5,64.54,81.19,44.6,40.87,36.18,-16.28,,36.09,-1.27,,36.09,-1.27,,11.72,"20,470",87.08,,"343,016",0.82,,0.02,0.95,0.85,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
343,OMCL,"Omnicell, Inc.",33.28,32.52,46.55,-0.95,,38.75,76.09,56.53,11.55,15.79,43.2,50.91,49.49,3.9,,46.67,-9.36,,46.67,-9.36,,-2.94,140,2.19,,980,0.1,,18.62,1.34,1.74,1.28,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
3,AMD,"Advanced Micro Devices, Inc.",168.58,44.9,57.98,-3.31,,40.27,62.51,51.78,61.35,78.37,54.28,51.5,56.65,-40.32,,70.9,-46.65,,70.9,-46.65,,1.33,"694,574",67.15,,"3,887,007",0.79,,0.37,4.52,4.61,0.97,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
268,BKD,Brookdale Senior Living Inc.,7.64,38.37,46.01,-2.95,,28.97,50.47,42.89,62.55,69.56,44.21,44.18,60.8,-11.49,,,,,,,,-14.79,"2,106",188.1,,"9,775",-6.54,,0.7,0.23,0.22,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
175,FOUR,"Shift4 Payments, Inc.",91.53,57.2,51.53,-3.72,,37.91,64.0,50.12,52.99,57.31,53.21,50.65,42.1,-8.93,,,,,,,,9.43,"1,902",15.41,3.71,"52,783",0.03,1.75,0.81,3.46,2.97,3.08,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
274,CMS,CMS Energy Corporation,71.21,15.66,17.71,-4.7,,13.64,20.85,17.2,60.16,60.09,18.0,17.12,18.41,-38.27,,,,,,,,-0.7,"2,326",-0.04,,"8,426",0.15,,5.75,1.14,1.06,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
218,FVRR,Fiverr International Ltd.,23.62,50.94,44.76,-1.64,,42.48,63.58,53.02,3.59,5.57,46.75,49.03,49.32,-1.2,,54.47,-18.63,,54.47,-18.63,,-4.56,"1,492",-24.53,,"27,298",0.21,,0.7,1.16,1.32,4.65,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
354,WKC,Wolters Kluwer N.V.,26.81,31.03,27.6,-5.04,,22.22,39.17,32.32,16.33,16.39,29.82,32.97,29.57,28.68,,30.56,30.21,,30.56,30.21,,-1.97,41,0.0,,424,-1.62,,2.77,0.64,0.64,0.44,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
338,INN,"Summit Hotel Properties, Inc.",5.44,45.09,50.17,-6.04,,26.47,60.2,40.14,60.96,77.99,48.77,44.66,39.43,12.53,,,,,,,,10.73,279,1.09,,"1,223",-0.97,,0.01,0.17,0.17,0.21,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
67,SEDG,"SolarEdge Technologies, Inc.",33.25,90.93,134.74,-0.21,,86.81,136.31,109.63,94.82,96.67,117.68,115.13,102.36,-0.69,,165.14,71.97,,165.14,71.97,,32.38,"13,320",10.83,,"360,315",0.59,,8.97,1.59,6.1,6.4,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
107,ENVX,Enovix Corporation,9.93,76.49,87.72,0.16,,82.01,116.89,95.37,9.16,16.27,89.97,89.99,103.19,0.62,4.48,85.5,-5.72,-39.12,85.5,-5.72,-39.12,-15.46,"24,576",-62.13,52.68,"167,135",45.27,36.65,5.37,0.74,0.87,0.92,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
20,NKE,"NIKE, Inc.",77.92,24.78,44.24,-0.43,,24.95,53.55,39.96,47.81,66.77,43.2,39.24,32.17,-8.64,,30.86,-13.18,,30.86,-13.18,,12.07,"38,219",10.63,,"1,444,595",0.09,,0.64,1.8,1.97,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
355,CDP,"CPI Aerostructures, Inc.",28.86,16.83,20.44,-0.89,,16.08,23.81,20.03,47.41,56.79,21.03,20.03,16.23,-62.87,-56.57,,,,,,,4.22,112,0.9,0.9,420,0.0,0.0,2.88,0.57,0.53,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
121,CHGG,"Chegg, Inc.",1.41,117.29,106.77,-1.24,,81.61,122.32,100.52,56.97,69.24,111.56,103.92,158.78,21.89,,,,,,,,-52.01,"4,078",18.72,,"114,850",3.46,,0.02,0.12,0.39,0.98,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
366,RDFN,Redfin Corporation,,,,,,,,,,,,,,,,,,,,,,,N/A,,,N/A,,,,0.62,0.59,1.29,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
168,WB,Weibo Corporation,11.17,46.36,40.46,-3.36,,38.43,57.77,48.49,7.97,9.14,43.09,48.53,64.91,-55.23,43.19,,,,,,,-24.45,"1,040",5.8,-12.09,"60,826",0.1,-0.62,6.25,0.31,0.4,1.26,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
220,CYRX,"Cryoport, Inc.",8.69,102.2,84.41,-0.05,,63.4,122.27,93.95,31.47,32.58,104.27,94.46,66.31,-6.95,,66.75,-12.15,,66.75,-12.15,,18.1,"3,179",-1.82,,"25,969",10.77,,0.13,0.52,0.88,3.0,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
103,NET,"Cloudflare, Inc.",213.42,37.93,45.59,-5.96,,38.01,65.25,50.96,36.25,27.18,53.65,50.82,58.15,-22.13,,64.11,17.73,,64.11,17.73,,-12.56,"21,349",64.88,,"182,273",2.71,,0.12,5.18,3.77,4.58,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
