Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
187,BURL,"Burlington Stores, Inc.",262.9,32.81,36.88,0.5,1.2,26.63,51.23,38.87,34.66,39.39,42.49,39.0,43.54,-38.61,-22.48,41.91,7.08,4.02,43.08,19.16,28.92,-6.67,"8,902",11.16,108.09,"49,225",-1.79,16.97,251
35,DIS,Walt Disney Company (The),116.1,18.13,24.45,0.5,-2.09,19.98,40.12,28.39,34.66,27.23,31.73,29.28,109.27,-8.86,228.33,138.47,-4.11,291.47,,,,-84.83,"75,801",159.97,4.56,"870,587",0.38,1.63,534
250,CMI,Cummins Inc.,411.78,20.18,23.49,0.5,-4.06,20.63,38.53,27.23,33.67,25.83,31.79,29.74,214.91,6.42,501.56,175.68,8.87,510.91,,,,-191.41,"6,402",5.99,8.4,"16,272",0.74,3.68,255
281,CMS,CMS Energy Corporation,70.38,12.37,16.51,0.5,-0.15,13.64,21.62,17.42,33.67,30.57,18.01,17.13,192.81,-9.24,704.18,259.92,-3.3,1207.6,,,,-176.3,"3,736",56.12,50.77,"9,156",0.15,2.54,26
58,SHOP,Shopify Inc.,147.87,64.77,52.64,0.5,-2.28,43.24,72.82,56.85,32.67,30.73,62.43,59.31,49.28,-19.26,-4.51,50.15,-3.58,-1.25,35.06,-29.4,-32.03,3.35,"56,000",65.47,68.85,"528,106",0.38,1.84,629
283,ARAY,Accuray Incorporated,1.59,63.72,63.51,0.5,-0.04,44.71,116.3,74.2,32.42,28.71,61.61,63.11,75.82,-67.46,-35.59,77.23,28.48,17.0,,,,-12.31,992,110.17,146.77,"8,889",1.75,6.58,14
185,ATEC,"Alphatec Holdings, Inc.",14.7,27.44,56.4,0.5,0.63,40.43,104.73,67.42,32.42,27.29,55.59,65.11,73.8,-18.63,2.9,,,,53.89,,,-17.39,"4,331",139.68,121.88,"50,597",1.73,6.68,42
136,FIVN,"Five9, Inc.",25.94,45.56,44.06,0.5,-3.59,36.1,68.32,51.53,32.17,21.49,50.89,48.87,65.86,-6.04,-27.01,81.02,-5.74,-20.53,59.71,-2.06,83.64,-21.8,"8,577",51.72,135.5,"105,948",0.98,8.25,138
97,SHEL,Shell plc,71.41,11.7,16.79,0.5,0.99,13.85,29.37,20.25,32.17,25.71,24.12,23.05,213.57,-24.59,529.52,,,,,,,-196.79,"20,335",63.22,-45.02,"231,117",0.34,-1.26,257
291,AEIS,"Advanced Energy Industries, Inc.",157.79,38.87,35.57,0.5,-3.12,27.94,63.68,42.05,31.17,27.09,51.52,46.44,73.68,5.43,71.75,90.0,5.73,116.27,58.04,2.07,55.65,-38.1,"1,267",15.18,17.53,"7,034",0.01,2.03,72
125,RCL,Royal Caribbean Cruises Ltd.,323.07,34.53,33.15,0.5,0.06,28.25,56.19,39.13,30.92,24.49,46.62,42.85,176.43,-14.58,316.13,234.19,-12.14,395.06,8.17,13.91,-80.31,-143.28,"19,308",79.56,69.46,"127,428",1.67,5.56,528
256,NVMI,Nova Ltd.,296.42,54.5,48.68,0.5,-2.79,31.82,66.98,52.03,30.92,37.66,56.72,55.9,50.92,-1.81,-1.49,,,,47.05,2.21,1.51,-2.25,602,-1.47,-9.2,"15,060",0.06,3.76,114
219,TTEK,"Tetra Tech, Inc.",36.11,19.35,25.92,0.5,-0.7,20.49,37.53,29.31,30.42,25.46,29.78,31.68,70.0,-26.15,29.76,71.71,-1.92,61.69,8.39,,-70.21,-44.08,"5,031",9.06,82.68,"30,527",0.01,13.61,50
284,HRTG,"Heritage Insurance Holdings, Inc.",24.87,67.93,62.93,0.5,0.59,46.38,95.91,71.03,29.68,26.11,57.95,68.47,66.67,-33.8,-53.44,73.02,2.01,-10.39,57.01,-29.43,-41.85,-3.74,350,-62.92,-63.35,"8,832",4.88,15.15,32
27,BBAI,"BigBear.ai Holdings, Inc.",6.02,82.99,108.94,0.5,1.37,70.99,165.75,121.58,29.43,31.57,131.26,130.14,115.52,-5.9,9.59,117.3,-1.23,7.88,110.5,-4.09,13.69,-6.58,"177,633",-9.56,72.42,"1,192,215",1.72,20.53,200
130,MGNI,"Magnite, Inc.",23.85,53.69,56.7,0.5,0.38,44.29,79.66,61.86,29.18,29.6,67.17,63.27,63.92,-51.37,1.15,65.84,-2.39,4.47,64.7,4.82,-27.88,-7.22,"6,822",-18.05,-13.75,"121,975",1.02,2.74,147
210,VRNT,Verint Systems Inc.,20.31,36.99,47.76,0.5,-3.24,34.37,61.6,49.49,28.93,39.44,50.16,50.77,37.81,-63.18,-36.78,57.17,-6.49,41.58,10.07,10.29,8.8,9.95,"2,003",2.09,3.84,"35,223",0.0,0.21,43
359,COLL,"Collegium Pharmaceutical, Inc.",35.54,51.5,36.07,0.5,6.25,29.68,47.85,39.99,28.68,19.64,39.9,39.15,67.88,-74.96,-16.64,71.72,6.16,3.38,43.99,0.82,16.3,-31.8,84,-3.45,2.44,379,3.27,9.86,18
367,CAMP,CalAmp Corp.,2.59,160.58,114.16,0.5,8.21,94.77,200.55,146.49,28.57,19.62,136.38,,,,,,,,,,,,N/A,,,N/A,,,N/A
159,HOUS,Anywhere Real Estate Inc.,7.15,61.26,63.12,0.5,-0.58,58.03,78.2,65.09,28.43,30.43,65.08,63.58,75.52,0.77,-23.21,83.79,0.75,13.0,72.6,5.99,-4.27,-12.4,"30,566",-5.71,647.7,"79,332",11.1,36.48,36
113,AR,Antero Resources Corporation,32.26,26.75,37.19,0.5,-5.22,29.22,54.23,42.31,28.18,21.83,47.04,45.51,43.8,-5.88,1.0,,,,43.02,-2.91,4.86,-6.61,"21,500",220.7,227.34,"163,918",-0.32,-0.29,252
108,BILL,"BILL Holdings, Inc.",51.94,66.7,48.09,0.5,-1.92,41.0,89.54,59.71,27.68,25.33,73.82,68.64,60.81,-16.65,4.21,,,,53.85,-5.46,-3.12,-12.73,"10,337",38.36,-50.06,"182,262",0.17,2.97,351
197,BMRN,BioMarin Pharmaceutical Inc.,54.37,28.47,27.11,0.5,-1.23,21.77,43.86,32.83,27.68,16.05,32.72,35.9,40.46,-12.75,4.05,,,,37.79,,,-13.34,"1,767",-44.49,-1.34,"41,650",2.36,3.09,104
258,PEGA,"Pegasystems, Inc.",58.52,38.7,37.66,0.5,-31.42,28.17,70.26,51.07,27.18,13.15,58.34,53.05,84.36,-65.45,-19.87,79.49,-4.42,12.93,35.78,0.18,-38.41,-46.7,"1,276",18.15,10.48,"14,064",-0.11,0.94,132
325,LAB,Standard BioTools Inc.,1.35,50.65,70.95,0.5,0.42,46.75,105.48,80.41,26.93,27.54,79.08,77.17,81.91,1.58,-22.84,,,,85.22,,,-10.96,481,5.71,14.52,"2,852",-0.04,4.81,14
223,WELL,Welltower Inc.,165.91,13.04,18.32,0.5,-1.93,14.75,25.86,20.21,26.18,28.12,22.27,21.87,185.16,0.92,436.85,128.66,3.86,396.42,253.28,,1070.56,-166.83,"2,370",-61.87,36.76,"27,076",3.06,6.75,126
279,GTLS,"Chart Industries, Inc.",199.98,3.65,45.3,0.5,-5.66,37.0,72.85,55.94,25.94,16.35,59.86,55.44,36.68,-73.85,-21.78,58.88,27.72,95.54,,,,8.61,"1,359",7.43,3.58,"10,219",0.13,0.9,67
168,FE,FirstEnergy Corp.,43.44,10.26,13.9,0.5,-1.15,11.92,28.6,18.71,25.94,18.68,22.83,20.68,255.65,-2.65,971.52,268.74,-9.77,1091.89,,,,-241.75,"20,335",1537.28,1275.85,"69,115",0.08,1.33,121
298,QTWO,"Q2 Holdings, Inc.",82.99,32.88,39.17,0.5,-2.16,34.02,49.99,41.76,25.69,24.54,44.39,42.32,45.74,1.94,2.27,,,,33.01,-15.14,0.39,-6.58,"4,525",474.97,610.36,"5,967",-0.22,2.61,39
214,NVCR,NovoCure Limited,12.69,42.26,66.53,0.5,-1.56,53.74,97.68,73.26,25.19,27.34,61.5,74.89,76.5,-37.62,-18.7,82.27,-18.94,-13.66,40.98,-39.65,-51.28,-9.97,"2,521",-0.12,-7.49,"32,876",1.39,9.33,96
245,WT,"WisdomTree, Inc.",13.83,24.17,28.14,0.5,-0.16,25.17,39.08,31.81,24.94,18.65,33.61,32.49,128.97,-8.66,233.99,143.06,4.66,303.97,,,,-100.83,334,7.74,27.97,"18,363",0.04,0.37,24
86,W,Wayfair Inc.,86.36,49.1,62.49,0.5,-0.43,56.89,99.03,71.72,24.44,25.03,80.74,75.67,64.37,-37.28,-23.41,64.82,-13.55,-13.4,63.36,-1.18,-10.22,-1.89,"15,789",-36.44,-37.07,"311,179",1.09,-0.3,510
50,CVX,Chevron Corporation,160.09,16.95,18.95,0.5,-5.03,16.09,32.31,22.63,24.19,24.34,26.76,24.91,228.59,1.65,817.58,301.18,-7.02,975.38,,,,-209.64,"27,737",1.14,-37.6,"652,166",0.16,-1.01,429
41,TGT,Target Corporation,88.93,30.04,31.98,0.5,-0.57,26.44,53.92,37.96,24.19,19.81,36.15,41.1,217.43,3.34,474.64,286.43,-10.92,555.68,,,,-185.45,"234,012",185.03,137.24,"799,062",1.7,3.61,606
1,TSLA,"Tesla, Inc.",425.86,40.32,55.6,0.5,-0.7,43.75,81.76,64.83,23.94,20.15,68.89,69.79,61.34,-17.49,-12.62,64.68,-4.89,-14.51,57.4,-1.94,19.32,-5.74,"2,224,781",2.94,-29.3,"8,621,068",1.84,8.36,"2,041"
354,CDP,"CPI Aerostructures, Inc.",30.45,16.64,18.28,0.5,-0.83,16.08,26.77,20.68,23.94,17.12,20.7,20.08,281.9,-9.65,338.21,215.21,20.36,244.88,,,,-263.61,167,0.6,59.05,634,0.0,8.75,11
115,MTCH,"Match Group, Inc.",37.59,38.69,34.33,0.5,0.04,29.54,47.68,38.84,23.69,18.37,36.08,39.65,159.75,-23.12,222.81,158.93,3.0,311.46,,,,-125.43,"3,551",22.2,-62.05,"161,289",-0.01,-7.21,154
154,LPSN,"LivePerson, Inc.",0.69,146.39,102.82,0.5,8.52,68.26,155.96,113.71,23.19,27.84,107.17,104.01,125.54,-57.46,-20.57,,,,,,,-22.72,"2,373",-35.41,31.4,"84,976",0.52,8.59,21
278,RGEN,Repligen Corporation,119.39,47.23,46.2,0.5,1.04,35.27,61.39,50.26,23.19,29.21,52.98,52.26,46.35,-17.54,-10.5,49.54,-6.42,-1.71,47.23,33.37,7.34,-0.15,"1,638",-1.27,18.27,"10,727",-0.67,0.87,96
302,IRTC,"iRhythm Technologies, Inc.",172.2,30.8,47.73,0.5,0.31,43.47,67.56,52.64,22.94,21.64,45.18,52.02,60.17,-23.93,4.75,80.28,9.17,3.03,42.91,24.05,1.03,-12.45,854,-12.41,14.17,"5,238",-0.08,20.33,75
96,ABR,"Arbor Realty Trust, Inc.",11.78,22.94,35.15,0.5,-0.36,20.35,47.62,38.62,22.19,32.2,38.38,34.24,306.51,1.1,476.67,424.53,-8.46,708.3,,,,-271.36,"18,852",-53.57,21.81,"247,582",4.85,8.55,141
112,MMM,3M Company,155.16,22.68,24.36,0.5,-11.88,20.31,40.45,31.65,21.95,11.53,31.43,28.94,179.23,-1.45,443.26,232.36,-2.71,642.16,322.32,-0.51,976.75,-154.87,"9,264",9.61,-33.28,"168,474",0.56,1.79,360
165,PMT,PennyMac Mortgage Investment Trust,12.24,20.29,20.6,0.5,-13.75,14.33,34.45,24.97,21.7,19.01,26.12,23.34,567.2,-8.8,869.68,782.1,-23.8,1221.79,,,,-546.6,749,-71.62,-61.53,"70,773",-0.38,3.45,29
200,PRCH,"Porch Group, Inc.",18.09,79.75,107.51,0.5,-1.89,82.39,181.31,130.7,21.7,21.09,119.78,140.4,88.55,-5.93,-8.82,95.3,21.92,12.74,74.53,-2.41,-7.69,18.96,"10,720",54.42,299.7,"40,414",14.65,18.71,63
18,SNAP,Snap Inc.,7.99,64.81,58.04,0.5,-0.09,45.55,90.35,68.81,21.7,18.54,62.11,58.69,71.34,-9.11,9.03,75.19,2.88,7.35,71.13,-0.34,-1.76,-13.3,"579,829",20.37,208.02,"2,198,018",-0.04,4.14,237
216,CMPO,"CompoSecure, Inc.",19.64,65.93,43.59,0.5,-0.51,34.28,57.36,48.9,21.45,18.45,47.55,45.49,48.71,-58.48,-51.18,49.49,-16.08,-19.11,48.58,-4.85,3.34,-5.13,"4,131",98.61,100.83,"32,011",0.03,-1.59,33
233,REXR,"Rexford Industrial Realty, Inc.",42.28,27.91,25.09,0.5,-2.33,21.51,35.51,28.35,21.45,20.61,30.85,30.78,286.57,1.7,550.87,307.93,1.36,706.27,,,,-261.49,"4,010",-1.76,728.51,"21,987",0.42,0.7,38
334,TYL,"Tyler Technologies, Inc.",536.38,22.35,22.31,0.5,-11.21,18.28,31.22,24.89,21.2,22.13,27.46,25.6,33.17,-29.86,-27.57,30.67,10.91,5.03,16.6,-38.13,4.35,-10.87,448,-4.07,4.92,"1,891",1.78,3.45,87
261,VTR,"Ventas, Inc.",67.34,13.92,18.39,0.5,0.56,16.31,28.78,22.56,20.7,13.0,23.33,22.28,188.99,8.56,569.34,,,,,,,-170.6,"1,870",16.58,22.62,"13,477",0.3,4.84,72
346,OMCL,"Omnicell, Inc.",31.18,33.81,45.61,0.5,1.82,36.9,76.09,53.76,20.45,20.26,43.92,51.54,72.4,-9.29,-16.89,53.61,-2.92,-7.29,57.47,5.13,17.98,-26.79,151,1.34,48.04,"1,083",0.0,5.87,33
348,ALRM,"Alarm.com Holdings, Inc.",55.22,28.69,26.33,0.5,-2.06,20.19,35.35,28.89,19.95,21.09,26.93,28.86,34.37,-25.14,-22.37,35.27,-3.94,-10.19,31.7,-29.49,3.15,-8.04,95,-5.0,-13.64,"1,052",0.19,4.99,28
178,AVDL,Avadel Pharmaceuticals plc,15.66,51.44,46.92,0.5,0.4,33.24,83.92,56.82,19.2,23.98,60.07,64.01,59.1,-26.83,-15.48,62.06,-11.61,-1.22,58.92,-1.57,-15.45,-12.18,"9,217",35.03,521.09,"59,784",7.21,20.66,44
59,NCLH,Norwegian Cruise Line Holdings Ltd.,25.38,38.96,45.48,0.5,0.37,40.37,63.78,52.26,19.2,15.63,54.15,51.57,49.98,-28.81,0.73,53.97,6.5,10.15,48.38,1.46,8.09,-4.5,"28,880",-8.75,-55.36,"494,580",2.61,6.06,267
120,GRPN,"Groupon, Inc.",21.91,75.89,83.28,0.5,0.28,73.22,120.65,91.28,18.7,20.59,82.13,85.99,84.85,-15.52,-0.72,82.99,0.91,2.56,78.26,2.63,2.01,-1.57,"11,084",-8.25,-28.94,"134,984",0.49,19.33,348
149,SSRM,SSR Mining Inc.,21.78,58.42,53.54,0.5,0.83,40.91,131.67,74.07,18.7,26.19,54.04,55.86,55.08,-48.94,-38.64,55.5,-0.66,0.07,54.22,-0.35,1.88,-1.54,"5,961",62.6,63.18,"91,468",0.04,2.47,110
328,MGPI,"MGP Ingredients, Inc.",27.57,30.48,37.13,0.5,-0.01,29.63,62.22,44.17,18.45,24.24,38.61,48.65,198.2,8.78,149.26,219.43,-2.03,214.45,355.78,-0.06,887.62,-161.06,221,4.25,27.75,"2,290",0.17,1.6,27
175,CRNC,Cerence Inc.,11.74,104.78,91.78,0.5,-0.86,54.79,216.02,125.24,18.2,25.54,142.97,154.54,88.77,-3.77,-19.71,91.52,-0.36,-21.46,89.1,-3.84,62.98,3.01,"12,951",96.88,118.69,"61,723",1.01,26.37,127
206,TMDX,"TransMedics Group, Inc.",119.81,54.15,58.8,0.5,0.62,48.05,89.98,68.75,17.96,21.11,62.01,72.46,65.42,-11.16,-16.88,69.52,-3.42,-11.64,67.55,-1.56,11.06,-6.62,"6,751",54.45,43.24,"38,929",3.64,4.8,185
65,ENVX,Enovix Corporation,9.31,64.28,82.79,0.5,2.49,70.79,116.89,94.28,17.46,16.24,87.74,90.31,91.57,-9.13,-3.65,92.08,2.55,-1.32,87.59,-4.32,-8.1,-8.79,"29,799",55.46,-45.99,"443,801",0.86,9.91,229
296,MMYT,MakeMyTrip Limited,97.0,34.2,43.03,0.5,-0.81,31.94,61.23,50.97,16.96,13.1,49.52,51.07,51.23,-20.42,-12.66,58.29,-6.13,-5.1,42.22,2.69,-9.63,-8.2,"1,273",-2.68,141.56,"6,586",3.96,14.32,80
119,DUK,Duke Energy Corporation,121.1,12.29,15.76,0.5,-1.05,14.25,21.33,17.35,16.71,17.64,17.81,17.94,230.69,0.62,874.28,172.07,-8.88,834.6,,,,-214.93,"5,487",-38.08,-13.25,"142,316",0.61,1.67,172
243,EB,"Eventbrite, Inc.",2.91,65.95,53.47,0.5,-0.77,45.74,79.71,63.62,15.21,10.09,59.89,57.32,58.33,-27.78,-22.27,54.67,-8.94,-18.46,,,,-4.87,652,216.5,175.11,"18,703",0.2,-0.2,12
270,EYE,"National Vision Holdings, Inc.",24.85,43.91,45.59,0.5,-2.6,38.22,65.38,52.2,15.21,16.74,49.0,46.47,57.81,-18.95,-1.58,,,,52.63,,,-12.22,748,124.62,251.17,"12,306",0.02,0.89,31
124,FSLY,"Fastly, Inc.",8.63,72.46,66.74,0.5,3.98,51.62,99.71,76.81,14.71,19.94,72.16,72.02,85.68,-4.48,0.33,78.88,-12.55,-1.52,,,,-18.94,"6,821",-28.9,97.31,"127,827",0.63,21.45,72
244,WEC,"WEC Energy Group, Inc.",109.26,13.67,15.48,0.5,0.18,13.49,22.35,17.84,14.71,11.81,17.93,17.01,230.52,-0.06,1036.71,231.29,0.32,1065.3,,,,-215.04,406,-21.17,-76.83,"18,425",0.22,-0.95,60
227,CAKE,Cheesecake Factory Incorporated (The),54.4,21.19,31.98,0.5,0.69,29.25,43.29,36.41,14.46,12.82,37.57,37.7,181.8,4.52,304.27,,,,,,,-149.82,"3,461",89.75,35.89,"24,270",-0.01,10.55,106
131,LYV,"Live Nation Entertainment, Inc.",169.37,20.36,22.96,0.5,-4.93,21.42,37.97,29.04,13.97,10.48,31.16,29.28,34.24,-11.89,5.13,30.77,4.53,3.34,32.91,6.96,10.7,-11.28,"46,718",189.15,75.37,"118,796",0.93,11.06,222
259,CMRC,Costar Technologies Inc.,4.96,52.63,44.26,0.5,0.13,39.98,58.41,49.32,13.97,12.37,46.72,48.31,72.95,-8.51,-20.03,,,,68.93,,,-28.69,"1,638",168.52,45.47,"13,847",1.36,13.92,19
208,BKD,Brookdale Senior Living Inc.,7.53,36.75,33.29,0.5,-5.67,28.97,57.79,43.71,13.72,6.93,43.39,43.9,54.22,-32.67,-24.8,,,,53.76,,,-20.93,"10,513",178.05,342.65,"37,651",-0.07,3.36,25
34,AG,First Majestic Silver Corp.,10.05,48.81,57.88,0.5,0.23,54.01,72.17,61.69,13.47,15.59,62.45,60.48,89.66,-11.34,28.22,95.55,4.16,43.97,49.44,-32.61,-19.09,-31.77,"44,511",-21.86,-70.42,"900,971",0.7,-0.0,192
203,ZTO,ZTO Express (Cayman) Inc.,19.09,25.09,33.5,0.5,0.87,29.16,41.45,36.81,13.47,11.34,36.74,36.96,232.31,-4.26,366.95,219.48,-0.03,363.72,,,,-198.8,"3,259",285.68,1.46,"39,471",0.02,5.92,84
95,OKTA,"Okta, Inc.",90.0,32.13,42.07,0.5,-3.63,28.36,62.43,46.44,13.22,30.61,50.58,45.55,43.76,-26.25,-2.79,,,,43.4,21.24,22.91,-1.69,"28,756",28.99,21.32,"249,361",0.99,0.2,501
40,PANW,"Palo Alto Networks, Inc.",203.12,23.22,31.56,0.5,-4.91,28.42,65.42,42.32,12.97,20.06,37.29,35.63,48.46,-62.72,-28.79,40.07,18.14,10.07,33.14,-17.28,1.12,-16.9,"74,769",82.3,43.44,"807,820",0.5,2.07,837
290,JOYY,JOYY Inc.,62.68,36.04,28.08,0.5,-0.36,25.77,52.81,38.55,12.72,8.16,38.14,40.62,327.27,-7.24,500.37,,,,,,,-299.18,538,13.03,-14.87,"7,045",0.53,-1.34,36
84,TDOC,"Teladoc Health, Inc.",7.9,41.0,50.06,0.5,-2.46,40.45,72.55,59.11,12.47,11.06,58.54,61.34,73.54,-17.48,1.53,84.13,1.69,10.02,64.3,1.15,3.36,-23.48,"27,684",-21.64,-17.74,"327,997",2.11,1.58,148
311,NOTV,"Inotiv, Inc.",1.33,87.25,104.39,0.5,-0.87,78.36,177.74,135.97,12.47,10.7,137.46,137.58,131.58,5.26,-9.97,,,,,,,-27.19,193,-74.27,-38.34,"4,075",0.25,14.95,6
127,CNK,"Cinemark Holdings, Inc.",28.25,28.78,29.87,0.5,-0.67,27.37,39.22,33.47,12.22,10.95,33.86,32.94,127.37,-21.0,156.0,89.58,-2.81,109.14,,,,-97.5,"23,760",-3.14,60.04,"124,198",9.73,9.81,120
316,MITK,"MITEK Systems, Inc.",9.9,40.36,35.36,0.5,0.64,30.93,65.46,46.45,12.22,12.6,39.46,40.84,52.34,-3.91,-21.46,54.83,4.06,-10.19,59.9,19.67,142.19,-16.98,359,70.95,95.11,"3,697",0.03,1.32,22
39,JPM,JPMorgan Chase & Co.,311.75,16.65,17.07,0.5,-5.14,12.38,32.29,24.3,11.97,10.63,26.2,26.82,190.62,-3.98,564.84,293.86,4.19,929.53,347.47,32120.13,1303.33,-173.56,"84,803",19.04,16.89,"817,456",1.51,3.14,870
4,SOFI,"SoFi Technologies, Inc.",27.14,45.96,45.93,0.5,-1.76,42.25,76.11,60.27,11.47,9.18,64.0,60.94,68.37,-36.2,-0.82,70.99,-8.94,4.45,64.46,6.82,-0.74,-22.45,"642,448",34.46,97.92,"4,172,497",1.95,4.04,566
114,STWD,"Starwood Property Trust, Inc.",20.28,12.68,16.78,0.5,-4.63,15.19,28.57,22.21,11.47,7.47,22.3,20.6,379.06,-2.26,1013.85,437.18,-2.73,1495.95,,,,-362.28,"11,193",3.12,85.07,"163,542",0.17,7.21,74
25,COIN,"Coinbase Global, Inc.",320.56,39.42,71.84,0.5,-1.2,65.33,97.63,81.7,11.47,11.22,75.27,83.17,62.58,-4.49,-4.09,64.79,2.22,-4.1,59.25,8.63,6.0,9.26,"603,990",260.88,150.91,"1,333,805",1.03,-1.98,"1,491"
327,LNT,Alliant Energy Corporation,63.86,13.32,16.36,0.5,-4.49,14.66,22.47,18.9,11.47,8.99,19.29,19.28,192.42,1.46,610.6,,,,,,,-176.07,183,8.93,0.0,"2,454",0.16,7.11,33
81,PCT,"PureCycle Technologies, Inc.",13.18,51.87,70.71,0.5,-6.07,64.41,155.56,95.09,11.22,16.49,78.64,79.61,77.42,-12.34,-0.2,76.52,-0.14,4.6,74.96,4.02,1.76,-6.71,"9,366",-40.49,-39.12,"344,425",0.21,-0.87,223
64,SIRI,Sirius XM Holdings Inc.,23.12,37.72,37.46,0.5,-0.1,30.53,65.4,49.0,10.97,11.07,41.48,45.23,238.45,3.37,457.69,294.95,-4.66,683.86,,,,-200.99,"39,491",244.87,152.61,"448,806",0.49,2.1,211
340,LCII,LCI Industries,98.65,34.42,32.73,0.5,1.38,31.83,41.85,38.05,10.97,3.61,37.27,35.84,311.45,1.37,494.26,,,,,,,-278.71,457,0.0,0.88,"1,392",0.0,-6.39,36
17,AVGO,Broadcom Inc.,346.17,48.2,37.12,0.5,-2.32,31.49,77.67,52.83,10.72,9.11,54.71,56.12,132.55,-11.41,167.27,190.66,0.99,205.9,23.04,34.2,-44.26,-95.43,"240,163",-37.6,-16.82,"2,261,623",3.72,3.76,"1,528"
15,MSFT,Microsoft Corporation,510.02,14.61,19.05,0.5,-5.31,17.7,32.53,22.76,10.22,19.61,25.97,24.51,102.83,-19.82,252.31,116.5,-13.4,312.66,4.9,-95.82,-80.12,-83.78,"313,014",17.63,5.59,"2,501,513",0.7,2.46,"1,582"
49,FUBO,fuboTV Inc.,4.21,52.67,69.5,0.5,-0.69,59.4,218.9,110.61,9.73,25.25,168.12,147.22,92.59,-4.65,7.82,,,,85.13,-8.19,1.19,-23.1,"63,310",42.06,67.48,"676,825",1.26,8.1,126
166,OPK,"OPKO Health, Inc.",1.39,31.91,36.7,0.5,-2.44,32.94,98.61,52.5,9.48,22.92,39.99,39.07,56.93,-12.92,-33.98,63.32,-11.0,-13.32,55.92,-20.57,10.88,-20.23,"1,758",-28.07,-67.21,"70,220",-0.39,0.69,31
292,HCI,"HCI Group, Inc.",180.79,33.88,30.9,0.5,-1.37,29.34,49.7,38.18,8.98,14.2,32.34,39.43,75.63,-58.52,22.11,69.64,-40.15,23.88,13.77,-88.94,-43.66,-44.73,710,4.57,-31.8,"7,016",0.03,1.62,72
286,INSG,Inseego Corp.,12.72,80.71,67.93,0.5,-2.75,63.64,151.46,105.02,8.98,7.57,69.54,86.12,87.96,-27.6,-26.79,103.89,1.43,-4.48,85.81,0.35,4.01,-20.03,"1,511",18.32,9.97,"8,676",0.56,-3.46,63
318,MTSI,"MACOM Technology Solutions Holdings, Inc.",131.87,42.57,33.38,0.5,-4.48,31.62,63.8,44.38,8.23,13.57,51.78,49.42,40.89,-18.46,-7.8,43.37,-3.62,-20.67,36.67,-3.78,-5.78,-7.51,327,20.66,-33.67,"3,471",0.38,-3.98,69
5,AMD,"Advanced Micro Devices, Inc.",159.16,46.31,42.38,0.5,-1.85,40.27,62.51,50.57,7.98,10.8,54.24,50.92,48.22,-4.47,-4.77,50.1,-3.99,-7.9,54.18,13.06,9.36,-5.83,"1,219,971",130.89,68.15,"4,109,591",1.16,0.82,"1,071"
57,UPST,"Upstart Holdings, Inc.",68.12,89.9,72.94,0.5,-0.74,62.47,112.94,92.66,7.73,5.38,87.41,92.78,79.21,-17.71,2.92,84.43,3.16,3.73,78.44,-2.05,10.07,-6.26,"111,135",-38.68,61.44,"536,317",6.39,4.51,514
280,TREE,"LendingTree, Inc.",75.77,42.41,66.07,0.5,-3.74,61.85,87.87,76.21,7.48,6.58,73.96,73.23,71.08,-28.22,4.9,,,,69.64,12.68,18.41,-5.02,956,-33.33,10.14,"9,257",0.25,3.99,67
77,NVAX,"Novavax, Inc.",8.39,87.36,73.19,0.5,-6.05,56.13,164.94,103.39,7.48,17.82,81.88,80.71,85.93,-15.39,-2.06,,,,79.34,,,-12.75,"25,069",-41.73,61.4,"355,501",4.07,5.99,150
367,VATE,INNOVATE Corp.,4.75,98.98,84.79,0.5,-1.83,80.31,142.52,107.5,7.23,10.58,112.76,110.91,,,,,,,,,,,N/A,,,N/A,,,N/A
277,ASND,Ascendis Pharma A/S,199.59,29.63,35.21,0.5,-0.19,32.61,50.6,42.15,7.23,9.02,42.96,43.69,51.0,-3.47,-5.82,53.98,0.66,3.43,49.37,0.24,3.9,-15.79,"2,390",2.01,46.45,"10,851",6.13,7.08,99
288,BL,"BlackLine, Inc.",54.84,32.43,29.75,0.5,-2.52,26.39,48.0,38.53,7.23,6.66,39.95,36.91,45.42,-4.91,-14.23,51.33,-0.96,3.68,36.48,8.24,1.22,-15.67,"1,464",-25.42,-32.81,"8,249",0.13,4.3,65
358,WKC,Wolters Kluwer N.V.,26.19,23.31,24.11,0.5,-1.3,22.22,39.17,31.01,7.23,6.32,29.97,32.86,216.41,-0.3,318.57,226.09,1.63,296.4,,,,-192.3,43,7.5,0.0,435,0.0,0.0,11
