Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
296,QTWO,"Q2 Holdings, Inc.",82.72,48.54,40.23,0.5,3.47,34.02,49.99,41.76,36.41,34.23,44.37,42.45,48.35,8.09,,,,,34.63,5.33,,-8.11,695,9.11,-15.35,"5,828",0.22,3.28,34
324,MIRM,"Mirum Pharmaceuticals, Inc.",75.99,49.65,40.74,0.5,1.32,36.02,65.49,47.57,35.91,24.15,40.9,40.06,75.46,22.49,,60.43,-3.75,,38.15,-3.54,,-34.72,465,2.42,8.14,"2,892",-0.17,2.23,34
65,BYND,"Beyond Meat, Inc.",2.6,61.81,66.75,0.5,-0.79,59.19,91.13,71.21,35.91,29.14,66.13,64.13,129.21,-3.47,,125.77,-2.08,,126.7,26.6,,-62.46,"15,476",44.99,-20.81,"409,218",0.34,7.17,120
179,UPWK,Upwork Inc.,16.37,48.41,46.38,0.5,0.85,32.11,63.02,50.18,35.16,30.22,48.99,52.99,59.04,4.59,,,,,,,,-12.66,"2,726",56.31,-12.74,"52,405",-0.35,8.17,41
283,ARAY,Accuray Incorporated,1.59,64.12,63.85,0.5,0.89,44.71,116.3,74.09,34.91,29.62,61.87,63.63,135.84,15.4,,61.07,-7.47,,,,,-71.99,237,-41.04,-65.8,"8,514",2.09,13.85,9
229,REXR,"Rexford Industrial Realty, Inc.",43.53,28.82,25.82,0.5,0.76,21.51,35.51,28.39,34.91,25.85,30.82,30.87,42.73,-2.95,,36.77,-3.73,,18.01,-4.65,,-16.91,399,-17.56,-47.08,"21,958",0.57,16.85,33
225,WELL,Welltower Inc.,168.47,12.51,18.78,0.5,-0.99,14.75,25.86,20.24,34.41,32.67,22.12,21.78,29.8,-13.61,,22.47,-13.29,,20.04,-7.39,,-11.02,"2,074",19.68,24.12,"25,285",-0.31,0.31,90
163,PMT,PennyMac Mortgage Investment Trust,12.36,22.16,24.01,0.5,-2.67,14.33,34.45,25.09,33.92,41.53,26.12,23.4,56.91,-2.71,,58.12,-1.77,,17.77,13.82,,-32.9,"2,082",6.93,118.01,"69,699",1.88,2.52,28
361,ITGR,Integer Holdings Corporation,104.23,22.39,27.08,0.5,2.04,22.58,34.59,29.05,33.42,28.21,28.88,27.81,43.73,23.12,,,,,16.23,-32.43,,-16.65,51,6.25,45.71,276,-1.43,10.84,26
190,BURL,"Burlington Stores, Inc.",279.26,31.65,36.63,0.5,-0.54,26.63,51.23,38.97,33.42,37.65,42.25,38.81,48.59,-13.49,,40.56,0.68,,36.23,8.41,,-11.97,"7,252",69.52,26.78,"43,440",3.22,1.97,215
217,NVCR,NovoCure Limited,12.73,43.19,67.93,0.5,1.17,53.74,97.68,73.29,32.92,31.53,61.23,74.99,95.04,1.0,,96.31,1.07,,64.18,-23.7,,-27.12,"1,794",-34.17,17.18,"30,487",1.39,3.65,83
276,GTLS,"Chart Industries, Inc.",199.89,3.28,48.26,0.5,0.06,37.0,72.85,56.15,32.42,23.38,60.03,55.68,50.43,7.52,,36.86,22.41,,7.29,2.56,,-2.17,"1,308",-0.3,-31.34,"10,203",0.74,0.52,46
123,RCL,Royal Caribbean Cruises Ltd.,350.23,33.65,33.3,0.5,1.67,28.25,56.19,39.14,32.17,24.98,46.35,42.62,53.04,25.11,,57.57,21.7,,41.97,1.13,,-19.75,"10,672",-6.34,12.22,"122,532",1.5,8.18,463
253,NVMI,Nova Ltd.,288.19,57.08,50.32,0.5,0.19,29.85,66.98,51.84,32.17,44.46,56.73,55.85,56.04,8.41,,,,,45.77,-1.24,,-5.72,492,-25.79,-88.86,"14,518",0.03,7.12,87
95,SHEL,Shell plc,72.02,10.74,16.71,0.5,-1.26,13.85,29.37,20.28,30.92,24.96,24.03,23.13,24.11,-28.95,,,,,,,,-7.4,"47,572",28.62,94.43,"235,581",0.65,12.84,181
186,ATEC,"Alphatec Holdings, Inc.",15.63,82.99,56.33,0.5,0.05,40.43,104.73,67.47,30.67,27.05,55.84,65.07,62.57,-12.75,,,,,,,,-6.24,"1,172",-39.96,-65.96,"48,191",1.61,6.72,36
197,BMRN,BioMarin Pharmaceutical Inc.,55.91,30.14,27.59,0.5,-1.2,21.77,43.86,32.88,29.93,17.84,32.43,35.69,40.07,3.06,,,,,,,,-12.48,"1,453",-18.87,-44.03,"40,422",0.05,3.77,91
125,MGNI,"Magnite, Inc.",24.14,53.71,56.77,0.5,-3.64,44.29,79.66,61.75,29.93,30.44,67.13,63.38,87.38,38.27,,65.47,3.88,,60.91,-32.11,,-30.6,"7,166",-9.41,5.01,"119,015",0.24,8.19,133
85,W,Wayfair Inc.,90.17,57.86,63.07,0.5,-1.17,56.89,99.03,71.8,28.93,26.17,80.8,75.83,66.01,-21.46,,67.86,-9.34,,62.32,-11.69,,-2.94,"18,420",-26.58,-30.1,"318,378",2.0,11.56,424
31,BBAI,"BigBear.ai Holdings, Inc.",4.87,73.82,108.0,0.5,-0.12,70.99,165.75,121.35,28.43,30.75,133.35,129.34,107.58,2.06,,111.44,2.49,,103.04,6.02,,0.42,"149,685",45.29,321.08,"1,033,593",4.49,11.7,188
286,HRTG,"Heritage Insurance Holdings, Inc.",23.88,67.21,62.88,0.5,2.01,46.38,95.91,71.06,28.43,25.87,58.19,68.53,125.26,-12.51,,75.18,-7.74,,74.34,-24.17,,-62.39,636,-33.4,72.83,"7,909",3.12,4.8,29
241,WT,"WisdomTree, Inc.",14.11,32.03,28.33,0.5,0.18,25.17,39.08,31.82,27.93,19.76,33.49,32.35,50.92,31.86,,48.07,35.73,,34.74,7.74,,-22.59,295,13.03,-15.95,"18,295",-0.01,-1.03,22
1,TSLA,"Tesla, Inc.",368.81,37.65,56.27,0.5,0.62,43.75,81.76,64.72,27.93,22.46,68.87,69.46,63.34,-9.77,,62.37,-17.56,,59.3,23.27,,-7.07,"5,318,473",69.01,221.31,"8,276,632",4.03,16.42,"1,939"
41,TGT,Target Corporation,91.52,31.17,32.32,0.5,-1.7,26.44,53.92,37.99,26.93,21.01,36.25,41.12,39.83,5.26,,44.06,0.86,,43.71,17.99,,-7.51,"71,990",-27.02,29.24,"774,490",0.43,10.03,550
325,LAB,Standard BioTools Inc.,1.33,48.25,71.01,0.5,2.1,46.75,105.48,80.55,26.68,27.34,79.18,76.91,118.16,11.32,,,,,,,,-47.15,390,-7.14,25.81,"2,711",-0.37,18.64,12
165,FE,FirstEnergy Corp.,43.59,12.21,14.13,0.5,-4.99,11.92,28.6,18.78,26.68,19.43,22.82,20.64,23.93,0.3,,22.25,-1.32,,20.8,17.54,,-9.8,"1,493",1.01,10.92,"68,746",0.79,1.46,103
316,MTSI,"MACOM Technology Solutions Holdings, Inc.",131.07,43.98,35.12,0.5,-0.06,31.62,63.8,44.36,26.68,17.83,51.8,49.65,44.53,0.42,,45.51,-16.75,,39.45,1.35,,-9.41,403,-18.26,43.42,"3,518",-2.68,13.23,63
110,MMM,3M Company,159.47,25.76,27.79,0.5,0.42,20.31,40.45,31.69,25.44,25.94,31.44,28.95,37.8,14.57,,38.99,24.53,,26.5,-11.46,,-10.01,"11,377",-18.06,45.69,"169,059",2.14,5.78,329
347,ALRM,"Alarm.com Holdings, Inc.",56.56,30.4,27.02,0.5,1.87,20.19,35.35,28.91,25.19,27.55,27.27,28.98,47.27,6.74,,43.99,12.02,,29.97,-2.48,,-20.24,111,0.91,35.37,"1,049",4.69,115.4,28
354,CDP,"CPI Aerostructures, Inc.",30.57,17.17,18.53,0.5,-0.48,16.08,26.77,20.76,24.94,19.27,20.78,20.16,61.46,-4.46,,61.55,-1.37,,16.62,-33.22,,-42.93,184,75.24,-9.8,583,0.0,0.52,7
107,MTCH,"Match Group, Inc.",38.02,39.13,34.49,0.5,0.52,29.54,47.68,38.93,24.44,18.74,37.02,39.73,47.59,-3.83,,36.67,-5.07,,38.96,2.52,,-13.11,"18,339",95.99,251.46,"173,345",-0.27,-1.52,130
299,IRTC,"iRhythm Technologies, Inc.",181.03,55.54,47.82,0.5,0.89,43.47,67.56,52.64,24.19,22.06,45.2,52.13,63.76,10.99,,81.23,4.26,,47.01,10.67,,-15.94,811,8.42,106.36,"5,264",20.93,12.21,64
214,CMPO,"CompoSecure, Inc.",19.22,66.83,44.03,0.5,1.72,34.28,57.36,48.86,23.19,20.95,47.56,45.61,80.54,-19.28,,63.55,3.87,,57.71,22.78,,-36.51,"2,079",1.07,1.51,"31,944",-1.79,-0.03,27
17,SNAP,Snap Inc.,7.29,64.9,58.39,0.5,1.16,44.09,90.35,68.95,23.19,19.13,61.79,58.76,69.59,6.34,,71.47,2.05,,72.82,0.58,,-11.2,"183,390",-2.58,53.94,"2,136,883",1.24,9.21,210
210,PRCH,"Porch Group, Inc.",18.15,80.0,110.13,0.5,-0.06,82.39,181.31,130.78,22.94,23.68,121.23,140.57,79.55,-18.09,,82.8,-2.05,,85.34,5.69,,30.58,"2,533",-5.56,-42.26,"34,294",0.74,18.89,54
267,EYE,"National Vision Holdings, Inc.",23.26,42.94,47.04,0.5,0.43,38.22,65.38,52.2,22.69,22.58,49.75,46.62,55.4,-5.69,,,,,,,,-8.36,298,39.91,17.79,"12,215",0.15,0.12,31
121,GRPN,"Groupon, Inc.",23.51,80.26,83.46,0.5,1.36,73.22,121.83,91.66,22.19,21.01,82.84,86.03,87.32,2.17,,81.41,0.6,,77.73,1.32,,-3.86,"14,848",-4.81,9.22,"127,472",12.69,10.28,318
96,ABR,"Arbor Realty Trust, Inc.",11.89,25.31,35.46,0.5,0.0,20.35,47.62,38.72,21.95,33.23,38.29,34.54,53.9,1.4,,48.4,-7.85,,27.86,-37.1,,-18.44,"17,426",12.6,17.97,"230,372",1.0,2.93,123
275,RGEN,Repligen Corporation,119.51,45.09,45.95,0.5,-0.63,35.27,61.39,50.31,21.45,27.82,52.32,51.85,57.89,11.8,,60.11,19.27,,37.99,-13.64,,-11.94,"1,403",1.3,1.59,"10,646",0.11,0.31,90
181,CRNC,Cerence Inc.,9.83,102.15,93.04,0.5,0.86,50.11,216.02,124.87,21.2,26.74,142.6,154.38,89.52,-19.03,,91.33,-21.62,,95.23,74.2,,3.52,"6,006",1.42,49.48,"50,580",3.56,6.21,111
127,LYV,"Live Nation Entertainment, Inc.",174.06,24.04,24.27,0.5,0.84,21.42,37.97,29.07,20.95,15.99,31.11,29.29,43.27,32.86,,31.35,5.31,,31.96,7.5,,-19.0,"22,324",-16.2,379.78,"113,845",6.43,32.01,180
76,PCT,"PureCycle Technologies, Inc.",13.31,56.2,75.66,0.5,-0.24,64.41,155.56,95.88,20.7,21.41,78.8,89.51,78.62,1.35,,73.08,-0.1,,74.16,0.67,,-2.96,"14,370",-6.59,-0.61,"348,726",0.37,5.77,211
36,LYFT,"Lyft, Inc.",18.32,52.58,56.65,0.5,2.75,45.1,81.15,64.05,20.7,19.69,57.75,59.15,65.77,6.71,,61.24,4.46,,59.9,-3.94,,-9.12,"41,222",-38.73,-25.7,"843,831",1.52,15.71,303
367,CAMP,CalAmp Corp.,2.78,138.96,106.03,0.5,11.48,94.77,200.55,147.55,20.16,13.66,140.7,,,,,,,,,,,,N/A,,,N/A,,,N/A
118,NTNX,"Nutanix, Inc.",81.12,43.73,35.14,0.5,6.33,29.58,61.61,46.42,19.95,10.52,44.88,42.97,44.78,-5.56,,46.91,-0.32,,40.97,3.37,,-9.64,"5,672",-62.62,-6.63,"143,657",-3.15,-0.9,199
16,AVGO,Broadcom Inc.,359.63,48.7,38.19,0.5,8.21,31.49,77.67,52.78,19.7,10.94,54.97,56.61,49.28,-0.64,,55.79,-10.49,,40.43,-2.18,,-11.08,"225,906",-21.76,-65.09,"2,197,011",0.8,17.7,"1,120"
330,MGPI,"MGP Ingredients, Inc.",28.34,32.87,37.33,0.5,-0.82,29.63,62.22,44.16,19.7,24.91,38.92,48.92,104.05,30.86,,70.83,1.5,,43.31,20.23,,-66.73,169,-2.31,-3.98,"2,277",1.02,0.66,25
119,DUK,Duke Energy Corporation,122.11,12.03,16.01,0.5,-0.54,14.25,21.33,17.36,19.45,21.27,17.72,17.88,24.39,3.02,,17.86,-2.98,,20.5,48.72,,-8.38,"6,423",1.55,-46.67,"140,311",0.24,2.33,135
260,VTR,"Ventas, Inc.",69.45,12.1,18.38,0.5,-0.24,16.31,28.78,22.64,19.45,12.44,23.16,22.15,30.46,7.87,,,,,16.96,5.79,,-12.08,"1,706",11.87,-13.93,"12,883",0.22,0.81,71
297,MMYT,MakeMyTrip Limited,100.7,33.71,43.6,0.5,1.36,31.94,61.23,50.9,19.45,15.57,49.73,51.31,55.96,-4.59,,59.35,-3.38,,37.24,-20.29,,-12.36,522,-0.95,-6.79,"5,773",0.21,1.46,73
185,AVDL,Avadel Pharmaceuticals plc,15.86,51.96,46.97,0.5,0.41,33.24,83.92,56.9,19.2,23.86,60.1,64.18,65.81,-5.88,,63.76,1.48,,59.46,-14.67,,-18.84,"1,549",4.38,-74.26,"49,824",0.56,14.19,38
348,OMCL,"Omnicell, Inc.",33.28,34.03,45.02,0.5,1.76,36.9,76.09,53.87,19.2,18.23,43.75,51.3,84.01,-3.56,,56.74,-1.88,,55.06,13.03,,-39.0,153,50.0,-6.71,"1,028",0.49,1.58,30
147,SSRM,SSR Mining Inc.,22.76,54.87,53.36,0.5,1.08,40.68,131.67,73.95,18.95,26.21,53.7,56.28,61.55,-31.43,,54.04,-2.57,,53.58,0.67,,-8.19,"3,449",-5.58,-3.31,"90,025",0.85,4.6,86
155,LPSN,"LivePerson, Inc.",0.95,129.38,95.23,0.5,0.84,68.06,155.96,113.4,18.95,16.97,102.57,100.68,154.25,-2.4,,,,,,,,-59.02,"1,998",10.63,20.36,"78,353",0.13,1.07,22
59,NCLH,Norwegian Cruise Line Holdings Ltd.,26.94,48.15,45.54,0.5,4.12,40.37,63.78,52.3,18.95,15.64,54.57,51.75,45.17,-8.95,,47.77,-2.51,,46.87,4.7,,0.37,"36,074",-44.25,165.86,"476,094",2.09,8.43,216
327,LNT,Alliant Energy Corporation,64.66,13.37,17.21,0.5,-2.11,14.66,22.47,18.95,18.2,17.93,19.23,19.24,29.28,8.11,,,,,,,,-12.06,183,0.0,-6.63,"2,417",5.5,1.0,30
40,JPM,JPMorgan Chase & Co.,305.56,19.24,18.08,0.5,0.34,12.38,32.29,24.26,18.2,14.5,26.33,27.41,30.52,6.44,,28.07,-1.65,,25.91,4.63,,-12.44,"79,782",9.97,12.68,"798,839",0.79,7.77,651
24,COIN,"Coinbase Global, Inc.",323.95,68.74,73.08,0.5,1.02,63.73,97.63,81.62,17.96,14.98,75.57,83.22,64.84,-0.62,-0.79,64.28,-4.85,,57.12,2.19,0.67,8.23,"359,025",49.15,46.09,"1,377,873",1.26,20.5,"1,389"
207,BKD,Brookdale Senior Living Inc.,7.45,36.85,35.46,0.5,-4.78,28.97,57.79,43.92,17.96,11.51,43.38,44.07,66.04,-8.41,,,,,,,,-30.58,"3,863",62.65,-23.28,"36,000",-1.17,93.27,17
205,TMDX,"TransMedics Group, Inc.",116.99,63.23,58.74,0.5,0.62,48.05,89.98,69.0,17.46,20.47,61.91,72.71,67.74,-13.93,,76.3,-3.03,,68.34,12.35,,-9.01,"2,684",-43.05,1.47,"37,110",-0.1,9.36,181
116,STWD,"Starwood Property Trust, Inc.",20.58,12.48,17.68,0.5,-3.52,15.19,28.57,22.32,17.46,10.95,22.39,20.7,32.0,-5.97,,24.95,-8.91,,10.86,-56.21,,-14.32,"15,950",163.72,92.73,"152,598",0.03,1.88,57
64,ENVX,Enovix Corporation,8.0,80.72,81.18,0.5,3.97,70.79,116.89,94.2,16.71,13.47,90.66,90.31,111.32,17.13,,97.3,4.27,,60.85,-36.15,,-30.13,"21,606",-60.84,73.78,"422,943",4.75,9.27,175
5,SOFI,"SoFi Technologies, Inc.",25.96,49.69,46.99,0.5,0.05,42.25,76.11,60.5,16.46,10.41,63.99,60.96,69.41,0.69,,69.21,1.84,,63.11,-2.82,,-22.42,"432,137",33.13,29.87,"4,035,749",0.63,7.74,541
240,EB,"Eventbrite, Inc.",2.75,69.33,54.15,0.5,-0.97,45.66,79.71,63.55,15.96,12.25,59.99,57.15,85.4,13.79,,78.65,17.31,,79.67,47.25,,-31.24,228,-3.8,21.93,"18,657",-0.45,1.36,11
282,INSG,Inseego Corp.,13.8,80.64,70.2,0.5,0.93,63.64,151.46,105.58,15.96,8.4,69.71,86.72,103.25,-14.07,,101.09,-7.06,,86.47,4.81,,-33.05,"1,385",0.8,118.11,"8,583",-4.5,-1.19,59
82,TDOC,"Teladoc Health, Inc.",7.77,42.86,51.58,0.5,1.21,40.45,72.55,59.06,15.46,15.85,59.03,61.73,75.47,4.19,,79.73,4.26,,60.28,-3.11,,-23.89,"17,066",-49.29,-42.45,"330,379",2.32,13.36,138
33,AG,First Majestic Silver Corp.,10.39,47.61,58.04,0.5,3.48,54.01,72.17,61.73,14.96,16.21,62.08,61.98,68.73,-1.71,,64.25,-3.19,,64.5,5.54,,-10.69,"148,873",-1.07,257.66,"890,117",-1.21,8.0,139
3,AMD,"Advanced Micro Devices, Inc.",155.67,47.22,43.4,0.5,-2.81,40.27,62.51,50.59,14.46,13.79,54.43,51.2,50.39,-0.48,,52.73,-3.06,,47.93,-3.26,,-6.99,"884,036",21.85,9.23,"4,185,557",2.68,15.73,"1,055"
242,WEC,"WEC Energy Group, Inc.",109.72,13.12,15.53,0.5,0.22,13.49,22.35,17.91,14.46,11.98,17.78,16.89,22.01,8.51,,22.77,14.74,,19.81,1.86,,-6.48,553,-68.44,30.73,"18,193",-2.19,3.55,47
261,CMRC,Costar Technologies Inc.,4.66,61.8,44.43,0.5,1.93,39.98,58.41,49.39,13.97,12.68,46.35,48.21,69.66,-23.63,,,,,,,,-25.23,835,-25.84,105.67,"12,725",4.69,23.54,17
226,CAKE,Cheesecake Factory Incorporated (The),58.21,22.3,31.92,0.5,0.45,29.25,43.29,36.41,13.72,12.53,37.33,37.51,47.76,6.2,,,,,31.74,-13.96,,-15.84,"4,265",67.45,151.47,"22,856",4.11,6.73,100
162,OPK,"OPKO Health, Inc.",1.43,44.61,37.81,0.5,2.76,32.94,98.61,53.07,13.72,24.04,40.0,39.1,114.83,33.18,,85.19,16.62,,,,,-77.03,"1,208",-77.47,14.94,"70,166",0.62,-8.35,27
359,COLL,"Collegium Pharmaceutical, Inc.",39.06,45.87,34.12,0.5,1.75,29.68,47.85,39.93,13.22,10.7,38.85,38.39,109.47,34.44,,77.13,11.18,,36.93,-2.35,,-75.35,82,0.0,0.0,362,4.93,0.0,16
132,FSLY,"Fastly, Inc.",7.89,65.53,64.51,0.5,2.26,51.62,99.71,76.86,12.97,14.97,70.38,71.37,86.56,1.37,,88.05,9.93,,66.0,1.12,,-22.05,"2,775",-19.73,43.56,"105,692",0.42,1.12,71
80,NVAX,"Novavax, Inc.",8.28,85.89,78.29,0.5,-0.99,56.13,164.94,103.2,12.97,22.5,81.45,81.61,88.61,0.99,,,,,,,,-10.32,"21,647",39.37,18.69,"337,051",0.49,4.96,136
288,JOYY,JOYY Inc.,61.67,36.16,28.33,0.5,-2.28,25.77,52.81,38.66,12.97,8.23,39.88,40.62,42.76,-21.55,,,,,34.78,-16.85,,-14.44,615,-2.69,-19.5,"7,154",0.18,26.82,29
315,NOTV,"Inotiv, Inc.",1.44,92.87,105.84,0.5,0.47,78.36,177.74,136.01,12.97,11.72,139.07,138.58,211.96,45.02,,,,,,,,-106.12,811,159.11,120.38,"3,575",0.85,-0.97,4
35,IQ,"iQIYI, Inc.",2.62,61.79,49.79,0.5,0.54,43.76,76.1,62.63,12.72,8.74,62.74,66.36,117.34,43.25,,99.8,10.93,,77.89,-10.2,,-67.56,"18,298",-21.44,29.84,"860,469",0.38,1.02,63
198,ZTO,ZTO Express (Cayman) Inc.,19.34,28.17,33.38,0.5,0.19,28.59,41.45,36.77,12.72,11.57,36.64,36.9,45.17,-9.21,,45.04,-4.84,,42.67,1.07,,-11.78,"3,496",8.84,141.94,"39,405",5.74,12.08,79
128,CNK,"Cinemark Holdings, Inc.",28.17,31.44,30.22,0.5,7.58,27.37,39.22,33.53,12.47,12.86,33.91,32.96,45.88,-7.78,,42.44,-0.91,,30.71,-11.99,,-15.66,"14,668",-1.2,-14.44,"112,904",-0.17,4.77,95
314,MITK,"MITEK Systems, Inc.",10.46,39.62,35.31,0.5,2.64,30.93,65.46,46.45,12.47,12.52,39.4,40.84,46.61,-30.06,,49.1,-19.58,,56.19,127.2,,-11.3,226,22.83,-7.0,"3,657",0.22,4.22,19
50,FUBO,fuboTV Inc.,4.16,58.16,70.33,0.5,0.72,59.4,218.9,110.75,12.22,25.59,168.17,147.24,87.12,1.44,,,,,88.07,4.7,,-16.79,"71,606",89.43,27.25,"633,908",1.25,13.93,117
290,HCI,"HCI Group, Inc.",182.45,33.12,31.49,0.5,1.61,29.34,49.7,38.3,11.97,15.71,32.39,39.84,66.22,6.91,,59.58,5.99,,20.04,-18.0,,-34.73,"1,034",-0.67,-18.65,"6,946",0.61,1.91,48
63,SIRI,Sirius XM Holdings Inc.,23.81,44.76,37.69,0.5,-0.45,30.53,65.4,49.12,11.97,11.12,43.54,46.7,40.74,-4.71,,39.26,4.34,,34.67,-17.64,,-3.05,"10,060",-35.65,-22.56,"439,930",0.08,3.26,202
367,VATE,INNOVATE Corp.,5.01,102.4,86.81,0.5,2.41,80.31,142.52,107.46,10.72,12.86,112.58,110.76,,,,,,,,,,,N/A,,,N/A,,,N/A
358,WKC,Wolters Kluwer N.V.,25.9,31.73,24.55,0.5,2.35,22.22,39.17,31.07,10.72,7.19,29.91,33.13,49.27,-4.71,,56.5,-0.94,,35.07,-39.99,,-24.72,39,-9.3,-9.3,435,0.0,0.23,11
278,TREE,"LendingTree, Inc.",71.77,47.08,68.98,0.5,-0.11,61.85,87.87,76.37,10.47,13.54,74.17,73.47,72.53,7.03,,,,,60.23,2.41,,-3.55,608,-29.95,-55.49,"8,921",0.21,7.74,65
285,BL,"BlackLine, Inc.",55.09,33.8,30.68,0.5,1.06,26.39,48.0,38.64,9.23,8.45,40.02,36.95,51.91,-1.98,,51.52,4.05,,34.69,-3.77,,-21.23,"1,980",-9.13,68.22,"8,112",2.57,4.21,67
56,UPST,"Upstart Holdings, Inc.",62.19,88.79,73.85,0.5,2.6,62.47,112.94,92.92,9.23,5.78,87.32,92.96,82.1,6.69,,83.81,2.96,,76.32,7.09,,-8.25,"152,449",121.45,206.43,"526,466",2.59,39.47,486
161,EXPE,"Expedia Group, Inc.",221.36,30.48,32.4,0.5,0.87,24.33,55.96,42.6,8.73,10.94,45.66,40.89,44.23,-8.91,,,,,,,,-11.84,"6,350",0.73,17.92,"70,738",0.63,6.69,309
23,CCL,Carnival Corporation & plc,32.47,32.97,37.91,0.5,1.27,35.4,60.63,46.06,8.73,13.27,50.21,46.67,44.57,-7.41,,43.27,-4.96,,40.28,-4.13,,-6.66,"37,230",-45.41,21.25,"1,391,968",0.97,3.67,312
252,CHRS,"Coherus BioSciences, Inc.",1.33,67.94,76.13,0.5,-6.8,70.13,128.96,96.1,8.23,8.59,84.44,93.57,170.98,29.75,,,,,,,,-94.86,919,36.76,-30.17,"14,960",0.37,7.98,20
184,MOMO,Hello Group Inc.,7.53,28.03,37.74,0.5,2.48,34.04,61.25,45.98,7.73,12.41,40.41,41.87,55.27,26.1,,,,,,,,-17.52,"3,839",242.77,134.37,"50,221",0.12,9.19,28
83,ABNB,"Airbnb, Inc.",123.05,34.56,30.4,0.5,-0.2,26.07,49.64,37.66,7.73,12.89,41.46,39.22,36.16,-3.63,,,,,36.88,1.48,,-5.77,"37,685",-8.63,38.0,"328,988",0.6,9.09,473
362,CSGS,"CSG Systems International, Inc.",65.74,25.78,25.28,0.5,4.91,23.93,37.28,29.68,7.48,11.47,26.56,26.83,52.78,5.33,,36.17,3.7,,30.94,3.61,,-27.51,28,0.0,40.0,88,-2.22,14.29,7
277,ASND,Ascendis Pharma A/S,197.67,34.26,35.45,0.5,-1.71,32.61,50.6,42.18,7.23,9.56,43.01,43.95,53.29,-1.61,,52.04,-0.28,,46.91,-1.27,,-17.84,"1,648",0.98,37.56,"10,140",0.06,2.21,91
157,LITE,Lumentum Holdings Inc.,164.88,47.88,43.71,0.5,3.8,38.06,88.98,62.92,7.23,6.92,71.49,66.44,78.93,-21.27,,68.74,-7.96,,62.07,1.46,,-35.22,"7,562",18.47,-39.85,"76,275",0.53,8.06,209
160,CENX,Century Aluminum Company,24.52,42.88,55.03,0.5,3.78,51.98,83.68,67.04,6.48,5.46,69.05,66.5,65.71,4.86,,62.35,5.83,,60.59,6.09,,-10.68,"7,695",58.11,288.24,"72,510",1.93,7.39,102
134,GDS,GDS Holdings Limited,38.5,69.49,66.65,0.5,3.83,61.8,108.74,85.19,6.23,7.96,90.65,86.57,85.27,-8.44,,78.9,-5.42,,74.99,-6.69,,-18.62,"13,580",-30.53,270.94,"105,515",4.35,10.06,190
215,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",28.33,33.8,35.32,0.5,-1.84,32.32,69.64,42.95,6.23,15.4,35.36,37.56,62.32,3.21,,40.64,6.32,,43.17,15.15,,-27.0,"3,165",-35.83,7.76,"31,692",-0.11,0.96,34
271,IMAX,IMAX Corporation,31.81,27.8,30.18,0.5,2.36,26.86,39.27,34.34,6.23,3.88,33.29,34.45,91.79,40.99,,59.89,30.18,,28.69,-26.64,,-61.6,918,-32.8,46.88,"11,551",0.12,14.08,60
194,SMTC,Semtech Corporation,60.91,61.67,56.86,0.5,-0.56,54.67,116.49,76.6,5.99,15.91,92.85,85.02,86.41,-40.2,,67.56,-30.96,,58.61,86.09,,-29.55,"2,407",-2.87,-10.72,"42,256",0.23,2.19,169
142,SENS,"Senseonics Holdings, Inc.",0.46,44.78,58.61,0.5,0.86,53.28,152.14,87.49,5.49,19.97,113.39,106.73,176.49,-9.68,,,,,,,,-117.88,"2,368",78.85,92.99,"92,894",0.86,2.33,11
335,LCII,LCI Industries,104.01,33.04,32.45,0.5,0.3,31.83,41.85,38.13,5.24,2.6,37.06,35.95,46.91,-10.49,,,,,,,,-14.46,416,-8.17,-5.45,"1,529",2.82,1.46,24
255,VIAV,Viavi Solutions Inc.,12.26,30.4,31.64,0.5,1.11,30.3,50.67,39.67,4.74,6.16,39.62,37.68,63.92,20.98,,40.18,-3.09,,39.93,-5.02,,-32.28,880,-55.06,-12.26,"13,899",7.46,31.58,29
99,PENN,"Penn Entertainment, Inc.",20.03,27.69,41.9,0.5,0.86,41.56,64.96,54.53,3.99,3.51,51.96,49.65,68.81,10.23,,41.84,-8.67,,26.54,-39.62,,-26.91,"6,476",-19.36,-64.48,"216,413",0.09,-0.41,142
243,NTRA,"Natera, Inc.",173.81,40.07,37.56,0.5,4.19,35.85,57.04,44.9,2.99,5.93,43.59,45.86,50.87,-0.38,,47.53,-1.14,,48.14,3.21,,-13.31,"2,185",86.43,9.63,"18,003",0.05,2.47,130
