Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (1y)_Color,Max Realised Volatility 100d (1y)_Color,Mean Realised Volatility 100d (1y)_Color,Rvol 100d Percentile (%)_Color,Rvol 100d Z-Score Percentile (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
319,GVA,Granite Construction Incorporated,106.57,32.31,26.66,,-4.77,21.32,31.17,26.12,57.6,57.21,28.25,26.66,56.53,30.88,93.74,,,,,,,-29.86,832,0.97,35.73,"2,816",-0.56,41.65,8.8,2.28,1.52,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
75,CFLT,"Confluent, Inc.",19.18,123.83,85.55,,-1.83,48.61,88.72,65.98,91.2,95.69,79.52,72.65,65.37,,,,,,66.43,,,20.18,"17,570",18.52,81.83,"332,200",0.45,4.52,0.11,1.11,1.29,1.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
71,ETSY,"Etsy, Inc.",51.7,57.88,48.5,,-6.06,37.29,51.84,43.63,89.2,90.53,47.95,45.46,55.88,,-19.56,,,,56.26,,4.55,-7.38,"57,958",97.59,156.56,"346,563",4.4,-0.45,0.17,2.15,3.09,3.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
13,PCG,PG&E Corporation,15.32,30.99,31.44,,-2.93,17.29,35.36,27.0,67.2,74.49,33.11,30.09,64.24,19.38,2.43,,,,43.56,,-4.75,-32.8,"31,818",-40.25,13.99,"2,405,003",0.97,0.26,-0.04,0.41,0.36,0.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
152,CSIQ,Canadian Solar Inc.,9.99,82.7,89.49,,-2.42,61.99,92.35,82.65,89.6,85.34,79.64,82.77,91.29,,-4.83,,,,,,,-1.8,"8,621",-37.05,63.43,"76,877",2.61,10.76,3.0,0.71,1.13,1.12,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
233,ALNY,"Alnylam Pharmaceuticals, Inc.",447.0,46.87,43.3,,-8.81,34.82,60.76,47.78,34.4,28.81,46.2,43.94,54.83,,-35.01,,,,,,,-11.53,"3,608",1.29,-4.02,"18,648",2.81,8.26,1.32,9.72,7.4,3.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
248,GCI,"Gannett Co., Inc.",4.04,47.73,54.95,,-5.15,49.64,75.33,64.14,3.6,6.46,54.98,59.96,56.31,16.43,,,,,,,,-1.36,880,10.14,28.09,"14,613",0.0,-0.29,0.09,0.22,0.17,0.25,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
23,CCL,Carnival Corporation & plc,31.16,33.8,48.54,,-11.15,35.4,60.63,48.25,60.8,51.37,50.42,46.73,58.93,23.34,-9.88,,,,,,,-10.4,"46,658",21.64,-3.55,"1,333,153",0.36,-0.47,0.03,0.79,0.62,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
139,SENS,"Senseonics Holdings, Inc.",0.45,48.12,63.82,,-3.61,61.41,152.14,102.21,12.8,14.31,117.35,107.33,106.71,0.38,,,,,,,,-42.88,"1,090",67.18,-41.46,"89,037",0.3,2.1,0.0,0.05,0.05,0.12,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
342,NVST,Envista Holdings Corporation,20.72,46.99,43.83,,-6.18,36.97,48.23,42.13,60.0,67.89,43.44,42.11,75.23,132.59,95.87,,,,,,,-31.41,213,0.0,1.91,"1,068",-0.09,0.38,3.47,0.67,0.79,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
146,LYV,"Live Nation Entertainment, Inc.",165.47,22.05,28.98,,-9.0,21.42,37.97,29.27,51.2,48.03,31.07,29.24,26.7,-8.66,-20.78,,,,28.04,,0.36,2.28,"8,721",11.19,183.15,"82,413",2.13,3.09,7.0,3.31,2.51,1.29,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
20,BABA,Alibaba Group Holding Limited,138.55,47.28,42.92,,-5.75,33.41,56.82,45.82,41.6,33.95,49.39,48.06,42.65,-11.18,-15.32,,,,43.19,,-16.05,0.27,"487,311",-36.6,389.15,"1,447,461",11.43,13.44,-0.16,2.83,2.37,3.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
137,VNET,"VNET Group, Inc.",8.06,76.41,90.98,,-4.2,78.0,112.3,98.04,19.2,21.36,99.37,98.79,98.79,,10.3,,,,,,,-7.81,"7,504",-57.62,315.04,"91,537",12.15,11.38,0.09,0.52,0.32,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
95,GPRO,"GoPro, Inc.",1.49,163.04,110.78,,-2.02,57.87,113.07,74.23,98.0,99.74,97.44,89.69,221.0,,4.58,,,,,,,-110.22,"6,595",-25.22,-57.85,"216,387",-0.41,-4.11,0.43,0.08,0.11,0.38,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
65,SATS,EchoStar Corporation,65.24,174.39,135.65,,0.12,43.72,135.72,71.07,99.2,99.9,106.35,97.14,99.03,,-62.11,,,,,,,36.63,"77,303",0.36,216.71,"362,663",12.2,73.26,0.28,1.34,0.91,0.82,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
217,PTCT,"PTC Therapeutics, Inc.",52.43,59.99,61.46,,-3.11,47.79,65.73,57.97,67.2,76.84,55.96,57.97,45.42,,-29.69,,,,,,,16.05,"1,864",9.84,11.88,"28,925",-0.09,-0.07,0.27,2.11,1.83,1.85,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
100,RTX,RTX Corporation,158.01,19.16,28.3,,-14.99,17.23,34.58,25.32,60.0,66.96,28.38,26.04,34.91,70.4,-6.39,,,,41.2,,24.69,-6.62,"10,264",24.22,31.34,"198,996",0.8,0.37,2.22,2.41,1.82,0.38,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
277,INSG,Inseego Corp.,12.94,84.69,72.06,,-4.02,63.64,120.66,91.93,33.6,15.82,69.62,88.0,82.37,,-48.06,,,,,,,-10.31,"1,205",26.84,-30.43,"8,262",0.94,10.97,0.19,0.77,0.73,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
149,NICE,NICE Ltd.,136.5,57.41,42.33,,-4.63,32.18,47.92,40.57,55.2,66.08,43.94,41.76,38.86,,,,,,41.38,,,3.46,"5,693",147.52,146.45,"78,262",-0.09,0.19,0.44,4.73,5.0,1.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
252,EZPW,"EZCORP, Inc.",16.65,37.53,30.89,,-3.21,22.46,34.13,28.13,76.4,83.95,30.69,29.32,34.77,,,,,,,,,-3.88,"1,882",6.45,30.42,"13,454",0.68,-0.14,0.07,0.37,0.29,0.32,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
126,PSEC,Prospect Capital Corporation,2.91,29.71,29.79,,-8.71,21.08,35.97,30.0,33.2,48.12,27.91,30.77,102.2,,,,,,112.49,,,-72.41,"12,053",-4.89,-1.67,"107,493",-0.37,0.41,0.77,0.09,0.09,0.06,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
125,CNK,"Cinemark Holdings, Inc.",25.61,28.19,29.69,,-2.61,27.37,39.22,33.32,15.6,14.49,33.09,32.41,34.33,-6.71,-4.89,,,,33.89,,-13.34,-4.64,"12,849",0.9,63.31,"107,806",0.37,10.73,1.57,0.91,0.71,0.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
104,KOS,Kosmos Energy Ltd.,1.82,62.57,81.93,,-15.22,40.93,98.14,72.69,59.2,68.11,86.36,78.57,97.84,-6.55,-3.81,,,,,,,-15.91,"4,777",200.25,78.31,"181,971",0.01,0.17,0.01,0.16,0.23,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
40,JPM,JPMorgan Chase & Co.,299.7,15.75,22.36,,-21.66,21.0,32.29,28.01,1.6,3.59,26.26,27.39,24.78,10.06,-16.7,,,,22.51,,-28.46,-2.42,"46,597",-10.59,17.33,"731,283",2.51,-0.64,0.34,4.93,3.34,0.82,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
221,RNG,"RingCentral, Inc.",30.3,85.98,57.76,,-3.99,39.07,60.78,44.92,92.4,99.59,51.46,49.56,136.43,146.79,48.0,,,,,,,-78.67,"2,429",6.21,5.06,"24,807",1.15,0.56,1.79,1.09,1.36,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
223,CYRX,"Cryoport, Inc.",8.81,99.14,82.58,,-4.96,63.4,122.27,93.92,30.8,29.63,103.19,94.38,84.51,,32.82,,,,81.94,,25.98,-1.93,"3,166",-0.09,-1.95,"23,611",-9.61,-9.07,4.55,0.52,0.87,3.0,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
70,DDOG,"Datadog, Inc.",134.69,43.22,45.28,,-2.81,32.74,50.51,41.54,63.2,76.64,44.48,42.97,46.76,,-6.53,,,,43.05,,1.92,-1.47,"21,643",-20.24,0.17,"346,955",3.1,4.43,0.48,4.0,3.83,4.89,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
49,PTON,"Peloton Interactive, Inc.",7.36,81.46,76.61,,-6.03,75.5,98.57,86.05,1.6,4.68,78.61,81.97,138.33,,,,,,104.82,,,-61.72,"16,967",77.85,-21.45,"588,767",0.26,-2.08,1.04,0.48,0.5,2.03,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
30,BBAI,"BigBear.ai Holdings, Inc.",5.02,80.37,112.11,,-1.4,77.43,165.75,125.21,29.2,32.38,137.45,130.27,144.26,1.24,0.98,,,,,,,-32.16,"54,959",55.85,196.93,"936,435",1.15,-5.08,-0.02,0.44,0.28,0.34,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
101,HLF,Herbalife Ltd.,9.79,71.18,65.44,,-2.98,47.57,84.93,66.22,49.2,47.48,73.29,68.11,68.46,-11.84,,,,,73.25,,,-3.02,"6,629",-26.32,-10.64,"192,799",1.13,1.14,0.02,0.4,0.57,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
235,WT,"WisdomTree, Inc.",13.51,31.85,33.86,,-11.25,27.2,39.08,33.93,44.8,49.12,34.01,32.59,37.55,-26.62,-29.87,,,,,,,-3.69,303,3.41,-65.17,"18,557",-0.04,0.04,0.02,0.28,0.21,0.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
191,UNIT,Uniti Group Inc.,5.83,65.5,53.41,,-1.95,41.75,84.01,53.2,62.0,50.81,50.05,50.22,56.31,,5.53,,,,53.52,,-3.07,-2.9,789,-70.47,-78.1,"39,581",5.1,-8.76,0.01,0.36,0.37,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
73,EQT,EQT Corporation,52.38,30.99,36.79,,-12.72,28.04,45.61,38.02,40.0,41.45,41.22,39.08,36.51,3.9,,,,,,,,0.28,"16,385",-23.72,-22.3,"340,580",3.71,1.43,0.24,1.51,1.32,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
62,UPST,"Upstart Holdings, Inc.",69.17,85.41,79.0,,-10.36,78.87,112.94,97.6,0.4,0.99,88.84,93.0,77.37,,-53.0,,,,,,,1.63,"98,595",35.16,270.06,"405,376",10.28,-7.44,0.5,4.01,2.76,3.82,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
106,BILL,"BILL Holdings, Inc.",46.73,62.93,53.15,,7.02,41.0,89.54,64.43,53.6,27.9,73.12,68.16,79.95,20.26,-21.88,,,,52.01,,-22.82,-26.8,"13,782",-40.36,-44.08,"166,888",4.78,2.41,0.9,2.29,3.65,6.62,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
