Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
91,OKTA,"Okta, Inc.",90.21,33.81,43.87,0.5,1.98,28.36,62.43,46.48,36.16,38.12,50.52,45.6,45.02,-8.4,,,,,35.31,-2.85,,-1.15,"23,703",-10.11,-10.89,"248,870",2.92,-2.35,472
223,TTEK,"Tetra Tech, Inc.",35.66,21.91,26.21,0.5,-0.21,20.49,37.53,29.31,36.16,27.29,29.75,31.74,53.95,0.86,,44.35,-1.85,,28.18,-9.23,,-27.74,"2,754",-0.83,-14.63,"26,870",0.01,1.35,45
323,MIRM,"Mirum Pharmaceuticals, Inc.",74.89,49.82,40.72,0.5,1.52,36.02,65.49,47.6,35.66,23.99,40.9,40.04,61.61,-4.52,,62.79,1.44,,39.55,6.44,,-20.89,454,-9.92,11.0,"2,897",-1.26,3.65,25
225,WELL,Welltower Inc.,168.09,12.51,18.84,0.5,-0.71,14.75,25.86,20.24,34.91,33.31,22.2,21.88,34.49,16.59,,25.92,11.96,,21.64,14.35,,-15.65,"1,733",-7.23,2.24,"25,364",-0.1,0.8,102
283,ARAY,Accuray Incorporated,1.55,64.33,63.76,0.5,0.68,44.71,116.3,74.06,34.66,29.54,61.79,63.75,117.71,-2.42,,66.01,16.97,,,,,-53.95,402,3.61,17.2,"8,340",1.32,12.08,10
2,NIO,NIO Inc.,5.72,89.45,64.78,0.5,2.51,58.47,76.32,67.06,34.41,29.43,65.47,68.97,80.98,-4.27,,,,,73.51,0.0,,-16.2,"221,537",-50.85,-28.68,"4,506,700",2.36,0.17,200
178,UPWK,Upwork Inc.,15.91,50.81,46.2,0.5,1.13,32.11,63.02,50.19,33.92,29.31,48.93,52.94,56.45,-5.67,,,,,,,,-10.26,"1,744",-47.37,-77.64,"52,591",2.75,12.94,43
229,REXR,"Rexford Industrial Realty, Inc.",42.71,28.87,25.71,0.5,0.45,21.51,35.51,28.39,33.42,24.93,30.75,30.82,44.03,21.16,,38.19,8.1,,18.89,-23.75,,-18.32,484,-25.31,-18.24,"21,834",0.27,16.63,34
191,BURL,"Burlington Stores, Inc.",279.65,31.65,36.62,0.5,0.55,26.63,51.23,39.0,33.17,37.51,42.25,38.83,56.17,0.8,,40.29,-1.29,,33.42,-2.49,,-19.55,"4,278",-22.64,-16.8,"42,083",-2.95,-7.57,210
361,ITGR,Integer Holdings Corporation,102.47,21.71,26.96,0.5,0.56,22.58,34.59,29.06,32.92,26.84,28.83,27.98,35.52,-10.02,,,,,24.02,380.37,,-8.56,48,6.67,37.14,280,8.11,12.45,26
186,ATEC,"Alphatec Holdings, Inc.",15.35,83.32,56.46,0.5,0.24,40.43,104.73,67.48,32.67,27.26,55.82,66.37,71.72,14.06,,,,,,,,-15.25,"1,952",-54.86,-66.36,"47,427",2.02,11.35,38
165,FE,FirstEnergy Corp.,43.24,12.07,14.81,0.5,-1.17,11.92,28.6,18.79,32.42,22.99,22.8,20.64,23.86,0.62,,22.55,-3.99,,17.69,38.95,,-9.05,"1,478",-36.89,15.11,"68,206",0.12,0.84,105
276,GTLS,"Chart Industries, Inc.",199.15,3.15,48.41,0.5,0.09,37.0,72.85,56.2,32.42,23.7,60.09,55.72,46.9,9.6,,30.11,-14.87,,7.11,-16.32,,1.51,"1,312",-23.23,-27.43,"10,128",-1.24,6.04,59
253,NVMI,Nova Ltd.,278.15,56.28,50.09,0.5,-0.19,29.85,66.98,51.79,32.17,43.81,56.6,55.76,51.69,-10.69,,,,,46.35,-5.56,,-1.61,663,-76.6,-85.55,"14,514",1.07,7.85,85
85,W,Wayfair Inc.,87.34,58.0,63.39,0.5,0.7,56.89,99.03,71.82,31.42,26.89,80.89,75.78,84.04,33.19,,74.85,18.13,,70.57,8.47,,-20.65,"25,088",44.19,-11.4,"312,130",0.25,4.37,449
93,SHEL,Shell plc,72.65,11.89,16.78,0.5,-5.51,13.85,29.37,20.29,30.92,25.37,24.01,23.12,33.93,-2.04,,,,,,,,-17.14,"36,986",-35.71,172.96,"234,071",2.91,7.33,198
122,RCL,Royal Caribbean Cruises Ltd.,341.5,33.06,33.15,0.5,2.09,28.25,56.19,39.14,30.92,24.43,46.27,42.61,42.4,-12.59,,47.31,-7.99,,41.5,-0.86,,-9.24,"11,394",6.47,28.66,"120,717",2.12,3.86,399
217,NVCR,NovoCure Limited,12.21,43.34,67.6,0.5,0.66,53.74,97.68,73.29,29.93,30.47,61.09,74.88,94.1,4.58,,95.29,1.05,,84.11,27.02,,-26.5,"2,725",24.03,62.49,"30,070",-0.52,2.53,80
196,BMRN,BioMarin Pharmaceutical Inc.,54.5,29.23,27.29,0.5,-1.89,21.77,43.86,32.89,29.18,16.45,32.28,35.59,38.88,0.55,,,,,,,,-11.59,"1,791",-21.0,-37.88,"40,400",0.66,5.65,88
41,TGT,Target Corporation,90.78,31.02,32.62,0.5,-0.77,26.44,53.92,38.0,28.93,22.2,36.23,41.11,37.84,-3.05,,43.68,0.07,,37.04,-1.55,,-5.22,"98,638",33.1,-14.51,"771,200",2.25,4.33,539
31,BBAI,"BigBear.ai Holdings, Inc.",4.73,73.19,107.95,0.5,-0.2,70.99,165.75,121.29,28.43,30.8,133.91,129.69,105.41,-0.4,,108.73,-0.09,,97.19,3.04,,2.54,"103,023",57.37,228.35,"989,161",2.92,3.33,186
188,SHAK,Shake Shack Inc.,97.48,58.56,45.11,0.5,0.78,32.53,62.98,49.46,27.68,29.91,54.83,50.01,55.86,1.78,,48.35,0.78,,40.7,-12.99,,-10.75,"6,364",53.24,56.06,"45,515",1.07,2.27,312
315,MTSI,"MACOM Technology Solutions Holdings, Inc.",131.7,43.97,35.1,0.5,-0.09,31.62,63.8,44.35,26.68,17.82,51.95,49.66,44.34,2.15,,54.67,20.15,,38.92,-1.68,,-9.25,493,-25.64,-19.84,"3,615",14.29,16.31,61
325,LAB,Standard BioTools Inc.,1.28,46.78,70.87,0.5,1.43,46.75,105.48,80.59,26.18,26.97,79.03,76.85,106.15,-21.19,,,,,,,,-35.28,420,1.69,31.25,"2,721",0.96,18.56,10
367,CAMP,CalAmp Corp.,2.79,139.1,110.55,0.5,16.04,94.77,200.55,147.87,25.78,16.21,141.16,,,,,,,,,,,,N/A,,,N/A,,,N/A
110,MMM,3M Company,153.57,25.81,27.2,0.5,-2.36,20.31,40.45,31.69,25.19,22.86,31.17,28.72,32.99,-2.57,,31.31,-15.83,,29.93,6.84,,-5.79,"13,884",108.09,21.11,"165,517",0.51,2.01,319
354,CDP,"CPI Aerostructures, Inc.",30.52,17.63,18.55,0.5,-0.78,16.08,26.77,20.78,24.94,19.37,20.81,20.16,64.33,9.35,,62.4,1.39,,24.89,8.43,,-45.78,105,0.0,-48.53,583,-1.69,18.26,9
1,TSLA,"Tesla, Inc.",347.79,34.13,55.6,0.5,-0.17,43.75,81.76,64.69,24.94,20.82,68.51,69.26,70.2,-0.16,,75.65,6.24,,48.1,0.47,,-14.6,"3,146,834",71.17,90.01,"7,955,675",1.3,2.11,"1,961"
108,MTCH,"Match Group, Inc.",37.9,39.14,34.52,0.5,0.83,29.54,47.68,38.95,24.69,18.81,37.07,39.74,49.49,-1.46,,38.63,2.73,,38.01,-1.72,,-14.96,"9,357",4.79,132.36,"173,815",1.0,-2.73,140
241,WT,"WisdomTree, Inc.",13.71,31.01,28.08,0.5,-0.6,25.17,39.08,31.82,23.94,18.1,33.36,32.29,38.62,-13.7,,35.41,-23.17,,32.24,-4.1,,-10.53,261,-52.72,-21.62,"18,296",-1.01,-1.16,17
287,HRTG,"Heritage Insurance Holdings, Inc.",22.02,63.24,62.25,0.5,1.13,46.38,95.91,71.07,23.44,24.28,57.46,68.07,143.18,33.64,,81.49,28.59,,98.05,77.51,,-80.92,955,223.73,108.52,"7,670",0.92,2.21,32
212,CMPO,"CompoSecure, Inc.",19.25,66.77,44.04,0.5,1.7,34.28,57.36,48.84,23.44,21.1,47.57,45.61,99.77,39.19,,61.18,-6.1,,47.01,0.03,,-55.73,"2,057",-3.97,-2.28,"32,527",1.71,1.81,30
306,IRTC,"iRhythm Technologies, Inc.",182.05,55.54,47.79,0.5,0.5,43.47,67.56,52.64,23.19,21.9,45.22,52.25,57.44,-4.47,,77.92,-5.42,,42.47,-0.44,,-9.65,748,-2.73,49.9,"4,353",-10.84,-8.32,65
17,SNAP,Snap Inc.,7.05,63.73,58.21,0.5,1.11,44.09,90.35,68.91,23.19,18.9,61.65,58.67,65.44,-13.53,,70.04,-1.38,,72.4,0.89,,-7.23,"188,243",58.51,65.77,"2,110,727",2.34,3.71,209
210,PRCH,"Porch Group, Inc.",18.13,80.07,110.22,0.5,0.02,82.39,181.31,130.79,23.19,23.76,121.5,140.59,97.12,19.35,,84.53,4.42,,80.74,-7.39,,13.1,"2,682",-45.93,-27.16,"34,043",6.55,19.64,54
119,DUK,Duke Energy Corporation,121.35,12.13,16.09,0.5,-1.45,14.25,21.33,17.37,22.69,22.59,17.76,17.88,23.68,-6.68,,18.41,-6.08,,13.79,-11.58,,-7.59,"6,325",-42.61,-50.94,"139,974",0.26,2.38,126
263,EYE,"National Vision Holdings, Inc.",22.62,42.02,46.97,0.5,0.32,38.22,65.38,52.2,22.69,22.31,49.73,46.56,58.74,-13.44,,,,,,,,-11.77,213,-0.93,-13.06,"12,197",-0.04,0.0,30
96,ABR,"Arbor Realty Trust, Inc.",11.74,26.42,35.66,0.5,1.07,20.35,47.62,38.74,22.44,34.09,38.26,34.52,53.15,0.34,,52.52,4.28,,44.28,55.18,,-17.5,"15,476",13.95,15.29,"228,084",0.09,0.64,122
348,ALRM,"Alarm.com Holdings, Inc.",55.22,29.57,26.78,0.5,0.97,20.19,35.35,28.92,22.44,25.05,27.11,28.91,44.28,-9.2,,39.27,-9.96,,30.74,4.53,,-17.5,110,15.79,35.8,"1,002",-3.28,105.33,27
274,RGEN,Repligen Corporation,120.23,45.4,46.01,0.5,-2.27,35.27,61.39,50.32,21.7,28.0,52.32,51.88,51.78,-3.28,,50.4,-9.55,,44.0,-0.77,,-5.78,"1,385",0.36,-0.86,"10,634",-0.05,0.25,83
329,MGPI,"MGP Ingredients, Inc.",27.61,34.23,37.7,0.5,0.35,29.63,62.22,44.15,21.2,26.13,38.83,49.3,79.52,-19.38,,69.78,-4.7,,36.02,-11.31,,-41.81,173,2.98,-0.57,"2,254",-0.79,-0.35,25
173,HOUS,Anywhere Real Estate Inc.,6.24,66.45,62.6,0.5,0.77,58.03,78.2,65.23,21.2,25.47,64.84,63.92,98.35,37.77,,74.15,-5.05,,75.84,10.58,,-35.75,"4,088",287.12,283.49,"58,129",-0.73,-0.38,35
76,PCT,"PureCycle Technologies, Inc.",13.19,56.64,75.79,0.5,-0.45,64.41,155.56,96.08,20.95,21.47,78.87,89.54,77.58,-3.68,,73.16,-0.33,,73.67,-0.2,,-1.78,"15,384",-3.0,-6.56,"347,457",2.13,4.99,207
128,LYV,"Live Nation Entertainment, Inc.",170.9,23.77,24.21,0.5,0.59,21.42,37.97,29.07,20.45,15.65,31.05,29.31,32.57,-1.64,,29.77,1.04,,29.73,5.49,,-8.35,"26,639",24.73,694.72,"106,964",14.91,25.31,163
184,CRNC,Cerence Inc.,9.3,101.41,92.79,0.5,1.62,48.8,216.02,124.76,20.2,26.7,142.47,154.29,110.56,30.54,,116.52,33.03,,54.67,-33.68,,-17.77,"5,922",122.88,-45.05,"48,843",0.25,15.75,88
183,AVDL,Avadel Pharmaceuticals plc,15.81,51.92,47.09,0.5,-0.84,33.24,83.92,56.91,19.45,24.08,60.16,64.2,69.92,13.39,,62.83,2.35,,69.69,17.58,,-22.83,"1,484",-46.7,-38.35,"49,548",2.6,12.22,39
259,VTR,"Ventas, Inc.",69.25,12.25,18.39,0.5,-0.38,16.31,28.78,22.66,19.45,12.36,23.26,22.23,28.24,0.8,,,,,16.03,-16.25,,-9.85,"1,525",-0.13,-21.03,"12,855",0.03,2.92,70
37,LYFT,"Lyft, Inc.",18.96,51.08,56.43,0.5,2.39,45.1,81.15,64.05,19.45,18.96,57.59,59.09,61.63,-25.99,,58.62,-20.47,,62.36,9.37,,-5.21,"67,276",-60.11,114.45,"831,183",6.01,10.11,266
155,LPSN,"LivePerson, Inc.",0.92,130.89,95.14,0.5,0.78,68.06,155.96,113.33,18.95,17.09,102.52,100.84,158.05,-2.69,,,,,,,,-62.91,"1,806",-14.25,-17.5,"78,255",0.3,1.43,23
125,GRPN,"Groupon, Inc.",22.67,79.27,83.28,0.5,0.62,73.22,121.83,91.75,18.7,20.47,82.96,85.96,85.47,-4.91,,80.92,-6.14,,76.72,-0.1,,-2.18,"15,598",9.82,10.91,"113,116",-7.11,-1.54,322
147,SSRM,SSR Mining Inc.,21.97,55.8,53.27,0.5,0.56,40.68,131.67,73.92,18.45,26.17,53.62,56.26,89.76,29.97,,55.47,0.06,,53.22,-26.58,,-36.49,"3,653",17.5,0.16,"89,266",0.69,5.62,95
16,AVGO,Broadcom Inc.,369.57,47.78,38.06,0.5,13.35,31.49,77.67,52.76,18.2,10.8,54.94,56.58,49.6,-34.32,,62.33,-25.73,,41.33,-1.46,,-11.53,"288,743",-53.9,-39.69,"2,179,588",3.24,9.9,"1,093"
39,JPM,JPMorgan Chase & Co.,300.54,18.8,17.98,0.5,-0.86,12.38,32.29,24.26,18.2,14.21,26.29,27.43,28.67,-11.8,,28.54,8.31,,24.76,-1.05,,-10.69,"72,548",26.52,6.59,"792,568",0.79,4.59,640
347,OMCL,"Omnicell, Inc.",31.86,31.87,44.64,0.5,1.54,36.9,76.09,53.9,17.71,17.13,43.42,51.13,87.11,-0.34,,57.83,-7.88,,48.71,-10.3,,-42.48,102,4.08,-39.64,"1,023",0.2,1.09,28
115,STWD,"Starwood Property Trust, Inc.",20.71,13.38,17.84,0.5,-3.07,15.19,28.57,22.34,17.71,11.62,22.39,20.7,34.03,0.79,,27.39,12.03,,24.81,128.87,,-16.2,"6,048",-6.04,-22.52,"152,545",-0.09,2.15,54
296,MMYT,MakeMyTrip Limited,95.65,36.46,42.87,0.5,-1.41,31.94,61.23,50.88,17.71,13.42,49.36,51.06,58.65,3.86,,61.42,4.43,,46.72,35.9,,-15.79,527,5.4,-1.86,"5,761",0.77,1.34,71
239,WEC,"WEC Energy Group, Inc.",109.39,13.14,15.59,0.5,-0.26,13.49,22.35,17.92,17.21,12.55,17.78,16.94,20.28,-9.21,,19.85,-11.92,,19.44,28.97,,-4.69,"1,752",3.79,297.28,"18,601",5.29,5.92,49
24,COIN,"Coinbase Global, Inc.",315.34,68.38,73.02,0.5,0.98,63.73,97.63,81.6,17.21,14.98,75.55,83.32,65.25,-4.13,1.49,67.56,0.62,,55.9,-2.73,-0.64,7.77,"240,722",-15.74,13.83,"1,360,775",1.79,5.12,"1,368"
206,BKD,Brookdale Senior Living Inc.,7.64,36.18,35.26,0.5,-5.55,28.97,57.79,43.96,16.71,10.87,43.28,44.07,72.1,30.18,,,,,,,,-36.84,"2,375",-85.56,-72.21,"36,426",68.33,204.03,20
5,SOFI,"SoFi Technologies, Inc.",25.52,50.3,47.09,0.5,0.21,42.25,76.11,60.55,16.46,10.45,64.0,60.95,68.94,-12.13,,67.96,-6.7,,64.94,1.08,,-21.85,"324,604",-14.46,-6.6,"4,010,438",1.25,2.77,535
327,LNT,Alliant Energy Corporation,63.99,13.21,17.17,0.5,-2.47,14.66,22.47,18.96,16.46,17.18,19.2,19.24,27.08,-7.18,,,,,,,,-9.91,183,-8.04,-16.82,"2,291",-4.82,-4.22,28
238,EB,"Eventbrite, Inc.",2.7,70.08,54.44,0.5,-0.64,45.66,79.71,63.53,16.21,13.14,59.95,57.2,75.05,0.82,,67.05,-1.66,,54.11,-0.11,,-20.6,237,-49.14,33.15,"18,741",-0.01,1.83,11
60,NCLH,Norwegian Cruise Line Holdings Ltd.,25.43,45.46,44.8,0.5,1.95,40.37,63.78,52.3,15.96,13.09,54.16,51.53,49.62,-11.19,,49.0,-7.34,,44.76,-1.61,,-4.81,"64,701",193.27,177.7,"466,337",1.99,4.17,219
227,CAKE,Cheesecake Factory Incorporated (The),58.65,27.38,32.04,0.5,0.73,29.25,43.29,36.41,15.71,13.21,37.38,37.6,44.97,-3.2,,,,,36.89,-5.51,,-12.93,"2,547",66.04,9.83,"21,953",0.51,1.96,99
65,ENVX,Enovix Corporation,9.15,73.69,78.58,0.5,0.67,70.79,116.89,94.17,15.71,9.34,89.25,89.41,95.04,-4.62,,93.31,4.98,,95.31,11.65,,-16.46,"55,174",236.98,165.59,"403,773",0.67,-10.28,175
278,INSG,Inseego Corp.,13.26,82.37,70.0,0.5,0.81,63.64,151.46,105.72,15.21,8.17,69.64,86.98,120.15,-2.84,,108.77,-1.05,,82.5,1.77,,-50.15,"1,374",41.5,53.01,"8,987",1.16,3.97,59
117,NTNX,"Nutanix, Inc.",77.15,41.51,34.32,0.5,1.66,29.58,61.61,46.41,14.96,9.03,44.52,42.69,47.42,6.77,,47.06,-3.92,,39.63,-2.78,,-13.1,"15,173",194.28,194.45,"148,328",0.18,2.31,200
83,TDOC,"Teladoc Health, Inc.",7.49,41.87,51.29,0.5,0.93,40.45,72.55,59.04,14.96,15.09,59.18,61.77,72.43,-13.31,,76.47,-3.64,,62.21,3.26,,-21.14,"33,653",85.09,247.8,"322,890",3.27,4.77,140
34,IQ,"iQIYI, Inc.",2.6,62.29,49.99,0.5,0.69,39.53,76.1,62.61,14.21,9.24,62.79,66.58,81.92,-13.35,,89.96,3.75,,86.73,53.72,,-31.93,"23,291",18.4,54.25,"857,195",0.61,-1.17,53
251,CHRS,"Coherus BioSciences, Inc.",1.31,69.5,77.79,0.5,-6.96,70.13,128.96,96.22,13.72,10.43,84.7,93.72,131.78,-4.63,,,,,,,,-53.99,672,-33.92,-66.93,"14,905",-1.41,7.74,17
162,OPK,"OPKO Health, Inc.",1.41,44.54,37.74,0.5,1.26,32.94,98.61,53.21,13.22,23.83,39.97,39.08,86.23,-8.23,,73.05,-9.01,,50.43,-5.68,,-48.49,"5,362",517.74,583.93,"69,736",-1.68,-8.9,28
203,ZTO,ZTO Express (Cayman) Inc.,19.29,28.5,33.38,0.5,-0.93,26.83,41.45,36.75,12.97,12.0,36.64,36.93,49.75,6.9,,47.33,6.14,,42.22,39.5,,-16.37,"3,212",226.42,120.6,"37,266",0.06,5.95,71
80,NVAX,"Novavax, Inc.",7.96,85.7,78.28,0.5,-2.02,56.13,164.94,103.15,12.97,22.57,81.32,82.08,87.74,-6.07,,,,,,,,-9.46,"15,532",15.32,-25.34,"335,421",0.71,2.16,136
3,AMD,"Advanced Micro Devices, Inc.",159.54,47.07,43.19,0.5,-1.21,40.27,62.51,50.59,12.72,13.09,54.41,51.21,50.63,-4.58,,54.4,2.71,,49.54,3.55,,-7.44,"725,521",-8.95,31.04,"4,076,150",1.51,6.77,"1,043"
204,TMDX,"TransMedics Group, Inc.",107.79,59.13,57.56,0.5,-2.32,48.05,89.98,69.07,12.72,17.79,61.21,72.23,78.7,10.5,,78.68,-4.01,,60.82,-11.63,,-21.14,"4,713",98.03,74.75,"37,147",0.95,11.65,168
316,NOTV,"Inotiv, Inc.",1.39,92.28,105.68,0.5,-0.03,78.36,177.74,136.01,12.47,11.6,139.01,138.54,146.15,15.5,,,,,,,,-40.48,313,-0.32,-14.95,"3,545",-1.69,-1.8,6
264,CMRC,Costar Technologies Inc.,4.52,61.65,44.14,0.5,1.28,39.98,58.41,49.4,12.22,11.26,46.37,48.11,91.22,5.3,,,,,,,,-47.08,"1,126",-18.05,385.34,"12,155",0.04,17.95,17
61,SIRI,Sirius XM Holdings Inc.,23.81,45.06,37.72,0.5,-0.1,30.53,65.4,49.15,12.22,11.08,43.86,46.76,42.76,-5.76,,37.63,-2.62,,42.1,15.09,,-5.03,"15,633",-12.83,33.91,"439,557",1.59,1.69,200
131,FSLY,"Fastly, Inc.",7.36,62.92,63.66,0.5,0.91,51.62,99.71,76.88,11.97,13.32,70.14,71.04,85.4,-16.18,,80.09,-5.31,,65.27,24.26,,-21.73,"3,457",66.04,47.42,"105,251",0.05,-0.78,71
126,CNK,"Cinemark Holdings, Inc.",27.16,29.94,29.79,0.5,5.35,27.37,39.22,33.54,11.72,9.92,33.67,32.8,49.75,5.45,,42.83,7.41,,34.89,8.23,,-19.96,"14,846",3.8,-5.04,"113,098",0.14,4.92,98
288,JOYY,JOYY Inc.,62.96,35.35,28.06,0.5,-3.63,25.77,52.81,38.68,11.72,7.61,39.79,40.59,54.51,16.45,,,,,41.83,21.77,,-26.45,632,23.2,-35.64,"7,141",-0.07,24.73,29
275,ASND,Ascendis Pharma A/S,198.46,34.42,36.03,0.5,-1.2,32.61,50.6,42.19,11.72,11.54,43.03,44.0,54.16,4.4,,52.19,2.89,,47.52,-0.15,,-18.13,"1,632",-2.51,32.9,"10,134",-0.29,3.7,87
290,HCI,"HCI Group, Inc.",178.12,32.83,31.29,0.5,1.64,29.34,49.7,38.33,10.72,14.92,32.36,39.81,61.93,-8.17,,56.22,-4.47,,24.44,-46.82,,-30.64,"1,041",50.65,-17.32,"6,904",-0.79,1.25,60
367,VATE,INNOVATE Corp.,4.9,102.08,86.76,0.5,1.73,80.31,142.52,107.45,10.47,12.84,112.56,110.89,,,,,,,,,,,N/A,,,N/A,,,N/A
280,TREE,"LendingTree, Inc.",71.72,47.91,69.0,0.5,-0.42,61.85,87.87,76.41,10.47,13.49,74.17,73.52,67.76,-6.69,,,,,58.82,-3.83,,1.24,868,-31.33,-41.51,"8,902",0.74,8.6,64
50,FUBO,fuboTV Inc.,3.93,73.03,70.06,0.5,1.02,59.4,218.9,110.77,10.47,25.44,168.23,147.15,85.88,-4.73,,,,,84.12,1.11,,-15.82,"37,801",-5.22,15.01,"626,083",1.59,7.07,113
358,WKC,Wolters Kluwer N.V.,25.42,31.62,24.42,0.5,1.48,22.22,39.17,31.09,9.73,6.71,29.84,33.08,51.7,-52.37,,57.03,-45.85,,58.43,,,-27.28,43,0.0,0.0,435,0.23,0.46,11
58,UPST,"Upstart Holdings, Inc.",62.42,89.74,74.03,0.5,2.86,62.47,112.94,92.98,9.23,5.84,87.92,92.98,76.96,-21.57,,81.4,-14.33,,71.27,-0.87,,-2.93,"68,840",-71.97,-34.93,"513,189",14.58,17.37,436
359,COLL,"Collegium Pharmaceutical, Inc.",37.71,45.66,33.75,0.5,-2.38,29.68,47.85,39.92,8.48,9.41,38.67,38.26,81.42,-22.43,,69.38,-6.98,,37.82,-0.82,,-47.67,82,0.0,0.0,345,-4.7,-5.99,13
181,MOMO,Hello Group Inc.,7.57,28.21,38.14,0.5,3.79,33.08,61.25,45.97,8.48,13.69,40.41,41.88,43.83,-28.78,,,,,,,,-5.69,"1,120",-27.27,-30.82,"50,159",0.09,10.95,27
161,EXPE,"Expedia Group, Inc.",215.49,30.62,32.25,0.5,0.56,24.33,55.96,42.63,8.23,10.53,45.6,40.81,48.56,12.91,,,,,,,,-16.31,"6,304",3.28,22.43,"70,292",0.76,3.55,309
23,CCL,Carnival Corporation & plc,31.36,31.76,37.63,0.5,0.63,35.4,60.63,46.09,7.98,12.36,50.08,46.6,48.14,-11.18,,45.53,-7.37,,42.01,-0.46,,-10.51,"68,200",39.35,117.67,"1,378,649",1.01,1.28,341
285,BL,"BlackLine, Inc.",53.66,32.99,30.45,0.5,0.35,26.39,48.0,38.67,7.48,7.74,39.89,36.87,52.96,9.42,,49.51,-3.63,,36.04,1.72,,-22.51,"2,179",84.5,85.45,"7,909",-0.73,1.59,61
82,ABNB,"Airbnb, Inc.",123.41,34.75,30.39,0.5,-0.0,26.07,49.64,37.67,7.48,12.8,41.49,39.26,37.53,-21.49,,,,,36.34,21.18,,-7.14,"41,244",83.45,38.41,"327,015",0.52,5.17,464
157,LITE,Lumentum Holdings Inc.,164.88,47.81,43.74,0.5,1.56,38.06,88.98,62.92,7.48,6.96,71.49,66.47,100.26,-0.85,,74.68,-7.01,,61.18,-2.04,,-56.51,"6,383",-51.52,-71.25,"75,876",1.85,6.96,215
314,MITK,"MITEK Systems, Inc.",9.95,38.13,34.64,0.5,-0.01,30.93,65.46,46.45,7.48,11.13,39.13,40.72,66.64,31.4,,61.05,27.42,,24.73,11.44,,-32.0,184,7.6,-29.5,"3,649",0.03,7.07,21
271,IMAX,IMAX Corporation,31.05,27.9,30.31,0.5,1.86,26.86,39.27,34.34,6.98,4.52,33.19,34.37,65.1,22.2,,46.0,1.95,,39.11,0.46,,-34.78,"1,366",0.22,107.91,"11,537",-0.07,13.91,60
335,LCII,LCI Industries,101.89,33.47,32.51,0.5,0.44,31.83,41.85,38.15,6.98,2.63,36.99,35.89,52.41,11.49,,,,,,,,-19.9,453,0.22,2.49,"1,487",-2.49,-1.59,21
190,SMTC,Semtech Corporation,61.72,61.45,56.75,0.5,-0.93,54.67,116.49,76.63,5.49,15.71,92.85,85.02,144.5,75.01,,97.87,48.86,,31.49,-44.54,,-87.75,"2,478",-5.31,-16.87,"42,161",0.37,2.1,167
216,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",27.74,34.23,35.25,0.5,-2.1,32.32,69.64,43.03,5.49,15.24,35.29,37.51,60.38,0.04,,38.23,-10.53,,37.49,-7.29,,-25.13,"4,932",-39.07,71.73,"31,727",-3.02,1.18,37
367,VRM,"Vroom, Inc.",25.28,64.56,67.68,0.5,-0.98,66.14,78.15,69.99,5.0,11.41,,,,,,,,,,,,,N/A,,,N/A,,,N/A
103,NET,"Cloudflare, Inc.",222.97,35.95,38.84,0.5,0.77,38.01,65.25,51.21,4.99,5.48,52.81,50.53,57.59,-0.78,,61.24,3.88,,52.64,-0.95,,-18.75,"15,879",-12.66,32.51,"192,656",0.45,1.01,475
142,SENS,"Senseonics Holdings, Inc.",0.44,43.45,58.29,0.5,-0.41,53.28,152.14,87.49,4.74,19.71,113.75,106.76,195.41,44.92,,,,,,,,-137.13,"1,324",75.13,-57.48,"92,100",0.29,2.9,11
33,AG,First Majestic Silver Corp.,9.43,41.32,56.34,0.5,-0.18,54.01,72.17,61.74,4.24,7.42,61.09,61.26,69.93,-11.9,,66.37,-10.74,,61.11,0.69,,-13.59,"150,487",88.69,150.9,"901,005",3.93,5.59,153
21,UBER,"Uber Technologies, Inc.",94.21,26.67,32.06,0.5,1.73,29.78,47.79,40.09,4.24,2.91,39.02,40.63,42.33,-4.75,,43.78,-5.13,,38.74,0.84,,-10.27,"105,839",68.58,-19.12,"1,550,734",0.46,0.86,587
340,FWONK,Formula One Group,98.87,22.48,20.31,0.5,0.51,19.47,33.17,25.52,3.99,7.79,26.55,26.58,39.82,6.45,,,,,38.78,40.69,,-19.51,189,13.86,2.72,"1,275",-0.47,33.51,29
257,VIAV,Viavi Solutions Inc.,11.9,29.65,31.35,0.5,0.24,30.3,50.67,39.68,3.24,5.47,39.48,37.58,52.83,-33.77,,41.46,-24.82,,42.04,38.76,,-21.49,"1,958",38.08,121.49,"12,934",3.95,21.25,26
