Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
324,MIRM,"Mirum Pharmaceuticals, Inc.",74.31,50.71,40.81,0.5,1.43,36.02,65.49,47.54,36.84,24.54,41.01,40.1,87.5,15.95,74.44,57.76,-4.42,,36.74,-3.69,3.71,-46.69,458,-1.51,0.66,"2,943",1.76,1.48,37
249,CMI,Cummins Inc.,410.27,24.22,24.12,0.5,-1.71,20.57,38.53,27.24,36.84,29.45,31.76,29.79,35.96,3.72,7.72,29.46,-3.94,,22.19,27.2,-14.54,-11.85,"6,280",11.62,14.51,"15,873",0.22,2.83,192
101,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",10.08,45.26,48.22,0.5,-4.24,40.28,84.88,54.89,36.09,27.7,62.0,60.22,54.99,-2.1,-2.76,,,,,,,-6.77,"11,181",0.83,1084.43,"206,927",-0.82,3.61,51
66,BYND,"Beyond Meat, Inc.",2.68,60.35,66.72,0.5,-1.06,59.19,91.13,71.19,36.09,29.15,66.05,64.12,142.3,10.13,4.56,134.94,7.29,,148.62,17.3,57.92,-75.58,"54,739",253.7,92.46,"400,195",-2.2,3.32,125
217,NVCR,NovoCure Limited,12.15,43.19,68.3,0.5,1.5,53.74,97.68,73.29,35.84,32.72,61.39,75.11,107.19,12.78,24.1,94.93,-1.42,,66.5,3.61,-0.41,-38.9,"2,894",61.32,7.38,"30,605",0.39,4.17,84
182,UPWK,Upwork Inc.,16.86,48.37,46.42,0.5,0.91,32.11,63.02,50.18,35.59,30.47,49.09,52.98,56.94,-3.57,8.21,,,,,,,-10.52,"6,188",127.0,132.2,"52,909",0.96,7.36,31
223,TTEK,"Tetra Tech, Inc.",36.14,22.03,26.2,0.5,0.95,20.49,37.53,29.33,35.34,27.15,29.78,31.7,66.52,14.36,19.72,45.0,-2.95,,29.85,-13.02,24.04,-40.32,"6,105",85.68,124.37,"27,292",1.51,1.57,48
246,PSN,Parsons Corporation,76.62,28.83,29.05,0.5,-1.14,19.26,44.56,32.25,35.09,33.85,36.79,35.27,70.59,27.64,51.91,55.97,7.05,,35.39,-10.28,-11.06,-41.54,475,-14.87,-32.81,"16,519",0.07,1.22,61
123,RCL,Royal Caribbean Cruises Ltd.,336.42,33.58,33.91,0.5,3.49,28.25,56.19,39.16,34.84,27.23,46.48,42.81,54.38,2.52,21.46,64.04,11.24,,43.02,2.51,7.75,-20.47,"11,454",7.33,15.64,"120,067",-2.01,3.47,483
361,ITGR,Integer Holdings Corporation,101.34,23.69,27.35,0.5,3.33,22.58,34.59,29.01,34.84,31.27,29.04,27.93,58.84,34.55,66.46,,,,40.74,151.0,213.66,-31.49,64,25.49,77.78,294,6.52,10.94,21
163,PMT,PennyMac Mortgage Investment Trust,12.25,21.46,24.02,0.5,-1.02,14.33,34.45,25.02,34.34,42.11,26.14,23.41,52.96,-6.93,-19.61,60.35,3.84,,19.33,8.79,16.43,-28.94,"2,007",-3.6,123.25,"69,826",0.18,2.29,27
285,ARAY,Accuray Incorporated,1.57,63.81,63.8,0.5,0.94,44.71,116.3,74.22,34.09,29.24,61.75,63.64,171.34,26.13,-0.93,60.07,-1.64,,,,,-107.54,396,67.09,-20.32,"8,548",0.4,8.39,10
186,ATEC,"Alphatec Holdings, Inc.",15.26,83.32,56.5,0.5,0.91,40.43,104.73,67.49,33.83,27.37,55.59,65.1,75.39,20.5,28.53,,,,,,,-18.89,"1,947",66.13,-63.12,"48,215",0.05,6.7,39
188,BURL,"Burlington Stores, Inc.",266.91,33.27,36.78,0.5,-0.08,26.63,51.23,38.9,33.83,38.75,42.55,39.07,59.44,22.32,49.69,39.15,-3.48,,35.38,-2.36,-4.5,-22.66,"7,082",-2.34,-1.98,"47,777",9.98,13.81,215
281,CMS,CMS Energy Corporation,71.68,10.93,16.52,0.5,-1.04,13.64,21.62,17.43,33.58,30.59,17.78,17.01,38.08,19.17,48.83,24.14,8.38,,18.36,-1.17,-9.86,-21.56,"2,313",-13.44,-9.01,"9,102",2.19,2.15,24
112,AR,Antero Resources Corporation,33.07,28.28,37.8,0.5,-4.37,29.22,54.23,42.34,32.83,24.53,47.35,45.67,44.55,4.88,2.95,,,,41.13,6.67,0.21,-6.75,"7,905",11.07,-9.23,"162,009",-1.44,-0.47,243
197,BMRN,BioMarin Pharmaceutical Inc.,54.09,31.21,28.04,0.5,3.53,21.77,43.86,32.87,32.33,20.06,32.63,35.82,42.33,5.64,12.53,,,,,,,-14.29,"2,145",47.63,-28.09,"40,148",-0.68,2.45,93
297,QTWO,"Q2 Holdings, Inc.",82.18,38.23,39.8,0.5,-0.85,34.02,49.99,41.78,32.08,30.05,44.33,42.42,55.64,15.08,30.08,,,,37.99,9.72,-1.42,-15.83,695,0.0,-25.19,"5,862",0.58,1.89,36
253,NVMI,Nova Ltd.,293.1,55.7,50.25,0.5,-1.73,31.62,66.98,52.0,31.58,43.54,56.74,55.87,56.44,0.71,15.11,,,,45.99,0.48,-0.27,-6.19,507,3.05,-81.45,"14,950",2.98,9.39,105
14,MSFT,Microsoft Corporation,509.9,16.59,19.88,0.5,-6.4,17.7,32.53,22.78,31.58,25.22,25.92,24.57,26.88,-2.16,-1.14,27.11,4.46,,22.94,-8.13,-2.91,-7.0,"255,260",-60.86,21.08,"2,404,234",-3.28,2.07,"1,391"
95,SHEL,Shell plc,71.34,10.95,16.75,0.5,-0.85,13.85,29.37,20.27,31.33,25.37,24.06,23.03,37.41,55.19,15.58,,,,,,,-20.66,"31,062",-34.71,104.61,"236,009",0.18,7.11,213
288,HRTG,"Heritage Insurance Holdings, Inc.",24.59,67.58,63.0,0.5,3.69,46.38,95.91,71.08,30.08,26.19,58.21,68.42,153.62,22.64,29.61,82.36,9.55,,69.36,-6.7,-29.7,-90.63,718,12.89,105.73,"8,142",2.95,7.57,32
277,GTLS,"Chart Industries, Inc.",199.2,3.41,46.4,0.5,-3.79,37.0,72.85,56.05,29.82,18.73,59.98,55.59,57.52,14.08,52.94,34.04,-7.65,,7.24,-0.69,1.44,-11.13,"1,260",-3.67,-30.31,"10,221",0.18,0.43,54
124,MGNI,"Magnite, Inc.",23.87,53.8,56.78,0.5,-3.64,44.29,79.66,61.85,29.57,29.96,67.01,63.38,83.54,-4.39,16.72,65.42,-0.07,,64.17,5.35,2.01,-26.77,"8,617",20.25,-19.01,"119,630",0.52,4.4,142
86,W,Wayfair Inc.,87.61,58.91,63.04,0.5,-1.72,56.89,99.03,71.79,29.07,26.2,80.76,75.89,83.63,26.69,35.01,78.56,15.77,,66.42,6.58,13.69,-20.59,"20,162",9.46,1.26,"294,797",-7.41,-1.04,488
230,REXR,"Rexford Industrial Realty, Inc.",43.36,28.12,25.39,0.5,-0.82,21.51,35.51,28.37,28.57,22.64,30.82,30.84,46.01,7.68,12.47,33.45,-9.03,,28.74,59.56,36.82,-20.63,"4,343",988.47,513.42,"21,960",0.01,11.29,33
49,CVX,Chevron Corporation,157.11,16.96,19.43,0.5,-2.72,16.09,32.31,22.66,28.07,27.14,26.72,24.9,25.65,1.34,4.29,27.9,-5.01,,25.3,-0.9,1.03,-6.22,"24,274",-21.71,-42.19,"640,558",-3.18,-0.08,377
42,TGT,Target Corporation,89.96,30.72,32.42,0.5,-1.34,26.44,53.92,38.0,27.82,21.45,36.27,41.12,42.84,7.56,9.3,45.08,2.31,,35.13,-19.62,3.81,-10.42,"78,004",8.35,-12.62,"755,162",-2.5,5.54,573
28,BBAI,"BigBear.ai Holdings, Inc.",5.06,75.09,107.63,0.5,0.08,70.99,165.75,121.59,27.57,29.89,132.93,129.33,111.16,3.32,3.7,113.67,2.0,,102.18,-0.83,9.89,-3.53,"120,039",-19.81,159.19,"1,046,531",1.25,11.63,184
1,TSLA,"Tesla, Inc.",395.94,40.4,56.33,0.5,0.63,43.75,81.76,64.84,27.57,22.1,69.27,69.67,76.27,20.42,31.43,73.31,17.54,,55.77,-5.94,3.17,-19.94,"3,211,099",-39.62,105.96,"7,988,048",-3.49,6.4,"2,038"
275,RGEN,Repligen Corporation,113.54,45.38,46.59,0.5,0.91,35.27,61.39,50.29,27.07,30.92,52.64,52.07,62.46,7.88,27.9,58.57,-2.56,,78.86,107.56,83.26,-15.86,"1,409",0.43,1.08,"10,700",0.51,0.77,94
325,LAB,Standard BioTools Inc.,1.29,47.87,71.08,0.5,1.7,46.75,105.48,80.49,27.07,27.67,79.24,76.96,118.68,0.44,-7.12,,,,52.49,,-26.65,-47.6,419,7.44,-42.99,"2,765",1.99,18.16,11
166,FE,FirstEnergy Corp.,43.8,10.69,14.11,0.5,-4.43,11.92,28.6,18.75,26.82,19.55,22.75,20.64,22.51,-5.92,-2.11,22.28,0.15,,14.46,-30.48,-32.18,-8.4,"1,328",-11.05,0.0,"68,949",0.3,2.15,104
110,MMM,3M Company,157.87,25.64,27.31,0.5,-1.45,20.31,40.45,31.7,25.56,23.47,31.42,28.95,32.98,-12.74,10.48,30.92,-20.69,,27.66,4.35,-10.7,-5.67,"7,069",-37.87,-0.42,"164,994",-2.4,1.83,331
224,WELL,Welltower Inc.,169.13,12.28,18.3,0.5,-2.51,14.75,25.86,20.23,25.31,27.73,22.11,21.75,33.29,11.72,-3.05,24.34,8.31,,24.2,20.77,11.95,-14.99,"2,691",29.75,67.04,"25,679",1.56,1.27,93
114,MTCH,"Match Group, Inc.",37.75,39.23,34.52,0.5,0.47,29.54,47.68,38.88,25.06,19.18,36.25,39.73,51.46,8.13,37.24,38.62,5.32,,35.2,-9.66,6.17,-16.94,"9,548",-47.94,41.43,"158,814",-8.38,-9.81,140
353,CDP,"CPI Aerostructures, Inc.",30.66,17.1,18.37,0.5,-0.87,16.08,26.77,20.71,24.81,17.84,20.71,20.16,77.34,25.83,39.36,63.44,3.07,,24.21,45.62,2.13,-58.96,182,-1.09,111.63,637,9.26,7.78,11
94,OKTA,"Okta, Inc.",90.34,34.2,43.01,0.5,-0.39,28.36,62.43,46.47,24.31,34.43,50.56,45.64,50.03,9.88,10.86,,,,36.12,-0.77,-4.48,-7.03,"17,761",-29.8,-18.82,"241,406",-4.05,4.38,489
243,WT,"WisdomTree, Inc.",14.33,32.16,28.09,0.5,-0.63,25.17,39.08,31.83,24.31,18.15,33.5,32.36,58.33,14.55,20.08,42.75,-11.06,,29.54,-14.98,-17.4,-30.24,350,18.64,-2.51,"18,254",-0.22,-1.31,18
39,PANW,"Palo Alto Networks, Inc.",196.29,23.54,32.51,0.5,-3.27,28.42,65.42,42.38,24.06,22.08,37.18,35.59,61.62,1.5,-14.26,35.28,2.65,,34.36,7.81,13.04,-29.12,"62,338",41.05,16.99,"784,531",-2.24,1.18,756
359,COLL,"Collegium Pharmaceutical, Inc.",37.32,47.35,34.99,0.5,4.12,29.68,47.85,39.99,23.56,13.9,39.13,38.63,128.5,17.38,63.14,80.55,4.43,,41.55,12.5,-8.23,-93.51,80,-2.44,-2.44,363,0.28,5.22,16
348,ALRM,"Alarm.com Holdings, Inc.",55.68,30.05,26.92,0.5,1.48,20.19,35.35,28.91,23.06,26.6,27.21,28.94,54.76,15.84,29.16,47.27,7.45,,31.19,4.05,-1.1,-27.84,111,0.0,16.84,"1,048",-0.1,5.33,28
120,GRPN,"Groupon, Inc.",22.83,80.28,83.59,0.5,0.93,73.22,120.68,91.41,22.81,21.37,82.94,86.08,88.98,1.9,-3.25,82.71,1.6,,77.78,0.05,-8.52,-5.39,"16,595",11.77,31.37,"127,334",-0.11,19.29,331
317,MTSI,"MACOM Technology Solutions Holdings, Inc.",131.87,43.68,34.93,0.5,-0.46,31.62,63.8,44.43,22.56,17.15,51.79,49.65,43.5,-2.32,-1.39,45.34,-0.38,,39.32,-0.34,-2.0,-8.56,251,-37.72,8.66,"3,441",-2.19,10.96,64
17,SNAP,Snap Inc.,7.34,64.78,58.14,0.5,0.69,45.55,90.35,68.92,22.56,18.53,61.78,58.75,73.09,5.03,3.88,74.53,4.28,,69.19,-4.99,-1.68,-14.95,"263,706",43.8,132.27,"2,096,915",-1.87,4.78,220
367,CAMP,CalAmp Corp.,3.25,144.32,108.52,0.5,15.08,94.77,200.55,147.25,22.31,15.34,141.94,,,,,,,,,,,,N/A,,,N/A,,,N/A
96,ABR,"Arbor Realty Trust, Inc.",11.7,24.36,35.44,0.5,-0.04,20.35,47.62,38.67,21.8,33.41,38.33,34.57,61.97,14.97,28.63,50.65,4.65,,26.7,-4.14,-41.92,-26.53,"17,095",-1.9,28.99,"230,385",0.01,2.17,130
209,PRCH,"Porch Group, Inc.",17.44,81.15,108.19,0.5,-1.77,82.39,181.31,130.83,21.8,21.64,120.77,140.65,89.68,12.74,6.24,81.58,-1.47,,79.95,-6.32,-0.49,18.5,"2,346",-7.38,-39.71,"34,893",1.75,13.67,59
214,CMPO,"CompoSecure, Inc.",19.44,66.67,43.69,0.5,-0.11,34.28,57.36,48.92,21.55,18.92,47.54,45.56,124.31,54.35,76.55,68.4,7.63,,44.55,-22.8,-9.2,-80.62,"2,058",-1.01,-5.9,"32,012",0.21,-1.03,31
36,LYFT,"Lyft, Inc.",18.62,52.59,56.54,0.5,1.34,45.1,81.15,64.07,20.8,19.32,57.77,59.03,78.31,19.07,15.86,69.37,13.29,,64.93,8.39,11.25,-21.77,"186,878",353.35,126.2,"841,936",-0.22,12.36,337
301,IRTC,"iRhythm Technologies, Inc.",179.82,55.67,47.63,0.5,0.11,43.47,67.56,52.66,20.55,21.12,45.1,52.05,67.22,5.43,20.31,74.6,-8.17,,45.56,-3.08,11.43,-19.59,766,-5.55,85.02,"5,261",-0.06,32.79,68
185,AVDL,Avadel Pharmaceuticals plc,15.4,52.67,47.26,0.5,0.45,33.24,83.92,56.88,20.3,24.59,60.18,64.24,60.02,-8.8,-4.82,54.71,-14.2,,91.32,53.57,45.95,-12.76,"1,555",0.39,-21.7,"50,365",1.09,6.26,23
346,OMCL,"Omnicell, Inc.",31.83,34.7,45.46,0.5,2.85,36.9,76.09,53.84,19.8,19.64,44.01,51.41,131.05,55.99,64.47,78.21,37.84,,26.6,-51.7,-49.22,-85.59,151,-1.31,27.97,"1,081",5.16,6.92,29
181,CRNC,Cerence Inc.,10.38,103.16,92.73,0.5,0.44,54.79,216.02,125.32,19.3,26.16,142.73,154.29,87.47,-2.29,1.74,88.69,-2.89,,84.35,-11.42,8.17,5.26,"3,563",-40.68,4.46,"53,133",5.05,10.45,122
328,MGPI,"MGP Ingredients, Inc.",27.97,31.21,37.37,0.5,0.16,29.63,62.22,44.21,19.3,24.92,38.63,48.83,107.31,3.14,21.68,76.09,7.43,,45.72,5.57,32.24,-69.94,200,18.34,12.36,"2,292",0.66,2.18,26
298,MMYT,MakeMyTrip Limited,97.81,34.85,43.61,0.5,1.37,31.94,61.23,50.99,19.05,14.95,49.8,51.39,56.95,1.77,10.63,58.18,-1.96,,38.48,3.32,-7.5,-13.35,547,4.79,0.37,"5,806",0.57,1.2,79
156,LPSN,"LivePerson, Inc.",0.89,130.44,95.4,0.5,1.16,68.06,155.96,113.69,18.8,16.38,102.78,100.73,194.04,25.8,31.15,,,,,,,-98.64,"2,165",8.36,41.5,"78,639",0.37,1.31,21
268,EYE,"National Vision Holdings, Inc.",22.99,43.01,45.93,0.5,-2.06,38.22,65.38,52.24,18.55,17.92,49.56,46.57,64.86,17.09,7.22,,,,,,,-18.93,282,-5.37,14.63,"12,278",0.52,0.74,32
61,NCLH,Norwegian Cruise Line Holdings Ltd.,26.65,41.27,45.43,0.5,2.26,40.37,63.78,52.31,18.55,15.27,54.16,51.75,53.01,17.34,4.03,51.19,7.16,,45.2,-3.55,9.6,-7.58,"26,275",-27.16,12.49,"458,451",-3.71,3.8,248
78,PCT,"PureCycle Technologies, Inc.",13.3,55.99,74.54,0.5,-1.55,64.41,155.56,95.41,18.3,20.32,78.62,89.51,81.35,3.47,-3.04,75.37,3.14,,70.46,-4.99,-1.99,-6.81,"11,924",-17.02,-31.73,"340,586",-2.33,2.46,211
118,DUK,Duke Energy Corporation,121.95,11.75,15.86,0.5,-0.63,14.25,21.33,17.36,18.3,18.95,17.68,17.88,26.74,9.62,15.63,17.99,0.71,,19.62,-4.34,37.27,-10.88,"5,314",-17.27,-50.31,"141,027",0.51,2.53,141
206,TMDX,"TransMedics Group, Inc.",114.57,56.49,58.84,0.5,2.76,48.05,89.98,68.86,18.05,20.98,61.95,72.69,68.87,1.66,0.83,75.84,-0.6,,70.3,2.88,6.07,-10.03,"2,161",-19.49,-28.84,"37,308",0.53,7.74,177
25,COIN,"Coinbase Global, Inc.",323.04,68.73,73.08,0.5,1.03,65.33,97.63,81.73,17.79,14.37,75.54,83.2,66.78,3.0,5.54,65.32,1.62,,59.66,4.44,8.79,6.3,"166,972",-53.49,-11.83,"1,280,705",-7.05,1.63,"1,424"
40,JPM,JPMorgan Chase & Co.,306.91,18.92,17.91,0.5,-0.55,12.38,32.29,24.32,17.29,13.44,26.24,26.85,32.01,4.87,7.88,28.71,2.27,,21.58,-16.71,-17.34,-14.1,"55,628",-30.27,-5.06,"779,341",-2.44,2.73,665
260,VTR,"Ventas, Inc.",69.73,11.83,18.19,0.5,0.06,16.31,28.78,22.6,16.79,11.61,23.08,22.11,34.76,14.12,38.88,,,,25.68,51.39,22.31,-16.57,"1,366",-19.93,-17.41,"13,084",1.56,2.04,71
146,SSRM,SSR Mining Inc.,22.39,55.26,53.2,0.5,0.83,40.78,131.67,74.15,16.79,25.83,53.77,56.16,80.76,31.21,20.97,58.05,7.41,,56.48,5.42,2.13,-27.56,"4,302",24.73,26.57,"91,253",1.36,4.13,104
65,ENVX,Enovix Corporation,8.14,81.3,81.21,0.5,3.94,70.79,116.89,94.32,16.29,13.13,87.76,89.94,110.23,-0.98,14.58,96.87,-0.44,,108.56,78.4,13.09,-29.02,"36,936",70.95,119.75,"417,781",-1.22,6.43,180
226,CAKE,Cheesecake Factory Incorporated (The),56.53,21.09,32.16,0.5,1.42,29.25,43.29,36.43,15.79,13.71,37.5,37.61,48.34,1.23,10.16,,,,36.93,16.36,-2.15,-16.18,"1,948",-54.33,26.17,"23,628",3.38,10.34,104
5,SOFI,"SoFi Technologies, Inc.",26.55,49.33,46.69,0.5,-0.59,42.25,76.11,60.4,15.79,10.13,64.0,60.97,68.4,-1.46,-17.16,69.62,0.6,,65.13,3.21,-3.24,-21.71,"567,664",31.36,66.17,"3,922,725",-2.8,2.14,547
111,STWD,"Starwood Property Trust, Inc.",20.49,12.33,17.4,0.5,-2.41,15.19,28.57,22.26,15.29,9.79,22.31,20.7,34.19,6.84,9.1,24.03,-3.71,,25.65,136.09,41.47,-16.78,"11,323",-29.01,84.29,"162,710",6.63,8.38,64
241,EB,"Eventbrite, Inc.",2.71,69.45,53.95,0.5,-0.55,45.66,79.71,63.65,15.29,11.2,59.98,57.15,75.72,-11.33,11.81,66.78,-15.1,,49.97,-37.29,,-21.77,153,-32.89,-65.62,"18,667",0.05,0.84,12
205,BKD,Brookdale Senior Living Inc.,7.51,36.92,34.01,0.5,-2.99,28.97,57.79,43.81,15.29,8.13,43.29,43.96,68.48,3.7,19.98,,,,,,,-34.47,"3,857",-0.16,123.34,"37,526",4.24,67.91,22
284,INSG,Inseego Corp.,13.31,81.11,70.0,0.5,0.57,63.64,151.46,105.35,15.29,8.48,69.85,86.79,106.88,3.51,7.91,103.61,2.49,,87.04,0.67,-5.29,-36.88,"1,352",-2.38,120.92,"8,643",0.7,-2.01,61
81,NVAX,"Novavax, Inc.",7.98,86.18,78.55,0.5,0.78,56.13,164.94,103.49,15.04,22.37,81.57,81.69,93.1,5.06,2.3,,,,,,,-14.55,"20,806",-3.89,79.87,"329,438",-2.26,1.34,135
127,LYV,"Live Nation Entertainment, Inc.",173.73,21.82,23.71,0.5,-3.54,21.42,37.97,29.08,15.04,13.3,31.1,29.28,45.7,5.62,14.73,30.09,-4.02,,29.94,-6.31,-11.17,-22.0,"17,538",-21.44,305.03,"115,005",1.02,37.45,197
18,AVGO,Broadcom Inc.,359.87,47.55,37.78,0.5,7.08,31.49,77.67,52.89,14.79,9.96,54.96,56.42,66.83,35.62,37.71,86.0,54.16,,41.97,3.8,-1.06,-29.05,"195,625",-13.4,-58.35,"2,079,925",-5.33,4.56,"1,412"
33,AG,First Majestic Silver Corp.,10.54,47.01,58.02,0.5,4.25,54.01,72.17,61.72,14.04,16.21,62.09,61.9,80.5,17.13,13.29,71.51,11.3,,62.05,-3.78,3.01,-22.49,"58,488",-60.71,8.85,"888,018",-0.24,6.59,177
117,NTNX,"Nutanix, Inc.",79.23,43.87,34.31,0.5,-1.02,29.58,61.61,46.51,14.04,8.61,44.94,43.05,41.05,-8.32,-7.42,45.66,-2.66,,44.8,9.37,-2.22,-6.74,"4,431",-21.88,-66.26,"143,704",0.03,-0.66,176
63,SIRI,Sirius XM Holdings Inc.,23.28,37.84,37.86,0.5,0.77,30.53,65.4,49.09,13.53,11.63,41.47,46.69,44.09,8.2,-0.31,40.68,3.61,,36.21,4.44,-10.75,-6.23,"29,094",189.2,68.87,"435,271",-1.06,2.04,199
340,LCII,LCI Industries,100.36,34.53,33.03,0.5,2.0,31.83,41.85,38.1,13.53,4.21,37.3,36.1,70.21,49.67,20.41,,,,,,,-37.18,416,0.0,-5.45,"1,343",-12.16,-9.32,19
290,JOYY,JOYY Inc.,62.53,36.11,28.36,0.5,-1.81,25.77,52.81,38.63,13.53,8.46,38.19,40.63,49.73,16.29,14.84,,,,34.31,-1.37,0.8,-21.37,929,51.06,16.42,"7,211",0.8,0.71,32
310,NOTV,"Inotiv, Inc.",1.41,92.77,105.85,0.5,0.53,78.36,177.74,136.14,13.28,11.62,138.85,138.5,150.43,-29.03,-0.38,,,,,,,-44.58,765,-5.67,104.0,"4,065",13.71,14.7,4
3,AMD,"Advanced Micro Devices, Inc.",158.57,47.52,43.21,0.5,-3.21,40.27,62.51,50.61,13.03,13.12,54.47,51.13,48.81,-3.12,-2.22,49.83,-5.51,,46.73,-2.51,3.67,-5.61,"474,132",-46.37,-16.33,"3,977,359",-4.97,3.74,"1,020"
133,FSLY,"Fastly, Inc.",7.73,65.82,64.31,0.5,2.11,51.62,99.71,76.87,13.03,14.64,70.41,71.35,96.77,11.8,-0.23,82.11,-6.74,,,,,-32.46,"37,926",1266.7,1593.12,"105,141",-0.52,0.42,68
128,CNK,"Cinemark Holdings, Inc.",28.25,31.11,30.23,0.5,2.01,27.37,39.22,33.51,12.78,13.1,33.85,32.96,51.96,13.24,10.35,43.66,2.86,,37.05,20.67,-28.15,-21.73,"14,885",1.48,-29.45,"113,355",0.4,1.68,111
316,MITK,"MITEK Systems, Inc.",10.24,40.28,35.52,0.5,3.02,30.93,65.46,46.5,12.78,12.84,39.32,40.83,63.38,36.0,29.64,49.57,0.97,,22.11,-60.65,-55.74,-27.87,146,-35.4,-62.27,"3,676",0.52,4.34,22
85,TDOC,"Teladoc Health, Inc.",7.68,42.25,51.01,0.5,0.1,40.45,72.55,59.14,12.78,13.64,58.72,61.73,74.81,-0.87,-6.63,78.03,-2.13,,61.62,2.23,5.68,-23.8,"14,617",-14.35,0.51,"312,586",-5.39,2.22,139
162,OPK,"OPKO Health, Inc.",1.4,42.84,37.52,0.5,-0.38,32.94,98.61,52.73,12.53,23.9,40.02,39.11,94.72,-17.52,-0.8,65.98,-22.55,,59.21,,38.32,-57.19,"1,495",23.76,21.15,"70,407",0.34,-7.05,27
198,ZTO,ZTO Express (Cayman) Inc.,19.06,28.17,33.46,0.5,0.97,29.03,41.45,36.82,12.53,11.17,36.67,36.91,48.56,7.52,11.92,48.88,8.52,,49.79,16.7,51.61,-15.1,"3,230",-7.61,-2.94,"39,517",0.28,12.18,72
242,WEC,"WEC Energy Group, Inc.",110.52,13.15,15.41,0.5,0.42,13.49,22.35,17.87,12.28,10.96,17.74,16.89,24.11,9.58,18.36,23.57,3.49,,18.66,-5.79,-3.34,-8.7,493,-10.85,5.79,"18,328",0.74,4.05,51
34,IQ,"iQIYI, Inc.",2.61,61.6,49.8,0.5,0.58,43.83,76.1,62.74,12.28,8.36,62.74,66.35,95.49,-18.62,21.05,115.37,15.61,,60.33,-22.54,-0.41,-45.69,"13,154",-28.11,-10.76,"856,022",-0.52,0.73,65
327,LNT,Alliant Energy Corporation,64.86,13.19,16.71,0.5,-3.89,14.66,22.47,18.93,12.03,12.01,19.19,19.24,30.78,5.13,25.74,,,,,,,-14.07,180,-1.64,-7.69,"2,449",1.32,7.74,31
262,CMRC,Costar Technologies Inc.,4.58,61.98,44.08,0.5,0.63,39.98,58.41,49.36,11.78,11.31,46.38,48.21,74.82,7.41,-1.74,,,,,,,-30.74,396,-52.57,-85.2,"12,941",1.7,23.07,18
358,WKC,Wolters Kluwer N.V.,25.37,31.98,24.48,0.5,1.91,22.22,39.17,31.06,10.03,7.13,29.93,33.01,83.11,68.69,95.81,80.64,42.72,,16.72,-52.32,-63.55,-58.63,39,0.0,-9.3,435,0.0,0.23,8
50,FUBO,fuboTV Inc.,4.27,57.08,69.93,0.5,0.02,59.4,218.9,110.86,10.03,25.37,168.1,147.24,96.33,10.57,12.97,,,,94.87,7.72,11.18,-26.39,"95,577",33.48,25.07,"620,149",-2.17,7.98,119
280,TREE,"LendingTree, Inc.",71.82,47.12,68.35,0.5,-0.72,61.85,87.87,76.3,9.77,11.81,74.17,73.4,78.2,7.81,7.47,,,,67.66,12.32,6.18,-9.85,660,8.55,-55.85,"9,109",2.11,10.05,66
58,UPST,"Upstart Holdings, Inc.",63.08,89.01,73.68,0.5,2.4,62.47,112.94,92.83,9.27,5.79,87.32,92.85,82.85,0.91,4.2,81.62,-2.61,,77.5,1.55,1.77,-9.17,"82,786",-45.7,-11.17,"467,544",-11.19,17.69,497
292,HCI,"HCI Group, Inc.",180.8,33.44,31.03,0.5,-0.35,29.34,49.7,38.25,9.02,14.38,32.37,39.57,69.44,4.87,7.88,50.99,-14.43,,31.24,55.88,-34.75,-38.41,"1,035",0.1,-19.01,"7,021",1.08,2.35,71
367,VATE,INNOVATE Corp.,5.05,102.08,86.43,0.5,1.73,80.31,142.52,107.6,9.02,12.19,112.54,110.76,,,,,,,,,,,N/A,,,N/A,,,N/A
158,CENX,Century Aluminum Company,26.09,45.83,55.56,0.5,4.87,51.98,83.68,67.01,8.27,6.44,69.4,66.76,59.87,-8.89,-7.1,61.65,-1.13,,60.95,0.6,11.52,-4.31,"2,905",-62.25,40.75,"76,498",5.5,13.18,100
287,BL,"BlackLine, Inc.",54.29,33.25,30.56,0.5,0.5,26.39,48.0,38.6,8.27,8.31,40.01,36.97,54.11,4.23,3.39,52.16,1.26,,35.95,3.65,8.52,-23.55,"1,999",0.96,66.03,"8,200",1.08,5.47,68
252,CHRS,"Coherus BioSciences, Inc.",1.29,67.89,75.76,0.5,-3.67,70.13,128.96,95.81,7.77,8.24,84.45,93.54,166.7,-2.51,12.21,,,,,,,-90.94,808,-12.08,-41.15,"15,180",1.47,8.58,19
