Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
102,XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.85,44.75,47.78,0.5,-4.85,40.28,84.88,54.88,35.25,26.44,62.04,60.18,794.86,7.77,1333.91,,,,,,,-747.08,"7,191",-35.69,466.67,"205,594",-0.64,2.74,57
181,UPWK,Upwork Inc.,16.79,47.82,46.24,0.5,0.53,32.11,63.02,50.17,35.0,29.66,49.09,52.98,64.92,13.67,12.97,,,,54.27,,,-18.69,"2,562",-58.6,-54.2,"54,472",2.95,10.18,51
248,PSN,Parsons Corporation,76.18,28.81,28.98,0.5,-1.16,19.26,44.56,32.24,35.0,33.55,36.73,35.27,63.49,14.06,-2.62,56.71,5.18,-8.29,34.75,-1.89,11.04,-34.51,596,25.47,-26.33,"16,509",-0.06,0.89,64
212,RWT,"Redwood Trust, Inc.",6.14,29.55,30.06,0.5,-6.86,22.99,40.79,31.65,34.75,38.25,34.13,32.02,663.81,15.21,1242.18,,,,,,,-633.75,"1,499",65.45,129.2,"32,776",0.56,1.84,22
187,ATEC,"Alphatec Holdings, Inc.",15.05,35.91,56.52,0.5,0.76,40.43,104.73,67.46,34.5,27.45,55.53,65.07,74.4,-3.64,15.32,,,,,,,-17.87,"1,646",-15.46,-70.29,"49,038",1.71,6.08,42
57,SHOP,Shopify Inc.,147.89,66.27,53.71,0.5,-0.16,43.24,72.82,56.86,34.25,35.32,62.43,59.32,59.02,7.66,16.74,53.06,1.72,3.57,50.28,-0.58,-2.11,-5.31,"35,767",-29.04,15.07,"523,152",2.92,3.59,633
360,ITGR,Integer Holdings Corporation,100.19,23.36,27.15,0.5,2.62,22.58,34.59,29.01,34.0,29.18,29.06,27.93,42.39,-7.31,17.45,,,,14.17,-65.11,5.1,-15.24,67,4.69,21.82,306,4.08,18.6,30
178,PPL,PPL Corporation,35.97,13.68,16.14,0.5,-3.38,13.47,21.63,17.55,34.0,25.9,18.73,18.34,216.89,-1.86,734.76,,,,,,,-200.75,"1,182",8.94,0.85,"57,468",-0.03,5.04,81
186,BURL,"Burlington Stores, Inc.",270.13,33.48,36.78,0.5,-0.8,26.63,51.23,38.9,33.75,38.75,42.57,39.07,52.76,-4.31,25.4,39.15,-0.0,-1.22,28.13,-20.55,-23.18,-15.98,"6,849",-3.29,24.57,"49,273",3.13,13.9,250
218,NVCR,NovoCure Limited,12.72,44.43,68.05,0.5,1.12,53.74,97.68,73.28,33.5,31.96,61.68,75.23,111.22,2.05,19.3,101.56,0.82,9.46,67.41,1.42,18.09,-43.17,"2,890",-0.14,28.27,"31,486",2.88,5.45,93
33,LYFT,"Lyft, Inc.",20.44,56.44,58.24,0.5,3.95,45.1,81.15,64.06,32.75,25.15,58.77,59.46,84.24,4.66,18.87,72.38,4.37,13.37,63.34,-2.4,8.83,-26.0,"171,750",-8.1,167.14,"930,459",10.51,20.9,353
165,PMT,PennyMac Mortgage Investment Trust,12.25,21.46,23.71,0.5,-1.94,14.33,34.45,25.02,32.5,39.72,26.13,23.41,662.73,13.11,1025.27,841.13,,1334.53,,,,-639.02,"1,922",-4.24,99.17,"69,834",0.01,2.22,29
124,RCL,Royal Caribbean Cruises Ltd.,329.79,33.95,33.32,0.5,1.11,28.25,56.19,39.15,32.5,25.07,46.55,42.82,199.67,4.03,347.36,269.67,6.22,489.31,7.88,-37.25,-79.17,-166.35,"14,371",25.47,81.61,"121,976",1.59,3.77,537
283,ARAY,Accuray Incorporated,1.61,63.42,63.49,0.5,0.16,44.71,116.3,74.2,32.25,28.71,61.81,63.62,219.55,95.46,29.61,103.7,72.55,53.1,,,,-156.06,370,-6.57,-27.59,"8,726",2.08,7.82,14
219,TTEK,"Tetra Tech, Inc.",36.24,20.92,26.01,0.5,0.06,20.49,37.53,29.32,32.0,25.99,29.77,31.69,90.56,3.03,70.27,74.31,1.32,66.33,7.64,-94.15,-73.67,-64.55,"4,840",-20.72,78.33,"29,433",7.84,9.54,50
112,AR,Antero Resources Corporation,32.47,26.77,37.72,0.5,-4.55,29.22,54.23,42.32,32.0,24.22,47.12,45.47,45.43,0.33,5.4,,,,38.72,-6.14,-3.63,-7.71,"7,105",-10.12,-9.03,"163,807",1.11,-0.05,255
254,NVMI,Nova Ltd.,299.43,55.94,50.31,0.5,-1.6,31.62,66.98,51.99,31.75,43.78,56.7,55.88,53.88,-0.93,6.8,,,,46.16,0.57,-0.43,-3.56,638,25.84,-76.98,"14,957",0.05,4.47,115
96,SHEL,Shell plc,71.67,10.99,16.73,0.5,-0.99,13.85,29.37,20.27,31.25,25.25,24.05,23.03,259.36,5.43,758.96,,,,,,,-242.63,"41,670",34.15,24.57,"236,389",0.16,5.97,257
297,QTWO,"Q2 Holdings, Inc.",82.91,33.84,39.42,0.5,-1.55,34.02,49.99,41.77,30.0,26.67,44.33,42.42,46.16,0.24,-7.12,,,,36.3,-4.25,-40.33,-6.73,786,13.09,-13.25,"5,851",-0.19,1.21,40
287,HRTG,"Heritage Insurance Holdings, Inc.",24.09,67.95,62.92,0.5,3.59,46.38,95.91,71.06,29.5,26.01,58.24,68.46,86.52,-37.18,5.82,73.05,-11.29,15.17,75.33,8.54,11.61,-23.6,553,-22.98,94.72,"8,343",2.47,9.86,33
359,COLL,"Collegium Pharmaceutical, Inc.",34.92,51.97,36.69,0.5,9.34,29.68,47.85,39.98,29.25,23.79,39.87,39.2,207.5,9.93,101.63,59.15,-16.13,-20.48,35.48,-14.55,-20.48,-170.8,80,0.0,-2.44,367,1.1,1.38,18
279,GTLS,"Chart Industries, Inc.",199.8,3.51,46.34,0.5,-3.84,37.0,72.85,56.02,29.25,18.65,59.93,55.51,89.07,23.39,97.25,42.99,27.39,21.88,,,,-42.73,"1,283",1.83,-27.23,"10,209",-0.12,-0.37,69
231,REXR,"Rexford Industrial Realty, Inc.",42.85,27.81,25.42,0.5,-0.64,21.51,35.51,28.37,29.25,22.9,30.84,30.85,279.69,-4.75,637.63,313.46,-2.79,770.3,,,,-254.27,"4,379",0.83,68.04,"21,905",-0.25,10.22,38
14,MSFT,Microsoft Corporation,515.36,16.21,19.71,0.5,-7.05,17.7,32.53,22.77,29.25,24.04,25.94,24.5,110.45,9.3,327.03,112.45,-0.56,325.01,4.64,22.55,-79.38,-90.74,"272,932",6.92,49.56,"2,442,402",1.59,2.97,"1,586"
126,MGNI,"Magnite, Inc.",23.73,52.67,56.66,0.5,-4.15,44.29,79.66,61.84,29.0,29.57,67.0,63.38,106.62,10.55,31.06,64.35,-1.63,-3.94,61.68,-3.92,-0.82,-49.96,"8,130",-5.65,5.63,"119,619",-0.01,1.88,149
41,TGT,Target Corporation,88.56,30.91,32.5,0.5,-0.23,26.44,53.92,37.98,28.75,21.86,36.3,41.14,215.52,3.0,452.81,296.9,-1.38,600.85,,,,-183.01,"57,394",-26.42,-23.04,"778,137",3.04,5.61,607
27,BBAI,"BigBear.ai Holdings, Inc.",5.09,75.05,107.13,0.5,-0.37,70.99,165.75,121.55,27.5,29.25,132.91,129.28,128.77,13.08,21.54,120.14,5.65,10.02,113.84,11.37,22.24,-21.64,"446,030",271.57,889.86,"1,095,354",4.67,14.91,200
367,CAMP,CalAmp Corp.,2.65,158.63,113.44,0.5,14.95,94.77,200.55,146.99,27.48,18.78,136.62,,,,,,,,,,,,N/A,,,N/A,,,N/A
197,BMRN,BioMarin Pharmaceutical Inc.,53.14,31.45,27.08,0.5,-0.19,21.77,43.86,32.86,27.25,15.76,32.66,35.86,41.18,-2.31,9.77,,,,,,,-14.11,"1,962",-8.53,7.27,"40,960",2.02,2.47,104
281,CMS,CMS Energy Corporation,71.58,10.84,16.15,0.5,-2.79,13.64,21.62,17.43,27.0,23.75,17.78,17.0,196.61,-13.57,439.83,265.32,-5.82,914.55,,,,-180.46,"2,305",-0.35,-9.29,"9,125",0.25,2.24,27
325,LAB,Standard BioTools Inc.,1.37,50.55,70.97,0.5,0.55,46.75,105.48,80.47,26.75,27.48,79.21,77.2,134.1,55.73,58.39,,,,,,,-63.13,463,10.5,22.16,"2,792",0.98,4.65,14
1,TSLA,"Tesla, Inc.",410.04,40.29,56.18,0.5,0.35,43.75,81.76,64.82,26.5,21.73,69.35,69.74,69.51,-10.83,22.48,66.0,-9.97,15.61,58.3,4.47,8.13,-13.34,"1,813,847",-43.51,59.46,"8,361,489",4.67,8.18,"2,031"
243,WT,"WisdomTree, Inc.",13.9,25.34,28.2,0.5,-0.23,25.17,39.08,31.82,26.25,18.94,33.66,32.52,140.63,5.48,230.71,134.96,-7.05,210.09,,,,-112.43,300,-14.29,18.58,"18,299",0.25,-0.91,24
39,PANW,"Palo Alto Networks, Inc.",201.28,24.17,32.56,0.5,-2.71,28.42,65.42,42.35,25.25,22.24,37.29,35.63,105.37,22.92,68.27,36.43,3.41,5.53,34.55,0.46,3.08,-72.82,"40,014",-35.81,18.8,"798,344",1.76,2.46,843
50,CVX,Chevron Corporation,157.31,16.93,19.03,0.5,-4.61,16.09,32.31,22.65,25.25,24.73,26.72,24.9,226.16,3.84,783.24,331.41,0.2,1005.55,,,,-207.13,"35,159",44.84,18.43,"646,069",0.86,-0.64,432
87,W,Wayfair Inc.,87.73,58.77,62.57,0.5,-2.29,56.89,99.03,71.76,24.75,25.14,80.74,75.84,85.88,1.14,28.34,73.44,-6.49,8.09,63.73,-4.01,0.85,-23.31,"15,332",-23.96,-41.88,"304,846",3.41,0.88,512
301,IRTC,"iRhythm Technologies, Inc.",176.16,31.6,47.82,0.5,0.95,43.47,67.56,52.65,24.25,22.02,45.11,52.02,66.54,0.67,10.47,74.41,-0.22,-9.44,37.43,-17.8,-10.69,-18.72,983,28.33,139.17,"5,260",-0.02,7.7,81
114,MTCH,"Match Group, Inc.",37.47,38.76,34.43,0.5,0.02,29.54,47.68,38.87,24.0,18.72,36.11,39.66,198.72,15.74,357.18,154.74,-0.89,317.66,,,,-164.3,"4,214",-55.87,-79.03,"159,564",0.47,-9.68,156
167,FE,FirstEnergy Corp.,43.59,10.39,13.74,0.5,-6.95,11.92,28.6,18.74,23.75,17.74,22.76,20.65,254.5,1.35,961.29,291.07,3.16,1103.05,,,,-240.77,"1,268",-4.52,-24.3,"68,980",0.04,1.54,122
354,CDP,"CPI Aerostructures, Inc.",30.47,17.32,18.28,0.5,-1.0,16.08,26.77,20.71,23.5,16.96,20.73,20.17,335.69,12.82,623.32,216.9,0.15,268.09,,,,-317.41,166,-8.79,93.02,637,0.0,7.42,11
224,WELL,Welltower Inc.,168.92,12.16,17.93,0.5,-4.46,14.75,25.86,20.22,23.0,24.09,22.1,21.75,184.53,-2.16,514.65,132.09,-1.57,470.16,,,,-166.6,"2,122",-21.14,28.76,"26,107",1.67,3.09,126
120,GRPN,"Groupon, Inc.",22.53,78.91,83.56,0.5,0.89,73.22,120.68,91.39,22.75,21.35,82.49,86.08,96.4,4.89,8.47,83.17,0.31,-3.27,78.19,0.56,-3.98,-12.84,"12,062",-27.32,1.99,"133,850",5.12,11.21,348
111,MMM,3M Company,156.66,23.63,24.51,0.5,-11.58,20.31,40.45,31.68,22.75,11.85,31.43,28.96,179.07,-2.29,478.53,242.66,2.07,575.77,324.79,-1.74,956.93,-154.56,"6,195",-12.36,-7.73,"166,504",0.92,1.79,360
317,MTSI,"MACOM Technology Solutions Holdings, Inc.",131.42,43.66,34.95,0.5,-0.46,31.62,63.8,44.41,22.75,17.24,51.79,49.42,49.79,14.6,17.66,46.59,2.79,7.51,40.61,3.36,4.54,-14.84,270,7.57,1.89,"3,453",0.35,11.14,69
94,OKTA,"Okta, Inc.",90.91,33.45,42.9,0.5,-0.74,28.36,62.43,46.46,22.75,33.99,50.57,45.54,53.59,6.26,12.58,,,,36.66,1.77,2.21,-10.69,"18,159",2.24,-15.67,"244,529",1.29,3.41,501
208,PRCH,"Porch Group, Inc.",17.66,80.41,108.07,0.5,-1.95,82.39,181.31,130.78,21.75,21.57,120.71,140.6,118.86,27.11,40.01,91.98,12.79,9.52,86.44,8.16,5.85,-10.79,"3,031",29.2,35.98,"35,238",0.99,11.23,63
97,ABR,"Arbor Realty Trust, Inc.",11.67,24.4,35.04,0.5,-1.26,20.35,47.62,38.66,21.75,31.55,38.33,34.56,315.24,12.41,455.52,429.6,-5.32,658.03,,,,-280.2,"15,131",-11.49,13.84,"234,464",1.77,3.28,140
215,CMPO,"CompoSecure, Inc.",19.52,65.89,43.6,0.5,-0.41,34.28,57.36,48.9,21.5,18.57,47.53,45.54,275.68,103.56,252.32,128.36,97.3,99.41,95.44,114.02,100.35,-232.08,"2,093",1.7,-5.76,"32,005",-0.02,0.13,33
277,RGEN,Repligen Corporation,113.74,45.11,45.74,0.5,-1.07,35.27,61.39,50.28,21.5,27.04,52.63,52.03,52.87,0.22,0.15,52.4,-4.01,-6.33,42.35,-46.28,-7.93,-7.13,"1,455",3.26,4.08,"10,734",0.32,0.97,101
348,ALRM,"Alarm.com Holdings, Inc.",55.6,29.87,26.66,0.5,0.17,20.19,35.35,28.9,21.25,24.03,27.03,28.94,36.66,2.03,-23.89,34.2,-2.12,-22.69,43.77,40.46,41.19,-10.0,111,0.0,16.84,"1,050",0.19,1.35,30
17,SNAP,Snap Inc.,7.46,64.39,57.99,0.5,0.4,45.55,90.35,68.89,20.75,18.24,61.81,58.63,78.77,5.7,18.68,74.98,0.61,6.93,70.54,1.88,-0.79,-20.79,"296,428",12.41,229.75,"2,130,266",1.59,4.17,235
183,AVDL,Avadel Pharmaceuticals plc,15.19,51.79,47.09,0.5,0.23,33.24,83.92,56.86,20.0,24.26,60.17,64.04,63.59,5.36,-11.18,63.31,15.76,-3.09,59.89,-34.45,-0.39,-16.5,"6,331",307.14,355.47,"50,580",0.43,5.21,44
346,OMCL,"Omnicell, Inc.",32.26,32.49,45.49,0.5,2.84,36.9,76.09,53.82,20.0,19.77,44.03,51.43,70.99,-32.83,-13.81,54.7,-25.17,-5.86,58.18,118.32,12.47,-25.5,128,-15.23,29.29,"1,082",0.09,6.08,35
328,MGPI,"MGP Ingredients, Inc.",27.77,31.07,37.26,0.5,-0.13,29.63,62.22,44.19,19.0,24.62,38.63,48.76,174.42,-2.88,90.54,218.75,-1.06,217.71,349.33,-1.93,855.77,-137.16,191,-4.5,18.63,"2,284",-0.35,0.48,28
156,LPSN,"LivePerson, Inc.",0.88,126.19,95.4,0.5,1.11,68.06,155.96,113.65,18.75,16.43,102.78,100.73,273.7,46.26,86.42,,,,,,,-178.3,"8,788",305.91,394.54,"79,053",0.53,1.74,21
60,NCLH,Norwegian Cruise Line Holdings Ltd.,26.01,39.92,45.43,0.5,1.69,40.37,63.78,52.29,18.5,15.31,54.12,51.57,66.39,24.72,13.62,55.13,7.79,4.12,46.9,3.81,3.29,-20.96,"35,683",35.81,66.71,"468,980",2.3,3.66,267
298,MMYT,MakeMyTrip Limited,98.0,34.27,43.2,0.5,1.61,31.94,61.23,50.97,18.0,13.72,49.55,51.08,62.29,12.19,16.04,63.27,7.89,11.09,73.13,89.88,91.89,-19.09,"1,062",94.15,94.86,"5,818",0.21,1.73,84
182,CRNC,Cerence Inc.,10.26,101.68,91.56,0.5,-0.83,54.79,216.02,125.24,18.0,25.46,142.72,154.25,103.24,17.9,21.95,102.31,15.31,18.35,79.5,-5.72,-4.53,-11.68,"27,294",666.04,1087.73,"53,494",0.68,10.33,127
65,ENVX,Enovix Corporation,9.14,63.58,83.17,0.5,6.12,70.79,116.89,94.29,17.5,17.09,88.78,90.34,96.83,-10.59,-22.28,91.06,-2.51,-9.2,93.74,-13.63,48.44,-13.66,"20,236",-45.21,24.06,"435,831",4.32,9.5,226
40,JPM,JPMorgan Chase & Co.,308.9,17.47,17.45,0.5,-3.56,12.38,32.29,24.31,17.0,11.87,26.25,26.85,188.08,3.8,507.41,257.3,2.97,801.85,3.27,25.94,-85.76,-170.63,"57,813",3.93,-14.29,"789,003",1.24,2.07,865
206,TMDX,"TransMedics Group, Inc.",114.29,56.33,58.56,0.5,2.05,48.05,89.98,68.83,17.0,20.37,61.94,72.45,70.07,1.43,2.23,73.53,-3.02,-6.5,67.9,-3.46,12.87,-11.52,"2,998",38.73,-22.51,"37,452",0.39,5.16,186
121,FSLY,"Fastly, Inc.",8.76,71.22,67.01,0.5,6.32,51.62,99.71,76.85,16.0,20.48,71.97,72.39,116.77,18.84,14.68,97.48,20.9,-9.82,,,,-49.76,"12,354",-67.43,672.12,"125,688",19.54,19.59,75
145,SSRM,SSR Mining Inc.,22.64,55.24,53.07,0.5,0.53,40.78,131.67,74.09,16.0,25.74,53.73,56.16,101.74,24.8,13.69,56.22,-2.73,-8.82,55.52,-1.76,0.79,-48.67,"3,887",-9.65,9.93,"91,964",0.78,4.38,110
268,EYE,"National Vision Holdings, Inc.",23.61,43.79,45.69,0.5,-2.54,38.22,65.38,52.22,15.75,17.06,49.16,46.57,66.6,6.77,10.82,,,,,,,-20.91,326,15.6,53.05,"12,274",-0.03,0.56,33
205,BKD,Brookdale Senior Living Inc.,7.49,36.56,34.02,0.5,-3.23,28.97,57.79,43.79,15.5,8.23,43.29,43.88,76.28,16.8,20.92,,,,,,,-42.26,"3,756",-2.62,116.36,"37,524",-0.01,73.19,26
241,EB,"Eventbrite, Inc.",2.73,66.49,53.81,0.5,-0.77,45.66,79.71,63.63,15.25,10.94,59.98,57.15,56.06,-2.84,-22.76,50.97,5.78,-23.46,,,,-2.25,159,3.92,-79.24,"18,672",0.03,-0.48,12
119,DUK,Duke Energy Corporation,122.37,11.4,15.57,0.5,-2.46,14.25,21.33,17.36,15.0,14.75,17.68,17.87,218.43,-1.57,748.53,173.56,-5.67,824.27,,,,-202.86,"6,779",27.57,-42.51,"141,043",0.01,2.04,174
18,AVGO,Broadcom Inc.,364.09,47.01,37.73,0.5,5.82,31.49,77.67,52.86,14.75,9.97,54.63,56.08,145.2,-5.32,232.95,187.41,-5.63,257.05,17.77,10.46,-55.97,-107.47,"237,064",21.18,-17.86,"2,117,750",1.82,2.82,"1,521"
261,VTR,"Ventas, Inc.",69.85,11.78,17.86,0.5,-1.64,16.31,28.78,22.59,14.5,10.05,23.08,22.11,183.15,-5.2,686.24,,,,,,,-165.29,"1,574",15.23,-1.5,"13,130",0.35,2.55,73
5,SOFI,"SoFi Technologies, Inc.",27.67,46.09,46.46,0.5,-1.14,42.25,76.11,60.36,14.0,9.82,64.14,61.0,76.23,11.4,4.06,71.41,2.63,3.45,64.62,-0.84,-0.69,-29.77,"400,581",-29.43,71.43,"4,005,400",2.11,2.23,570
117,NTNX,"Nutanix, Inc.",78.21,42.16,34.28,0.5,0.35,29.58,61.61,46.48,14.0,8.64,44.95,43.07,51.21,23.79,16.94,49.84,9.21,-4.83,39.89,-11.03,-0.43,-16.93,"3,704",-16.41,-33.32,"143,998",0.2,-2.07,213
128,LYV,"Live Nation Entertainment, Inc.",172.38,21.65,23.04,0.5,-6.26,21.42,37.97,29.07,13.75,10.64,31.11,29.28,52.37,14.59,57.58,29.54,-1.85,8.0,27.85,-7.08,7.58,-29.33,"19,179",9.36,70.12,"116,014",0.88,33.5,222
310,NOTV,"Inotiv, Inc.",1.37,92.36,105.86,0.5,2.62,78.36,177.74,136.07,13.5,11.69,138.84,138.08,139.45,-15.72,-12.26,,,,,,,-33.59,741,-3.14,97.6,"4,065",0.0,12.73,5
82,NVAX,"Novavax, Inc.",8.08,85.99,78.35,0.5,0.37,56.13,164.94,103.42,13.5,22.23,81.58,81.64,94.75,2.68,-9.08,,,,,,,-16.4,"22,651",8.87,-0.94,"338,100",2.63,2.85,150
340,LCII,LCI Industries,99.95,34.5,32.97,0.5,2.06,31.83,41.85,38.09,13.5,4.11,37.27,36.07,311.53,8.61,381.47,,,,,,,-278.55,457,9.86,1.11,"1,343",0.0,-11.59,36
63,SIRI,Sirius XM Holdings Inc.,23.44,37.85,37.85,0.5,0.94,30.53,65.4,49.06,13.5,11.69,41.47,46.57,224.78,-2.82,421.11,312.67,-4.67,709.18,,,,-186.92,"9,320",-67.97,-36.21,"445,577",2.37,3.03,212
4,AMD,"Advanced Micro Devices, Inc.",161.16,47.33,43.24,0.5,-3.49,40.27,62.51,50.59,13.25,13.28,54.26,50.93,54.16,10.27,4.28,54.09,8.66,-0.1,47.94,2.65,6.16,-10.93,"340,766",-28.13,-50.24,"4,030,425",1.33,2.24,"1,071"
316,MITK,"MITEK Systems, Inc.",9.97,40.41,35.54,0.5,3.07,30.93,65.46,46.47,13.0,12.96,39.41,40.92,53.98,-4.95,-6.22,46.56,-18.47,-4.9,46.56,,109.87,-18.44,485,232.19,174.01,"3,669",-0.19,0.58,23
227,CAKE,Cheesecake Factory Incorporated (The),56.3,20.2,31.82,0.5,-0.12,29.25,43.29,36.42,12.75,11.94,37.43,37.61,172.42,2.9,275.57,,,,5.04,-98.1,-86.71,-140.6,"5,124",163.04,116.84,"23,945",1.34,10.93,107
84,TDOC,"Teladoc Health, Inc.",7.67,40.51,50.2,0.5,-1.4,40.45,72.55,59.12,12.75,11.46,58.59,61.73,83.64,3.79,6.53,81.24,-2.94,3.89,64.45,4.65,8.77,-33.44,"14,409",-1.42,39.33,"317,362",1.53,2.03,149
25,COIN,"Coinbase Global, Inc.",327.02,43.63,72.06,0.5,-0.89,65.33,97.63,81.71,12.75,11.79,75.41,83.2,78.54,14.73,18.19,70.43,7.87,6.81,57.94,-2.93,1.12,-6.48,"169,385",1.45,-37.13,"1,299,333",1.45,0.12,"1,500"
200,ZTO,ZTO Express (Cayman) Inc.,19.27,27.14,33.39,0.5,0.64,29.03,41.45,36.81,12.5,10.77,36.7,36.92,228.65,1.61,417.49,229.22,4.15,399.73,,,,-195.26,887,-72.54,-31.13,"39,463",-0.14,5.98,84
79,PCT,"PureCycle Technologies, Inc.",13.63,53.38,71.64,0.5,-5.27,64.41,155.56,95.35,12.5,17.28,78.63,81.85,83.24,1.05,-1.01,75.1,-0.4,1.0,79.12,12.33,9.44,-11.61,"12,363",3.68,-3.69,"341,732",0.34,1.52,224
130,CNK,"Cinemark Holdings, Inc.",28.52,28.8,29.89,0.5,0.84,27.37,39.22,33.5,12.25,10.88,33.85,32.95,155.41,12.38,230.61,92.71,0.33,134.43,,,,-125.52,"14,261",-4.19,-2.01,"113,143",-0.19,0.35,119
292,JOYY,JOYY Inc.,62.55,36.17,28.06,0.5,-1.53,25.77,52.81,38.6,11.75,7.93,38.18,40.63,342.39,6.77,588.77,,,,,,,-314.33,705,-24.11,-4.08,"7,001",-2.91,-1.38,36
262,CMRC,Costar Technologies Inc.,4.71,59.73,44.04,0.5,0.53,39.98,58.41,49.35,11.5,11.22,46.46,48.29,76.12,2.82,1.59,,,,,,,-32.08,"1,222",208.59,-22.95,"13,040",0.77,7.6,19
285,INSG,Inseego Corp.,13.02,80.46,68.98,0.5,-0.76,63.64,151.46,105.25,11.5,7.96,69.64,86.67,107.67,-4.15,4.55,104.48,0.86,1.97,89.06,2.27,-0.3,-38.69,"1,275",-5.7,54.73,"8,632",-0.13,-2.35,64
327,LNT,Alliant Energy Corporation,64.73,13.02,16.1,0.5,-7.3,14.66,22.47,18.92,11.0,6.85,19.18,19.23,204.19,10.7,606.0,,,,,,,-188.09,177,-1.67,-8.76,"2,450",0.04,1.87,33
113,STWD,"Starwood Property Trust, Inc.",20.33,12.51,16.71,0.5,-6.29,15.19,28.57,22.25,11.0,7.06,22.32,20.7,399.24,-10.05,1159.94,441.72,-21.71,1662.27,,,,-382.52,"10,836",-4.3,65.59,"163,241",0.33,7.01,77
164,OPK,"OPKO Health, Inc.",1.38,36.76,36.96,0.5,-1.73,32.94,98.61,52.69,10.75,23.14,39.99,39.09,109.01,59.25,12.2,65.98,12.1,-34.23,58.68,-0.85,31.51,-72.04,"1,263",-15.52,-93.86,"70,431",0.03,-8.13,32
48,FUBO,fuboTV Inc.,4.36,54.19,69.58,0.5,-0.22,59.4,218.9,110.76,9.5,25.23,168.09,147.25,96.86,1.09,11.2,,,,94.32,-0.72,13.68,-27.28,"65,798",-31.16,66.18,"657,834",6.08,8.44,126
280,TREE,"LendingTree, Inc.",73.74,45.44,68.13,0.5,-0.7,61.85,87.87,76.28,9.5,11.25,74.08,73.37,84.08,8.12,6.82,,,,60.55,-10.39,-10.04,-15.96,932,41.21,-41.97,"9,188",0.87,7.29,72
58,UPST,"Upstart Holdings, Inc.",66.98,90.9,73.8,0.5,2.57,62.47,112.94,92.78,9.5,5.98,87.61,92.94,89.6,8.09,9.15,83.55,2.39,1.94,78.95,1.91,3.41,-15.8,"74,910",-9.51,19.56,"488,679",4.52,14.51,513
291,HCI,"HCI Group, Inc.",178.14,33.77,30.98,0.5,-0.48,29.34,49.7,38.23,9.0,14.26,32.32,39.59,111.25,0.16,118.85,85.29,-0.42,62.44,21.93,6.52,-49.89,-80.27,739,-28.6,-37.74,"7,022",0.01,0.89,73
367,VATE,INNOVATE Corp.,4.75,101.54,86.08,0.5,-0.23,80.31,142.52,107.55,9.0,11.88,112.77,110.93,,,,,,,,,,,N/A,,,N/A,,,N/A
184,MOMO,Hello Group Inc.,7.62,27.79,37.78,0.5,-0.36,34.07,61.25,46.03,7.75,12.24,40.46,41.89,46.07,-8.01,-13.64,,,,,,,-8.29,"1,790",6.29,-59.45,"50,579",-0.17,1.67,32
253,CHRS,"Coherus BioSciences, Inc.",1.27,64.2,75.69,0.5,-2.52,70.13,128.96,95.76,7.75,8.25,84.17,93.53,184.57,-26.24,27.25,,,,,,,-108.88,"1,028",27.23,-30.21,"15,289",0.72,4.68,21
34,AG,First Majestic Silver Corp.,10.79,46.58,57.18,0.5,2.26,54.01,72.17,61.71,7.5,11.39,62.13,61.5,99.82,-0.22,45.02,97.55,1.41,43.3,55.57,4.96,-5.3,-42.65,"74,821",27.93,69.5,"899,365",1.28,4.86,187
358,WKC,Wolters Kluwer N.V.,25.42,22.88,24.15,0.5,-0.12,22.22,39.17,31.04,7.5,6.26,29.93,32.98,216.18,-19.26,337.74,230.94,-21.08,313.12,,,,-192.03,40,2.56,-6.98,435,0.0,0.23,11
83,ABNB,"Airbnb, Inc.",120.37,33.34,30.17,0.5,-0.68,26.07,49.64,37.64,7.5,12.31,41.28,39.25,40.97,2.68,4.91,,,,37.63,-3.5,4.69,-10.81,"23,688",-33.09,71.57,"328,301",2.43,1.59,495
278,ASND,Ascendis Pharma A/S,194.62,33.12,35.21,0.5,-1.78,32.61,50.6,42.17,7.25,8.89,42.94,43.89,52.77,1.72,1.69,53.32,2.77,4.94,48.35,0.15,3.77,-17.56,"1,797",-0.55,0.56,"10,408",2.64,4.89,101
288,BL,"BlackLine, Inc.",54.36,32.89,30.08,0.5,-0.55,26.39,48.0,38.58,7.25,7.21,39.95,36.95,47.34,-2.45,0.9,52.26,-1.13,8.85,37.85,5.18,48.8,-17.26,"1,972",-1.35,63.25,"8,238",0.46,5.12,70
161,EXPE,"Expedia Group, Inc.",228.24,30.43,31.57,0.5,-1.39,24.33,55.96,42.57,7.0,9.39,45.57,40.91,131.49,-0.04,236.78,,,,,,,-99.91,"7,806",-13.9,21.8,"72,874",4.65,7.0,359
