Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
283,ARAY,Accuray Incorporated,1.6,63.69,63.71,0.8,-0.97,44.71,116.3,74.02,34.41,29.53,62.14,63.77,84.34,-6.89,-7.28,67.89,,,,,,-20.64,511,2.82,-36.76,"8,093",2.62,16.82,3
190,BURL,"Burlington Stores, Inc.",281.55,32.53,37.26,1.23,-8.33,26.63,51.23,39.02,34.41,40.67,42.4,38.92,39.86,14.47,9.43,32.67,,,32.67,-4.8,2.81,-2.6,"5,498",-23.9,-4.13,"43,259",3.05,2.4,11
182,UPWK,Upwork Inc.,16.0,51.15,46.23,0.5,-5.97,32.11,63.02,50.2,34.41,29.41,49.03,53.05,81.49,44.05,-35.45,,,,,,,-35.26,"5,594",109.91,63.85,"49,441",0.32,8.78,5
252,NVMI,Nova Ltd.,277.22,56.29,51.39,0.5,-7.7,29.85,66.98,51.74,34.16,48.73,56.61,55.77,53.68,5.54,10.33,58.56,,,,,,-2.29,"2,771",1.39,20.74,"14,317",4.76,23.52,5
234,REXR,"Rexford Industrial Realty, Inc.",42.72,29.07,25.71,0.43,-12.5,21.51,35.51,28.4,32.92,24.84,31.25,30.87,40.73,-25.58,-7.44,27.71,,,31.06,5.41,-17.35,-15.02,"2,606",268.08,236.26,"19,874",0.71,7.46,6
164,FE,FirstEnergy Corp.,43.36,12.22,14.84,0.46,-5.93,11.92,28.6,18.81,32.92,23.05,22.9,20.65,11.55,-20.09,-13.84,14.5,,,14.5,10.33,-1.8,3.28,"1,675",26.13,-57.02,"67,935",0.64,3.27,8
274,GTLS,"Chart Industries, Inc.",199.34,42.65,48.44,0.44,-10.48,37.0,72.85,56.25,32.67,23.65,60.53,55.73,32.22,-8.26,-25.22,37.02,,,,,,16.21,"1,763",-2.49,-40.18,"10,247",0.69,24.19,4
96,SHEL,Shell plc,71.92,12.08,16.98,0.49,-26.37,13.85,29.37,20.3,31.42,26.49,24.12,23.18,24.19,-36.22,-15.54,,,,,,,-7.21,"33,451",120.35,166.67,"223,064",1.23,3.21,14
320,MIRM,"Mirum Pharmaceuticals, Inc.",77.69,47.94,40.13,-0.26,-4.51,36.02,65.49,47.62,31.42,22.05,41.1,39.88,45.33,1.0,-24.05,37.23,,,,,,-5.21,475,4.4,24.67,"2,933",1.14,5.58,5
186,ATEC,"Alphatec Holdings, Inc.",15.8,83.29,56.38,0.69,-2.03,40.43,104.73,67.49,30.92,27.08,56.48,66.4,71.17,2.62,34.94,,,,,,,-14.79,"5,540",4.92,86.41,"46,227",2.3,13.98,7
189,SHAK,Shake Shack Inc.,98.33,58.57,45.3,0.49,-10.96,32.53,62.98,49.45,30.42,30.75,54.9,50.09,50.07,-2.16,8.35,54.16,,,47.8,,,-4.78,"5,747",0.51,32.63,"43,312",-0.88,-0.5,13
216,NVCR,NovoCure Limited,12.66,42.48,67.64,0.52,-2.63,53.74,97.68,73.3,30.42,30.57,61.0,75.09,77.55,-8.01,13.57,64.08,,,,,,-9.91,"2,253",-16.4,13.9,"29,858",1.63,3.0,6
91,OKTA,"Okta, Inc.",93.85,32.24,43.43,0.6,-6.19,28.36,62.43,46.48,30.42,36.18,50.62,45.53,42.96,-3.86,-6.64,37.84,,,,,,0.47,"21,533",-1.58,-40.56,"236,469",2.24,-2.59,15
361,ITGR,Integer Holdings Corporation,105.52,20.36,26.59,0.43,-12.17,22.58,34.59,29.08,29.93,23.29,28.98,27.83,42.34,17.25,2.28,58.29,,,,,,-15.75,55,52.78,61.76,258,-2.64,2.38,4
123,RCL,Royal Caribbean Cruises Ltd.,345.31,36.22,33.12,1.09,-21.63,28.25,56.19,39.15,29.93,24.31,46.71,42.6,59.34,3.92,15.99,45.0,,,,,,-26.21,"7,913",-20.11,-25.98,"117,548",1.3,3.05,13
42,TGT,Target Corporation,90.91,31.4,32.74,-0.34,-11.85,26.44,53.92,38.01,29.18,22.69,36.23,41.11,45.02,-0.42,9.38,55.62,,,,,,-12.28,"74,574",-16.46,-34.4,"736,815",2.98,9.46,18
196,BMRN,BioMarin Pharmaceutical Inc.,55.69,28.66,27.26,0.67,-9.28,21.77,43.86,32.9,28.93,16.25,32.49,35.55,32.03,-20.44,-14.46,,,,,,,-4.77,"1,829",-38.69,33.5,"39,973",2.0,6.46,5
240,WT,"WisdomTree, Inc.",13.65,31.29,28.41,0.5,-15.67,25.17,39.08,31.83,28.93,20.22,33.8,32.38,33.82,-27.84,-9.93,38.12,,,38.12,7.44,6.33,-5.41,253,-29.53,-16.5,"18,467",-0.16,-0.48,5
316,MTSI,"MACOM Technology Solutions Holdings, Inc.",129.79,43.72,35.29,0.54,-26.44,31.62,63.8,44.35,28.93,18.35,52.16,49.78,42.11,7.94,6.67,42.41,,,39.34,-1.9,-0.18,-6.82,265,14.72,-61.54,"3,107",0.19,3.36,6
31,BBAI,"BigBear.ai Holdings, Inc.",4.8,75.63,108.07,0.48,-3.12,70.99,165.75,121.24,28.68,31.07,134.27,129.77,129.27,-1.69,-10.39,157.44,,,,,,-21.21,"45,060",-2.71,-18.01,"953,210",1.67,1.79,11
1,TSLA,"Tesla, Inc.",346.97,34.45,56.26,0.5,-13.92,43.75,81.76,64.67,27.68,22.7,69.25,69.85,53.22,-2.07,-4.12,50.51,,,50.14,-5.58,,3.05,"1,137,494",-27.04,-9.05,"7,729,415",2.96,3.98,22
173,HOUS,Anywhere Real Estate Inc.,6.12,72.11,63.06,1.88,-2.51,58.03,78.2,65.26,26.43,29.2,65.96,63.92,95.21,74.8,32.82,79.07,,,76.13,,9.27,-32.15,"1,313",0.61,-2.6,"58,533",0.95,1.31,6
325,LAB,Standard BioTools Inc.,1.28,47.08,70.93,1.49,-2.27,46.75,105.48,80.63,25.94,27.02,79.95,76.85,71.66,-60.99,-62.26,56.15,,,,,,-0.73,379,-48.44,22.65,"2,668",14.02,18.31,3
111,MMM,3M Company,153.08,25.81,27.86,0.51,-10.63,20.31,40.45,31.7,25.69,26.21,31.27,28.8,26.74,-3.34,-0.1,28.95,,,26.21,-2.45,-1.97,1.12,"6,714",-5.42,-53.14,"163,579",0.96,2.09,15
106,MTCH,"Match Group, Inc.",38.21,39.04,34.6,0.68,-5.75,29.54,47.68,38.97,25.69,19.08,37.11,39.77,41.84,10.82,4.02,34.66,,,34.3,-11.29,-8.83,-7.25,"20,098",197.7,175.73,"176,662",0.33,-5.34,11
178,TVTX,"Travere Therapeutics, Inc.",21.64,45.64,61.11,0.6,1.38,53.66,115.04,66.16,25.19,29.27,63.15,64.36,73.54,-14.92,-10.38,103.53,,,,,,-12.42,"3,531",-34.05,181.13,"52,029",6.26,9.71,6
354,CDP,"CPI Aerostructures, Inc.",30.44,18.23,18.56,0.13,-3.61,16.08,26.77,20.79,24.94,19.39,21.3,20.19,30.55,-30.16,-23.65,11.24,,,11.24,-52.56,-17.82,-11.99,86,0.0,-47.24,593,0.34,41.19,4
273,RGEN,Repligen Corporation,118.69,47.29,46.47,0.65,-10.45,35.27,61.39,50.34,24.44,30.06,52.94,51.88,57.38,6.83,16.77,82.51,,,,,,-10.91,"1,398",0.29,-19.61,"10,631",0.12,0.42,6
212,PRCH,"Porch Group, Inc.",18.76,79.62,110.77,0.57,-1.95,82.39,181.31,130.8,24.44,24.32,122.0,140.59,107.58,2.62,9.61,101.17,,,,,,3.19,"2,229",-42.71,-78.06,"31,679",3.2,58.27,7
261,EYE,"National Vision Holdings, Inc.",22.77,42.03,47.12,0.46,-3.45,38.22,65.38,52.2,23.44,22.97,49.76,46.87,55.61,10.3,9.2,,,,,,,-8.5,213,-13.41,-20.22,"12,206",0.15,0.59,5
211,CMPO,"CompoSecure, Inc.",18.91,68.04,44.0,0.6,-2.35,34.28,57.36,48.83,23.44,21.02,47.68,45.61,54.26,21.51,14.85,48.82,,,,,,-10.26,"2,221",1.55,8.18,"31,965",-1.17,-0.95,5
148,LYV,"Live Nation Entertainment, Inc.",170.3,24.56,24.7,0.51,-14.34,21.42,37.97,29.08,22.94,18.16,31.42,29.37,24.8,-56.58,-7.11,26.31,,,26.69,-13.24,4.06,-0.1,"11,274",160.37,29.27,"86,903",3.86,5.45,10
95,ABR,"Arbor Realty Trust, Inc.",11.84,26.27,35.67,0.61,-8.52,20.35,47.62,38.77,22.44,34.05,38.44,34.58,51.2,26.1,18.38,61.58,,,,,,-15.53,"13,292",0.29,-19.88,"227,026",0.68,1.99,13
17,SNAP,Snap Inc.,7.28,63.93,58.05,0.53,-14.91,43.98,90.35,68.88,22.19,18.73,61.55,58.65,81.41,-11.71,-0.22,69.97,,,,,,-23.37,"89,895",-20.82,-61.83,"2,045,017",2.18,9.42,14
346,ALRM,"Alarm.com Holdings, Inc.",56.26,29.06,26.75,0.83,-8.57,20.19,35.35,28.92,21.95,24.6,27.65,29.38,30.18,-7.06,-28.46,30.19,,,30.19,1.17,6.83,-3.43,95,0.0,30.14,"1,036",4.12,132.29,4
3,AMD,"Advanced Micro Devices, Inc.",155.82,46.97,45.02,0.86,-20.57,40.27,62.51,50.59,21.45,19.89,54.47,51.3,58.66,4.52,20.47,66.15,,,,,,-13.64,"684,853",20.86,34.34,"3,942,288",2.82,7.11,21
327,LNT,Alliant Energy Corporation,64.01,13.55,17.46,0.44,-3.52,14.66,22.47,18.97,21.45,21.26,19.42,19.26,17.49,-2.16,-2.29,,,,,,,-0.04,194,-0.51,-8.92,"2,405",5.81,7.65,4
77,PCT,"PureCycle Technologies, Inc.",13.51,58.62,76.01,0.39,-4.53,64.41,155.56,96.27,21.2,21.61,79.56,90.35,77.51,7.73,-2.64,90.96,,,,,,-1.5,"12,837",-26.5,-21.88,"336,611",1.26,3.79,12
183,CRNC,Cerence Inc.,9.64,102.47,92.79,0.5,-4.5,48.8,216.02,124.65,20.45,26.81,142.58,154.26,86.69,8.48,-1.31,84.01,,,,,,6.1,"2,298",-32.63,-59.99,"48,485",0.79,26.13,7
328,MGPI,"MGP Ingredients, Inc.",28.39,33.47,37.5,0.5,-6.16,29.63,62.22,44.15,20.2,25.51,38.83,49.27,46.49,3.72,-27.74,45.98,,,,,,-8.99,161,-9.55,-6.94,"2,273",1.34,2.99,3
119,DUK,Duke Energy Corporation,120.38,12.74,16.04,0.51,-1.61,14.25,21.33,17.37,20.2,21.7,17.91,17.87,15.02,-11.84,-2.07,20.96,,,20.96,-4.92,48.78,1.02,"11,791",10.26,-11.5,"138,230",0.5,2.16,9
299,IRTC,"iRhythm Technologies, Inc.",186.39,54.78,47.61,0.05,-2.57,43.47,67.56,52.65,19.7,21.04,45.78,52.24,67.66,12.46,0.81,92.02,,,,,,-20.05,411,-0.72,19.13,"4,884",23.27,30.76,5
184,AVDL,Avadel Pharmaceuticals plc,15.59,52.73,47.22,0.38,-4.49,33.24,83.92,56.93,19.45,24.31,60.34,64.2,91.98,30.9,56.57,65.02,,,,,,-44.75,"1,390",-30.01,5.14,"48,074",1.43,11.37,7
39,JPM,JPMorgan Chase & Co.,297.85,18.67,18.18,0.98,-18.27,12.38,32.29,24.25,19.2,15.06,26.61,27.54,27.22,22.26,9.83,22.71,,,22.35,-1.2,2.22,-9.04,"67,452",15.13,44.76,"773,023",1.9,5.71,20
122,GRPN,"Groupon, Inc.",23.0,79.99,83.24,0.52,1.34,73.22,121.83,91.85,18.45,20.32,83.27,86.23,108.1,43.87,39.21,80.98,,,82.72,,,-24.86,"11,827",-6.37,40.36,"120,363",12.76,18.53,13
24,COIN,"Coinbase Global, Inc.",318.78,68.52,73.08,1.02,-4.46,61.99,97.63,81.57,18.2,15.37,76.61,83.73,60.53,4.03,-5.43,57.4,,,56.59,2.14,,12.55,"269,414",42.27,81.16,"1,297,712",2.98,4.48,19
113,STWD,"Starwood Property Trust, Inc.",20.61,13.43,17.93,0.52,-23.76,15.19,28.57,22.37,18.2,11.99,22.78,20.74,21.47,8.83,-15.75,9.55,,,9.55,-2.74,-61.87,-3.54,"6,544",6.51,-4.31,"152,546",1.61,2.17,6
153,LPSN,"LivePerson, Inc.",0.99,130.4,94.83,0.55,-1.54,68.02,155.96,113.26,18.2,16.9,102.17,100.66,144.23,11.16,-28.51,,,,,,,-49.4,"1,777",16.14,-70.07,"77,700",0.1,1.6,4
40,LYFT,"Lyft, Inc.",18.39,50.97,56.31,0.93,-4.33,45.1,81.15,64.06,18.2,18.57,57.6,59.06,65.71,-3.31,-12.18,60.59,,,57.85,,-11.37,-9.41,"64,292",-22.18,-1.43,"769,610",2.71,6.79,16
257,VTR,"Ventas, Inc.",68.26,13.45,18.25,0.41,-4.94,16.31,28.78,22.68,17.96,11.51,23.41,22.19,19.75,-27.42,0.23,18.26,,,18.26,-30.86,-6.84,-1.5,"1,598",-3.39,-51.71,"12,803",-0.15,10.09,6
286,HRTG,"Heritage Insurance Holdings, Inc.",23.81,58.49,61.04,0.47,-1.82,46.38,95.91,71.08,17.71,21.35,57.08,67.74,100.12,0.34,-20.84,63.14,,,,,,-39.08,284,-18.62,-10.97,"7,594",0.33,1.88,4
296,MMYT,MakeMyTrip Limited,97.89,36.53,42.73,-0.67,-8.26,31.94,61.23,50.86,17.71,13.16,49.69,51.01,57.13,1.88,-7.83,78.11,,,,,,-14.41,545,0.0,-1.27,"5,719",-0.31,2.88,7
4,SOFI,"SoFi Technologies, Inc.",25.97,52.67,47.23,0.54,-15.43,42.25,76.11,60.61,17.21,10.57,64.88,61.04,78.85,0.74,6.35,100.15,,,,,,-31.62,"233,665",-31.6,-30.96,"3,918,187",2.02,5.25,19
145,SSRM,SSR Mining Inc.,21.16,55.68,53.06,0.58,-2.0,40.6,131.67,73.88,16.96,26.01,53.86,56.27,133.16,62.34,-4.99,88.37,,,,,,-80.09,"3,536",4.03,-24.85,"88,108",0.54,7.44,5
239,EB,"Eventbrite, Inc.",2.73,70.47,54.5,0.46,-3.13,45.66,79.71,63.51,16.46,13.43,60.3,57.81,52.48,5.03,-5.12,50.52,,,50.52,,-4.46,2.02,766,72.13,309.63,"18,762",1.35,1.95,5
228,BKD,Brookdale Senior Living Inc.,7.62,36.91,35.33,0.78,-17.88,28.97,57.79,44.01,16.46,10.95,43.96,44.13,62.52,38.94,10.48,,,,,,,-27.19,"1,736",0.52,-13.11,"21,666",-3.06,71.21,4
347,OMCL,"Omnicell, Inc.",32.77,30.95,44.46,0.57,-3.03,36.9,76.09,53.92,16.21,16.57,43.38,51.09,49.05,10.66,6.53,49.59,,,46.59,-8.48,12.05,-4.6,99,-16.1,-40.36,"1,020",0.89,1.69,5
65,ENVX,Enovix Corporation,9.07,74.22,78.77,0.81,-8.1,70.79,116.89,94.16,15.96,9.68,89.57,89.44,139.57,31.53,25.39,86.79,,,,,,-60.8,"16,311",-2.96,-28.99,"398,032",1.39,141.19,12
59,NCLH,Norwegian Cruise Line Holdings Ltd.,25.37,45.93,44.89,1.05,-16.01,40.37,63.78,52.31,15.96,13.32,54.48,51.55,74.92,31.69,-18.35,76.77,,,,,,-30.03,"21,404",-8.36,20.31,"452,403",2.43,3.16,14
229,CAKE,Cheesecake Factory Incorporated (The),59.11,29.67,32.02,0.96,-8.38,29.25,43.29,36.41,15.46,13.12,38.01,37.74,45.57,7.07,6.16,54.0,,,,,,-13.55,"2,363",53.04,1.37,"21,586",0.8,1.47,5
117,NTNX,"Nutanix, Inc.",75.75,41.46,34.34,-0.95,-14.06,29.58,61.61,46.4,15.21,9.13,44.78,42.9,45.67,1.93,0.53,48.54,,,,,,-11.33,"5,555",-57.71,2.45,"147,035",1.64,2.3,9
80,NVAX,"Novavax, Inc.",7.96,86.56,78.45,0.65,-10.24,56.13,164.94,103.1,14.71,22.81,81.47,82.12,131.85,28.54,-9.85,,,,,,,-53.4,"22,867",97.69,3.29,"328,718",1.12,2.72,10
84,TDOC,"Teladoc Health, Inc.",7.8,47.27,51.17,0.41,-6.28,40.45,72.55,59.03,14.21,14.85,59.44,61.68,95.08,14.91,19.35,66.42,,,,,,-43.9,"10,342",-28.89,-49.92,"311,058",1.72,3.38,12
287,JOYY,JOYY Inc.,63.8,34.87,28.64,-0.84,-1.28,25.77,52.81,38.7,13.97,8.69,40.35,40.56,42.77,25.64,42.28,33.1,,,,,,-14.13,735,-7.89,-74.26,"7,099",-0.85,53.72,4
250,CHRS,"Coherus BioSciences, Inc.",1.35,71.28,78.04,-0.77,-7.0,70.13,128.96,96.34,13.97,10.66,85.22,93.88,236.92,98.81,178.55,385.91,,,,,,-158.88,"1,473",7.28,-7.18,"14,605",4.47,8.07,5
279,INSG,Inseego Corp.,12.82,84.67,69.86,0.37,-2.57,63.64,151.46,105.85,13.97,7.97,69.56,86.99,77.22,-0.47,-6.26,85.25,,,,,,-7.36,824,34.64,-31.62,"8,840",0.23,7.0,5
367,CAMP,CalAmp Corp.,1.99,101.4,99.18,5.18,5.08,94.77,200.55,148.17,13.39,9.79,136.72,,,,,,,,,,,,N/A,,,N/A,,,N/A
2,NIO,NIO Inc.,6.28,84.9,63.07,0.55,0.19,58.47,76.32,67.06,13.22,17.13,64.78,68.41,100.94,1.3,-12.35,84.55,,,,,,-37.87,"156,348",-19.94,-62.05,"4,343,121",1.49,-0.77,13
155,OPK,"OPKO Health, Inc.",1.41,44.54,37.8,0.37,-5.57,32.94,98.61,53.36,13.22,23.8,40.14,39.16,81.4,-5.41,-12.8,80.44,,,,,,-43.59,"20,582",1567.91,1816.39,"76,667",1.22,1.2,6
204,TMDX,"TransMedics Group, Inc.",108.28,59.12,57.67,0.71,-4.52,48.05,89.98,69.13,12.97,17.89,61.92,72.27,58.18,-4.56,-5.59,48.32,,,,,,-0.52,"3,869",27.4,5.85,"35,615",2.85,6.9,6
202,ZTO,ZTO Express (Cayman) Inc.,19.1,28.49,33.35,0.63,-6.89,26.31,41.45,36.73,12.72,12.22,36.69,36.92,47.68,10.48,-7.75,55.96,,,,,,-14.33,"1,288",-61.3,-46.06,"37,235",5.71,7.15,6
241,WEC,"WEC Energy Group, Inc.",107.56,12.56,15.42,0.5,-2.33,13.49,22.35,17.94,12.47,10.86,17.83,16.9,18.51,16.16,15.54,27.73,,,,,,-3.09,487,4.51,-10.15,"17,652",0.22,3.95,6
314,NOTV,"Inotiv, Inc.",1.61,84.26,103.68,-1.53,-32.62,78.36,177.74,136.01,12.22,10.13,143.57,137.94,158.6,12.66,9.59,,,,,,,-54.92,375,0.0,1.9,"3,606",1.75,2.18,3
60,SIRI,Sirius XM Holdings Inc.,24.27,44.71,37.69,0.32,-6.0,30.53,65.4,49.19,11.97,10.9,44.04,47.15,42.49,-9.59,9.78,36.96,,,35.48,-16.91,-15.5,-4.8,"14,611",-15.2,-38.94,"432,465",1.38,0.03,11
262,CMRC,Costar Technologies Inc.,4.63,62.29,44.03,0.52,-6.09,39.98,58.41,49.42,11.47,10.69,46.76,48.06,76.11,-1.22,6.25,,,,,,,-32.08,"1,586",-40.73,389.51,"12,119",15.25,17.6,5
276,ASND,Ascendis Pharma A/S,202.9,33.53,36.03,0.53,-2.21,32.61,50.6,42.19,11.47,11.48,43.14,43.93,60.1,6.97,12.67,55.21,,,,,,-24.08,"1,787",48.18,-5.25,"9,923",0.19,13.02,6
126,CNK,"Cinemark Holdings, Inc.",27.01,30.4,29.79,0.54,0.85,27.37,39.22,33.55,11.47,9.79,33.74,32.84,45.5,1.57,32.53,42.86,,,43.5,2.7,28.37,-15.71,"14,553",-31.02,13.26,"112,752",1.14,4.59,7
128,FSLY,"Fastly, Inc.",7.65,62.96,63.34,0.56,-7.17,51.62,99.71,76.9,10.72,12.68,70.52,71.08,92.6,-2.56,40.64,60.79,,,,,,-29.26,"1,600",-28.57,-32.17,"105,100",0.38,-0.33,11
288,HCI,"HCI Group, Inc.",174.76,32.74,31.28,0.45,0.42,29.34,49.7,38.36,10.47,14.76,32.53,39.8,41.88,-34.8,-30.03,44.44,,,41.52,,,-10.6,"1,187",-7.12,-6.54,"6,960",1.46,5.58,5
51,FUBO,fuboTV Inc.,4.09,71.87,70.08,0.23,-2.65,59.4,218.9,110.78,10.47,25.44,168.27,147.08,91.73,12.13,1.45,82.97,,,,,,-21.65,"39,594",-48.19,-33.69,"606,626",5.62,7.99,11
367,VATE,INNOVATE Corp.,4.81,101.82,86.71,2.06,-0.87,80.31,142.52,107.43,9.98,12.82,113.15,111.07,,,,,,,,,,,N/A,,,N/A,,,N/A
282,TREE,"LendingTree, Inc.",72.56,48.12,68.95,0.17,-2.07,61.85,87.87,76.44,9.98,13.22,74.29,73.55,117.62,75.76,93.66,143.44,,,,,,-48.66,"1,606",7.42,65.23,"8,564",3.47,11.26,6
358,WKC,Wolters Kluwer N.V.,25.94,31.25,24.3,1.16,-9.1,22.22,39.17,31.1,8.73,6.27,29.92,33.06,36.47,-1.14,-5.06,37.49,,,48.95,6.71,-9.71,-12.17,43,0.0,0.0,434,0.0,0.46,3
181,MOMO,Hello Group Inc.,7.88,26.02,38.11,1.42,3.23,32.96,61.25,45.96,8.48,13.68,40.25,41.68,45.61,-22.14,-52.44,,,,,,,-7.5,"4,414",-36.05,235.41,"49,748",6.41,10.89,4
23,CCL,Carnival Corporation & plc,31.57,31.67,37.63,0.51,-22.07,35.4,60.63,46.11,8.23,12.27,50.26,46.71,63.92,3.86,8.47,53.36,,,,,,-26.29,"36,816",28.1,-21.09,"1,355,491",0.23,1.68,16
192,SMTC,Semtech Corporation,61.58,61.67,57.48,0.52,-9.98,54.67,116.49,76.67,7.98,16.55,92.99,85.3,72.75,21.62,12.87,62.01,,,,,,-15.27,"2,736",-6.81,-5.95,"41,664",0.67,1.52,8
359,COLL,"Collegium Pharmaceutical, Inc.",37.97,45.61,33.73,0.37,-7.99,29.68,47.85,39.91,7.98,9.42,38.82,38.27,193.38,309.52,354.01,45.07,,,,,,-159.65,82,0.0,-9.89,362,4.93,4.93,3
82,ABNB,"Airbnb, Inc.",123.81,36.17,30.53,0.39,-20.78,26.07,49.64,37.68,7.98,13.17,41.71,39.3,50.62,25.57,5.37,36.53,,,36.53,1.03,60.16,-20.09,"13,807",-52.28,-26.02,"323,149",2.66,6.6,16
313,MITK,"MITEK Systems, Inc.",9.94,38.2,34.66,0.52,-13.0,30.93,65.46,46.46,7.73,11.15,39.17,40.72,47.08,-17.69,-19.0,73.97,,,,,,-12.42,177,-54.26,-59.03,"3,648",3.55,9.71,5
163,EXPE,"Expedia Group, Inc.",217.7,31.45,32.18,0.33,-25.66,24.33,55.96,42.65,7.48,10.28,45.68,40.86,33.16,-58.38,-36.02,,,,,,,-0.98,"6,409",22.75,-5.97,"68,109",1.21,1.84,14
34,IQ,"iQIYI, Inc.",2.79,58.2,48.94,-1.15,-8.01,39.35,76.1,62.58,7.48,7.69,62.34,66.26,61.11,-34.62,-60.7,61.35,,,,,,-12.16,"25,558",73.39,14.28,"851,635",0.22,-1.5,8
284,BL,"BlackLine, Inc.",54.59,32.64,30.4,-0.02,-8.18,26.39,48.0,38.69,7.23,7.5,39.97,36.83,64.83,15.79,3.07,90.91,,,42.63,-25.43,-18.45,-34.44,"1,208",0.33,-23.69,"7,837",0.8,9.62,7
270,IMAX,IMAX Corporation,30.68,30.47,30.28,0.78,-5.24,26.86,39.27,34.33,6.98,4.57,33.32,34.61,42.44,90.16,14.33,41.77,,,,,,-12.16,"1,420",-26.2,121.88,"11,192",9.14,11.02,4
16,AVGO,Broadcom Inc.,336.67,40.27,35.84,1.58,-19.15,31.49,77.67,52.75,6.73,7.77,54.59,56.99,38.69,-15.43,-23.81,39.32,,,40.72,8.37,,-2.86,"288,605",-38.55,30.65,"2,059,678",3.54,13.06,21
61,UPST,"Upstart Holdings, Inc.",68.92,85.68,72.31,0.5,-8.0,62.47,112.94,93.04,6.23,4.27,88.36,92.51,75.98,-9.55,-1.8,99.1,,,,,,-3.66,"62,653",-32.77,-36.45,"426,761",7.43,5.28,13
158,LITE,Lumentum Holdings Inc.,151.73,43.13,42.33,0.51,-19.85,38.06,88.98,62.92,5.99,5.63,71.4,66.27,74.95,12.25,-4.31,63.43,,,,,,-32.62,"9,008",24.13,25.32,"74,635",2.89,9.42,8
335,LCII,LCI Industries,103.38,33.13,32.47,0.26,-9.22,31.83,41.85,38.17,5.99,2.47,37.35,35.91,53.57,21.53,14.17,,,,,,,-21.1,452,2.73,-8.69,"1,519",2.57,4.11,5
209,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",27.62,34.23,35.26,0.08,-7.82,32.32,69.64,43.11,5.49,15.28,35.74,37.64,45.13,14.85,31.52,15.65,,,,,,-9.88,"6,575",0.14,122.35,"32,657",3.79,4.24,5
367,VRM,"Vroom, Inc.",25.25,64.56,67.69,2.85,-1.24,66.14,78.15,70.05,5.13,10.75,,,,,,,,,,,,,N/A,,,N/A,,,N/A
140,SENS,"Senseonics Holdings, Inc.",0.44,47.99,58.31,0.41,-8.18,53.28,152.14,87.48,4.99,19.73,113.81,107.2,198.0,-11.26,85.56,,,,,,,-139.7,721,-22.39,-33.85,"91,605",0.16,2.88,4
21,UBER,"Uber Technologies, Inc.",95.45,28.99,32.06,0.48,-11.04,29.78,47.79,40.09,4.24,2.91,38.98,40.68,45.49,6.37,4.54,60.26,,,38.95,,,-13.43,"103,425",-27.16,30.98,"1,521,199",2.18,1.0,17
103,NET,"Cloudflare, Inc.",218.56,35.63,38.79,0.4,-14.86,38.01,65.25,51.24,3.49,5.31,53.59,50.62,49.29,-36.24,-28.29,56.3,,,,,,-10.5,"10,591",-39.25,-19.51,"189,836",3.38,2.98,15
52,JBLU,JetBlue Airways Corporation,5.14,56.54,56.98,-0.14,-14.67,54.6,94.05,74.73,3.49,3.3,77.52,76.33,167.39,80.15,6.6,144.3,,,,,,-110.41,"8,826",-18.95,-80.02,"579,068",0.75,7.41,13
33,AG,First Majestic Silver Corp.,9.14,40.5,56.19,0.97,-4.66,54.01,72.17,61.75,3.49,6.8,61.53,61.43,64.72,-23.32,-6.78,76.78,,,,,,-8.53,"44,142",-17.85,-58.73,"857,721",2.95,11.18,12
266,VIAV,Viavi Solutions Inc.,11.69,29.44,31.37,0.54,-4.57,30.3,50.67,39.68,3.24,5.49,39.67,37.64,45.99,3.11,13.08,43.89,,,,,,-14.62,"1,404",-39.85,-16.23,"11,986",11.32,4.6,4
98,PENN,"Penn Entertainment, Inc.",20.06,29.02,41.89,0.5,-18.97,41.56,64.96,54.58,3.24,3.33,52.19,49.88,89.46,67.84,32.03,47.73,,,,,,-47.57,"9,805",21.85,-10.9,"214,372",0.57,-3.26,13
137,GDS,GDS Holdings Limited,34.26,56.52,64.51,0.58,-1.48,55.01,108.74,85.14,2.99,6.0,89.31,85.58,121.79,66.72,84.43,77.86,,,70.48,2.51,2.28,-57.28,"16,062",337.42,83.0,"96,296",0.24,2.3,9
165,CENX,Century Aluminum Company,21.74,35.92,53.13,0.29,-11.91,51.98,83.68,67.1,2.74,3.03,68.53,66.24,58.72,-7.8,-22.95,56.48,,,,,,-5.59,"2,912",41.09,33.52,"67,791",0.3,1.02,6
