Rank,Ticker,Company Name,Latest Close,Realised Volatility 30d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts,Latest Close_Color,Realised Volatility 30d (%)_Color,Realised Volatility 100d (%)_Color,Realised Volatility 100d 1d (%)_Color,Realised Volatility 100d 1w (%)_Color,Min Realised Volatility 100d (2y)_Color,Max Realised Volatility 100d (2y)_Color,Mean Realised Volatility 100d (2y)_Color,Rvol 100d Percentile 2y (%)_Color,Rvol 100d Z-Score Percentile 2y (%)_Color,Realised Volatility 180d (%)_Color,Realised Volatility 252d (%)_Color,Weighted IV (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Weighted IV 3m (%)_Color,Weighted IV 3m 1d (%)_Color,Weighted IV 3m 1w (%)_Color,ATM IV 3m (%)_Color,ATM IV 3m 1d (%)_Color,ATM IV 3m 1w (%)_Color,Rvol100d - Weighted IV_Color,Volume_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,Open Interest_Color,OI 1d (%)_Color,OI 1w (%)_Color,Num Contracts_Color
12,PCG,PG&E Corporation,14.97,33.42,30.6,1.62,-2.17,16.85,35.36,24.44,73.57,82.98,33.52,30.07,76.27,19.67,37.39,49.61,,,50.08,13.71,17.95,-45.67,"208,500",60.85,555.29,"2,672,330",3.51,11.12,197,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
89,BTU,Peabody Energy Corporation,18.5,50.83,54.88,0.27,-8.16,30.12,69.59,44.41,73.57,77.61,61.63,56.71,72.62,14.85,4.45,,,,,,,-17.74,"13,217",3.44,35.09,"269,344",1.54,-0.39,203,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF
132,PR,Permian Resources Corporation,13.75,34.56,36.68,0.53,-19.45,25.09,58.71,37.23,73.32,48.12,48.22,44.29,51.4,11.09,25.38,55.61,,,48.45,35.87,19.79,-14.72,"1,633",11.24,-18.35,"101,078",0.3,1.89,75,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
341,INN,"Summit Hotel Properties, Inc.",5.59,42.52,41.96,0.1,-13.9,26.34,60.2,36.48,73.32,68.06,48.89,44.7,57.46,-11.16,-24.5,41.03,,,,,,-15.5,280,0.0,0.36,"1,231",-0.32,0.65,7,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
36,RIG,Transocean Ltd.,3.14,48.15,57.36,0.43,-6.37,39.18,79.95,54.79,73.32,57.97,66.71,62.16,66.82,5.22,4.69,65.32,,,60.42,0.83,1.81,-9.45,"13,692",-32.74,-14.61,"834,801",0.2,1.68,139,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
281,VSH,"Vishay Intertechnology, Inc.",15.25,61.35,54.07,0.56,-17.24,24.84,78.38,43.17,73.32,72.49,63.49,57.15,52.2,2.79,3.3,54.5,,,64.25,46.39,48.66,1.87,386,-2.03,-35.23,"8,618",-0.68,-0.07,31,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
339,NMFC,New Mountain Finance Corporation,10.5,13.56,17.43,-0.04,-25.76,8.58,29.08,15.74,73.32,58.89,23.17,21.01,115.56,43.78,82.51,87.71,,,5.23,-81.21,-81.94,-98.13,512,0.0,0.0,"1,368",0.74,2.32,13,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF
267,JAZZ,Jazz Pharmaceuticals plc,128.53,33.44,34.74,0.58,-8.4,24.78,43.77,31.77,73.07,69.72,36.19,34.42,63.35,4.54,-1.54,58.65,,,93.36,82.46,43.85,-28.6,642,-1.53,1.9,"11,840",1.14,3.36,116,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
133,GPRE,"Green Plains, Inc.",10.02,90.4,74.46,-0.67,-2.81,37.7,89.19,61.83,73.07,80.15,81.17,75.51,83.29,1.86,12.56,77.17,,,79.05,6.89,4.64,-8.83,"3,989",-19.84,0.08,"98,660",4.32,9.75,72,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
87,MDB,"MongoDB, Inc.",331.09,109.11,68.58,0.57,-6.35,43.29,81.13,60.95,73.07,76.78,73.68,69.51,65.69,9.65,1.59,55.67,,,53.59,-1.38,17.51,2.89,"28,869",-0.15,-47.89,"287,000",2.29,-1.19,850,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF
112,STX,Seagate Technology Holdings plc,191.59,36.35,36.93,0.17,-10.91,25.67,54.69,36.24,72.82,52.86,45.75,41.52,46.78,9.41,8.38,45.87,,,40.64,-10.39,-0.47,-9.85,"17,019",2.39,-8.65,"158,255",2.71,7.75,365,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
175,CBRL,"Cracker Barrel Old Country Store, Inc.",50.36,54.92,58.11,0.41,-5.11,40.36,66.9,53.08,72.82,75.77,61.37,58.81,67.36,5.59,6.75,56.1,,,55.41,4.45,10.44,-9.25,"5,397",-3.59,-27.94,"55,380",2.61,8.67,168,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
104,KOS,Kosmos Energy Ltd.,1.62,56.13,71.77,0.25,-11.95,37.38,98.14,61.98,72.82,67.9,81.24,78.51,104.17,12.23,24.87,,,,,,,-32.4,"1,827",-19.23,-61.75,"186,053",0.22,2.24,39,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
7,AAL,"American Airlines Group, Inc.",12.76,50.42,49.8,0.34,-21.85,36.46,68.46,48.22,72.82,56.29,57.98,55.13,60.1,12.01,12.29,57.67,,,47.25,12.12,4.14,-10.3,"78,021",-43.25,-43.36,"3,143,707",2.24,2.05,323,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
285,HCAT,"Health Catalyst, Inc.",3.4,106.85,73.0,0.2,-0.49,52.0,81.74,65.14,72.07,81.52,67.75,64.42,96.52,-1.68,13.89,,,,,,,-23.52,682,-12.34,-49.1,"7,806",-0.4,-1.3,10,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
272,EVH,Evotec SE,9.99,52.58,71.21,0.07,-0.61,34.92,121.84,69.96,71.57,51.75,64.16,87.16,109.96,3.49,4.78,123.2,,,56.43,-16.85,2.87,-38.75,"2,072",1.42,-4.6,"10,979",1.29,1.45,39,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
254,EZPW,"EZCORP, Inc.",17.05,32.88,30.84,0.38,0.35,22.46,34.13,28.66,70.07,79.23,30.73,29.11,67.55,1.48,16.58,49.42,,,32.99,-1.96,39.07,-36.71,"1,384",-8.89,-26.46,"13,911",0.13,3.4,20,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
238,LRN,"Stride, Inc.",166.11,49.26,39.94,0.28,-2.71,22.91,62.66,38.97,70.07,52.83,37.04,48.52,53.47,5.44,13.77,52.6,,,47.3,0.96,8.89,-13.54,"1,283",-16.03,-53.62,"18,950",3.83,16.7,129,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
160,GES,"Guess?, Inc.",16.9,74.97,60.5,-1.72,-17.84,32.38,89.79,52.66,69.83,64.7,75.93,67.26,85.41,-0.86,4.19,45.41,,,7.05,,-36.78,-24.91,"16,121",387.92,363.11,"73,075",-1.08,-1.05,49,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF
297,IDCC,"InterDigital, Inc.",305.7,44.13,32.15,0.78,-5.07,20.99,42.04,31.31,68.83,55.49,37.77,35.62,61.11,29.01,42.86,52.33,,,42.46,23.12,29.04,-28.96,"1,108",0.09,1.65,"5,077",-0.35,17.04,122,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#FFFFFF
342,ECPG,"Encore Capital Group, Inc.",43.82,35.37,48.15,0.89,-11.04,24.41,73.07,44.39,68.83,60.52,57.53,50.68,139.44,18.32,54.53,64.94,,,22.36,-37.46,-25.8,-91.29,229,16.24,1.33,"1,179",10.7,13.26,27,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
116,SPOT,Spotify Technology S.A.,719.16,50.06,43.53,-0.5,-6.11,26.45,54.95,40.4,68.58,65.04,48.83,44.77,50.89,15.03,8.88,50.15,,,43.54,-3.19,-2.03,-7.36,"15,901",-20.44,0.64,"147,310",2.17,2.53,"1,021",#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
258,CYBR,CyberArk Software Ltd.,469.49,45.62,35.82,-0.37,-10.04,23.47,46.63,33.38,68.58,64.42,40.84,38.04,37.16,-4.19,7.62,39.38,,,24.35,-22.14,-23.72,-1.34,"1,873",-20.87,7.95,"12,735",4.04,6.95,228,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
225,KPTI,Karyopharm Therapeutics Inc.,6.33,116.03,106.79,0.51,0.03,65.15,122.48,95.8,68.58,73.87,106.39,98.14,283.41,4.3,5.34,316.95,,,,,,-176.62,706,-7.95,-40.37,"21,877",1.88,2.85,21,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
348,CNMD,CONMED Corporation,53.98,39.36,44.04,-1.16,-8.7,34.37,51.3,41.76,68.58,68.06,44.23,42.24,57.57,-2.11,4.98,50.28,,,60.61,1.27,22.37,-13.53,183,-1.08,6.4,978,1.03,5.73,29,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
41,SLB,Schlumberger Limited,35.78,29.1,30.4,0.46,-22.54,21.01,46.01,31.53,68.08,44.25,39.01,36.4,37.89,0.75,2.97,39.39,,,32.98,-1.56,-6.47,-7.49,"25,974",12.27,-72.47,"746,689",0.15,0.12,241,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
353,PEB,Peabody Energy Corporation,11.44,41.05,39.24,0.55,-23.76,27.8,59.19,39.61,68.08,48.58,49.49,45.65,73.17,0.16,26.31,45.57,,,40.68,-26.95,23.27,-33.94,58,-4.92,-30.12,659,-31.92,-31.35,11,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF
226,TWO,Two Harbors Investment Corp.,10.25,28.82,29.42,0.26,-5.97,17.59,39.39,26.13,67.83,70.73,30.08,27.68,77.03,12.72,42.27,56.28,,,38.98,16.08,29.31,-47.61,924,-15.85,-9.68,"21,866",0.14,5.14,38,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
67,V,Visa Inc.,343.99,16.5,20.37,0.56,-14.66,12.48,28.8,19.11,67.83,59.47,23.76,22.64,27.22,1.41,1.81,28.11,,,22.73,6.76,1.05,-6.86,"22,142",-4.61,-13.95,"374,659",1.61,3.84,937,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
79,ON,ON Semiconductor Corporation,48.62,59.42,56.26,0.53,-16.02,39.87,73.75,53.26,67.33,60.98,62.78,56.85,58.23,-16.59,4.56,,,,,,,-1.97,"19,028",63.6,27.12,"333,327",0.71,5.96,303,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
48,NEE,"NextEra Energy, Inc.",70.07,20.33,28.59,0.53,-4.11,22.25,37.76,28.22,66.58,54.21,30.45,28.7,32.2,5.71,13.15,29.63,,,27.61,2.46,4.88,-3.61,"20,995",-40.36,-20.82,"637,723",1.64,2.62,340,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
198,FRPT,"FarPointe Data, Inc.",57.03,51.48,47.43,0.66,-6.9,29.01,65.14,43.22,66.33,64.07,56.59,51.04,68.85,6.47,5.39,69.55,,,65.11,2.58,2.03,-21.42,"4,006",-26.98,-43.0,"38,263",1.91,14.61,181,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
152,CSIQ,Canadian Solar Inc.,11.04,91.85,83.91,-0.37,-5.76,48.27,92.35,73.8,65.34,77.42,80.7,83.94,79.23,0.53,-10.78,,,,,,,4.68,"7,171",-5.41,-16.82,"79,847",2.23,3.86,126,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
150,NICE,NICE Ltd.,143.35,54.91,40.23,0.32,-4.48,28.15,47.92,38.24,64.59,65.39,43.45,41.58,43.24,0.04,2.28,43.97,,,41.69,-5.19,0.87,-3.02,"4,206",9.73,-26.12,"83,019",-0.74,6.08,169,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF
310,GBX,"Greenbrier Companies, Inc. (The)",45.92,27.57,41.29,0.63,-6.84,27.69,51.47,38.25,64.34,68.05,42.93,41.73,54.38,-1.6,6.34,49.45,,,38.36,-20.46,-10.8,-13.09,561,-17.26,-36.75,"3,775",0.24,2.69,68,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
136,TTWO,"Take-Two Interactive Software, Inc.",247.86,27.16,27.72,0.48,-4.79,19.67,38.71,27.32,63.84,53.03,32.16,29.66,43.91,14.84,15.41,37.13,,,31.37,-1.39,-0.74,-16.19,"6,368",-37.01,-29.97,"96,335",1.09,2.78,322,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
302,PI,"Impinj, Inc.",195.34,81.08,62.68,0.58,-15.48,45.57,85.17,62.94,63.59,49.14,74.52,68.95,69.62,-25.92,-10.15,74.69,,,58.64,-11.19,-2.23,-6.93,"1,142",-2.64,30.81,"4,778",1.19,12.13,127,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#FFFFFF
5,AMZN,"Amazon.com, Inc.",238.24,36.23,30.77,0.2,-14.46,22.07,41.26,30.86,63.34,49.41,35.55,33.65,39.64,-4.84,25.07,42.75,,,29.81,2.13,18.76,-8.87,"401,474",-23.96,-3.65,"3,826,243",1.99,4.89,"1,054",#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
20,BABA,Alibaba Group Holding Limited,147.1,51.86,42.78,1.33,0.18,31.42,56.82,41.68,62.84,55.6,50.11,48.59,56.15,11.44,20.56,50.38,,,42.59,2.02,-0.37,-13.38,"450,987",27.21,-7.45,"1,612,673",5.14,11.41,764,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#FFFFFF
